Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
GET /api/items,100,53,54,66,67,75,40,78,0.000%,1.00954,1.33,0.18
TOTAL,100,53,54,66,67,75,40,78,0.000%,1.00954,1.33,0.18
