Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
GET /api/items,100,81,83,92,94,96,69,100,0.000%,1.00920,1.27,0.18
TOTAL,100,81,83,92,94,96,69,100,0.000%,1.00920,1.27,0.18
