Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
GET /api/items,50,152,149,167,167,197,138,197,0.000%,1.01738,1.35,0.19
TOTAL,50,152,149,167,167,197,138,197,0.000%,1.01738,1.35,0.19
