Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
PUT /api/items/533,3,913,1032,1410,1410,1410,297,1410,0.000%,.04871,0.02,0.01
PUT /api/items/093,2,622,304,941,941,941,304,941,0.000%,.01268,0.01,0.00
GET /api/items/914,6,1250,1294,1346,2004,2004,280,2004,0.000%,.03266,0.01,0.01
PUT /api/items/327,5,1020,1312,1441,1735,1735,285,1735,0.000%,.03040,0.01,0.01
GET /api/items/137,1,274,274,274,274,274,274,274,0.000%,3.64964,1.63,0.68
GET /api/items/880,3,1216,1396,1961,1961,1961,291,1961,0.000%,.02799,0.01,0.01
GET /api/items/401,2,684,289,1079,1079,1079,289,1079,0.000%,.04613,0.02,0.01
PUT /api/items/392,3,1021,1053,1707,1707,1707,305,1707,0.000%,.03022,0.01,0.01
PUT /api/items/263,1,290,290,290,290,290,290,290,0.000%,3.44828,1.54,1.01
PUT /api/items/202,1,292,292,292,292,292,292,292,0.000%,3.42466,1.53,1.00
GET /api/items/609,4,841,316,2103,2103,2103,290,2103,0.000%,.02073,0.01,0.00
GET /api/items/812,1,289,289,289,289,289,289,289,0.000%,3.46021,1.55,0.65
PUT /api/items/190,1,277,277,277,277,277,277,277,0.000%,3.61011,1.61,1.05
GET /api/items/056,6,1079,1021,1468,1780,1780,284,1780,0.000%,.03394,0.02,0.01
PUT /api/items/231,3,823,932,1242,1242,1242,296,1242,0.000%,.04490,0.02,0.01
GET /api/items/804,1,302,302,302,302,302,302,302,0.000%,3.31126,1.48,0.62
GET /api/items/397,3,659,564,1120,1120,1120,293,1120,0.000%,.06445,0.03,0.01
GET /api/items/302,1,311,311,311,311,311,311,311,0.000%,3.21543,1.44,0.60
GET /api/items/595,2,1071,307,1835,1835,1835,307,1835,0.000%,.02499,0.01,0.00
GET /api/items/927,3,697,529,1244,1244,1244,318,1244,0.000%,.01591,0.01,0.00
GET /api/items/170,3,622,595,972,972,972,299,972,0.000%,.01697,0.01,0.00
PUT /api/items/674,4,1142,1150,1862,1862,1862,306,1862,0.000%,.02296,0.01,0.01
GET /api/items/841,1,300,300,300,300,300,300,300,0.000%,3.33333,1.49,0.62
GET /api/items/546,4,1066,920,1626,1626,1626,301,1626,0.000%,.02849,0.01,0.01
PUT /api/items/108,1,303,303,303,303,303,303,303,0.000%,3.30033,1.48,0.96
PUT /api/items/186,2,969,310,1628,1628,1628,310,1628,0.000%,.02722,0.01,0.01
GET /api/items/329,3,800,689,1400,1400,1400,311,1400,0.000%,.02373,0.01,0.00
PUT /api/items/968,2,646,290,1002,1002,1002,290,1002,0.000%,.03331,0.01,0.01
GET /api/items/104,1,292,292,292,292,292,292,292,0.000%,3.42466,1.53,0.64
GET /api/items/976,5,1102,1065,1242,1819,1819,334,1819,0.000%,.03830,0.02,0.01
PUT /api/items/023,1,329,329,329,329,329,329,329,0.000%,3.03951,1.36,0.89
GET /api/items/654,4,1020,669,1797,1797,1797,317,1797,0.000%,.03059,0.01,0.01
PUT /api/items/277,2,933,338,1528,1528,1528,338,1528,0.000%,.01223,0.01,0.00
PUT /api/items/995,2,740,312,1168,1168,1168,312,1168,0.000%,.03351,0.01,0.01
GET /api/items/286,2,458,348,569,569,569,348,569,0.000%,.17955,0.08,0.03
GET /api/items/489,1,338,338,338,338,338,338,338,0.000%,2.95858,1.32,0.55
GET /api/items/487,1,362,362,362,362,362,362,362,0.000%,2.76243,1.24,0.52
PUT /api/items/566,2,619,347,892,892,892,347,892,0.000%,.06871,0.03,0.02
GET /api/items/259,5,1155,1397,1860,1896,1896,287,1896,0.000%,.04914,0.02,0.01
PUT /api/items/486,1,309,309,309,309,309,309,309,0.000%,3.23625,1.45,0.94
PUT /api/items/748,1,344,344,344,344,344,344,344,0.000%,2.90698,1.30,0.85
PUT /api/items/338,5,1118,1577,1621,1757,1757,313,1757,0.000%,.03245,0.01,0.01
GET /api/items/418,3,929,977,1474,1474,1474,338,1474,0.000%,.04469,0.02,0.01
GET /api/items/410,3,889,1159,1161,1161,1161,347,1161,0.000%,.02074,0.01,0.00
PUT /api/items/275,1,321,321,321,321,321,321,321,0.000%,3.11526,1.39,0.91
PUT /api/items/174,1,365,365,365,365,365,365,365,0.000%,2.73973,1.23,0.80
GET /api/items/216,3,776,656,1325,1325,1325,348,1325,0.000%,.01755,0.01,0.00
GET /api/items/320,2,842,344,1340,1340,1340,344,1340,0.000%,.03938,0.02,0.01
PUT /api/items/980,1,348,348,348,348,348,348,348,0.000%,2.87356,1.29,0.84
GET /api/items/439,2,380,350,410,410,410,350,410,0.000%,.01044,0.00,0.00
GET /api/items/239,4,922,335,1667,1667,1667,251,1667,0.000%,.02039,0.01,0.00
PUT /api/items/221,2,674,324,1024,1024,1024,324,1024,0.000%,.01150,0.01,0.00
GET /api/items/219,3,857,765,1475,1475,1475,331,1475,0.000%,.04080,0.02,0.01
GET /api/items/681,3,905,790,1572,1572,1572,354,1572,0.000%,.02978,0.01,0.01
GET /api/items/014,2,522,359,685,685,685,359,685,0.000%,.04157,0.02,0.01
PUT /api/items/168,4,1316,1216,2067,2067,2067,396,2067,0.000%,.02333,0.01,0.01
PUT /api/items/745,2,829,329,1329,1329,1329,329,1329,0.000%,.01580,0.01,0.00
PUT /api/items/776,3,976,973,1573,1573,1573,383,1573,0.000%,.03122,0.01,0.01
GET /api/items/068,6,813,699,1142,1215,1215,349,1215,0.000%,.03131,0.01,0.01
PUT /api/items/709,4,1346,1225,2344,2344,2344,354,2344,0.000%,.03095,0.01,0.01
GET /api/items/148,6,1231,1258,1454,1829,1829,369,1829,0.000%,.04457,0.02,0.01
PUT /api/items/994,1,316,316,316,316,316,316,316,0.000%,3.16456,1.42,0.92
PUT /api/items/332,2,843,343,1343,1343,1343,343,1343,0.000%,.02951,0.01,0.01
GET /api/items/951,5,1111,653,1261,2757,2757,364,2757,0.000%,.02672,0.01,0.01
GET /api/items/086,2,653,362,944,944,944,362,944,0.000%,.05586,0.02,0.01
GET /api/items/376,5,838,896,1055,1307,1307,386,1307,0.000%,.03266,0.01,0.01
PUT /api/items/998,1,344,344,344,344,344,344,344,0.000%,2.90698,1.30,0.85
PUT /api/items/099,4,980,460,2338,2338,2338,446,2338,0.000%,.02178,0.01,0.01
GET /api/items/997,4,1094,386,2082,2082,2082,349,2082,0.000%,.02945,0.01,0.01
GET /api/items/293,1,356,356,356,356,356,356,356,0.000%,2.80899,1.26,0.53
PUT /api/items/363,2,886,337,1435,1435,1435,337,1435,0.000%,.01639,0.01,0.00
GET /api/items/770,4,1086,1080,1552,1552,1552,340,1552,0.000%,.02877,0.01,0.01
PUT /api/items/279,1,393,393,393,393,393,393,393,0.000%,2.54453,1.14,0.74
GET /api/items/387,5,838,681,1220,1225,1225,443,1225,0.000%,.02988,0.01,0.01
GET /api/items/966,3,836,731,1421,1421,1421,358,1421,0.000%,.01666,0.01,0.00
PUT /api/items/877,3,989,936,1604,1604,1604,427,1604,0.000%,.02576,0.01,0.01
GET /api/items/923,2,696,308,1085,1085,1085,308,1085,0.000%,.01475,0.01,0.00
PUT /api/items/873,2,648,363,933,933,933,363,933,0.000%,.01151,0.01,0.00
PUT /api/items/121,1,384,384,384,384,384,384,384,0.000%,2.60417,1.16,0.76
GET /api/items/619,1,394,394,394,394,394,394,394,0.000%,2.53807,1.14,0.48
PUT /api/items/897,1,485,485,485,485,485,485,485,0.000%,2.06186,0.92,0.60
GET /api/items/824,2,655,490,821,821,821,490,821,0.000%,.06913,0.03,0.01
GET /api/items/779,3,789,435,1514,1514,1514,418,1514,0.000%,.01573,0.01,0.00
GET /api/items/986,1,336,336,336,336,336,336,336,0.000%,2.97619,1.33,0.56
PUT /api/items/673,2,987,455,1519,1519,1519,455,1519,0.000%,.01595,0.01,0.00
GET /api/items/035,5,1216,1535,1549,1858,1858,325,1858,0.000%,.02988,0.01,0.01
PUT /api/items/572,1,341,341,341,341,341,341,341,0.000%,2.93255,1.31,0.86
GET /api/items/694,2,623,445,801,801,801,445,801,0.000%,.05239,0.02,0.01
GET /api/items/316,4,1493,1771,1991,1991,1991,370,1991,0.000%,.04308,0.02,0.01
GET /api/items/686,3,942,937,1428,1428,1428,462,1428,0.000%,.01769,0.01,0.00
PUT /api/items/066,2,719,388,1051,1051,1051,388,1051,0.000%,.01149,0.01,0.00
PUT /api/items/706,1,517,517,517,517,517,517,517,0.000%,1.93424,0.87,0.56
PUT /api/items/070,3,899,758,1505,1505,1505,436,1505,0.000%,.04875,0.02,0.01
GET /api/items/482,5,837,656,743,1804,1804,414,1804,0.000%,.07189,0.03,0.01
GET /api/items/924,4,1477,1287,2270,2270,2270,325,2270,0.000%,.02908,0.01,0.01
GET /api/items/330,3,780,875,1021,1021,1021,446,1021,0.000%,.08089,0.04,0.02
GET /api/items/690,1,317,317,317,317,317,317,317,0.000%,3.15457,1.41,0.59
GET /api/items/508,2,862,451,1274,1274,1274,451,1274,0.000%,.01697,0.01,0.00
PUT /api/items/184,6,1067,1097,1566,1566,1566,454,1566,0.000%,.06497,0.03,0.02
PUT /api/items/114,1,308,308,308,308,308,308,308,0.000%,3.24675,1.45,0.95
GET /api/items/876,3,804,645,1455,1455,1455,313,1455,0.000%,.01747,0.01,0.00
GET /api/items/610,2,1137,433,1841,1841,1841,433,1841,0.000%,.02374,0.01,0.00
GET /api/items/588,2,744,576,913,913,913,576,913,0.000%,.01244,0.01,0.00
GET /api/items/731,3,510,373,861,861,861,298,861,0.000%,.01571,0.01,0.00
PUT /api/items/185,2,842,395,1289,1289,1289,395,1289,0.000%,.02872,0.01,0.01
GET /api/items/486,4,867,369,1506,1506,1506,274,1506,0.000%,.02086,0.01,0.00
GET /api/items/105,1,387,387,387,387,387,387,387,0.000%,2.58398,1.16,0.48
PUT /api/items/938,3,980,1007,1360,1360,1360,575,1360,0.000%,.02125,0.01,0.01
PUT /api/items/340,3,1184,1541,1610,1610,1610,402,1610,0.000%,.02329,0.01,0.01
PUT /api/items/291,2,1015,422,1609,1609,1609,422,1609,0.000%,.02140,0.01,0.01
GET /api/items/547,3,975,1118,1262,1262,1262,545,1262,0.000%,.02119,0.01,0.00
PUT /api/items/722,2,532,369,695,695,695,369,695,0.000%,.17297,0.08,0.05
GET /api/items/892,2,796,498,1094,1094,1094,498,1094,0.000%,.01443,0.01,0.00
GET /api/items/940,3,586,455,925,925,925,378,925,0.000%,.01667,0.01,0.00
PUT /api/items/721,2,914,470,1359,1359,1359,470,1359,0.000%,.04330,0.02,0.01
GET /api/items/692,3,968,1148,1409,1409,1409,348,1409,0.000%,.02933,0.01,0.01
GET /api/items/182,2,774,450,1099,1099,1099,450,1099,0.000%,.01303,0.01,0.00
PUT /api/items/540,2,928,450,1407,1407,1407,450,1407,0.000%,.01666,0.01,0.00
PUT /api/items/054,6,691,451,899,1337,1337,353,1337,0.000%,.03167,0.01,0.01
GET /api/items/276,2,404,364,444,444,444,364,444,0.000%,.01089,0.00,0.00
PUT /api/items/435,2,1017,410,1625,1625,1625,410,1625,0.000%,.02666,0.01,0.01
GET /api/items/031,2,822,408,1237,1237,1237,408,1237,0.000%,.02292,0.01,0.00
PUT /api/items/407,3,912,1114,1123,1123,1123,499,1123,0.000%,.02745,0.01,0.01
GET /api/items/709,2,515,460,570,570,570,460,570,0.000%,.52002,0.23,0.10
GET /api/items/835,3,909,747,1603,1603,1603,378,1603,0.000%,.01720,0.01,0.00
PUT /api/items/916,6,1114,953,1622,1685,1685,403,1685,0.000%,.03429,0.02,0.01
PUT /api/items/141,2,819,554,1084,1084,1084,554,1084,0.000%,.01334,0.01,0.00
GET /api/items/710,2,696,506,887,887,887,506,887,0.000%,.06409,0.03,0.01
GET /api/items/128,3,1096,1096,1858,1858,1858,336,1858,0.000%,.05291,0.02,0.01
GET /api/items/500,2,889,328,1451,1451,1451,328,1451,0.000%,.01758,0.01,0.00
PUT /api/items/455,2,1167,477,1857,1857,1857,477,1857,0.000%,.02147,0.01,0.01
PUT /api/items/163,3,1120,1374,1582,1582,1582,404,1582,0.000%,.02328,0.01,0.01
GET /api/items/616,1,397,397,397,397,397,397,397,0.000%,2.51889,1.13,0.47
PUT /api/items/829,3,993,1243,1366,1366,1366,370,1366,0.000%,.02600,0.01,0.01
GET /api/items/965,3,912,827,1542,1542,1542,369,1542,0.000%,.01704,0.01,0.00
GET /api/items/550,3,1035,913,1696,1696,1696,496,1696,0.000%,.02728,0.01,0.01
GET /api/items/122,1,335,335,335,335,335,335,335,0.000%,2.98507,1.34,0.56
PUT /api/items/347,2,743,374,1112,1112,1112,374,1112,0.000%,.04779,0.02,0.01
GET /api/items/296,4,985,834,1684,1684,1684,398,1684,0.000%,.02275,0.01,0.00
PUT /api/items/754,1,634,634,634,634,634,634,634,0.000%,1.57729,0.71,0.46
PUT /api/items/253,1,582,582,582,582,582,582,582,0.000%,1.71821,0.77,0.50
PUT /api/items/747,1,552,552,552,552,552,552,552,0.000%,1.81159,0.81,0.53
GET /api/items/357,3,775,688,964,964,964,674,964,0.000%,.01642,0.01,0.00
GET /api/items/107,3,1092,821,2063,2063,2063,394,2063,0.000%,.02967,0.01,0.01
GET /api/items/749,3,590,601,636,636,636,534,636,0.000%,.01741,0.01,0.00
GET /api/items/600,4,1004,705,1392,1392,1392,543,1392,0.000%,.03564,0.02,0.01
PUT /api/items/614,5,1126,1114,1377,1732,1732,433,1732,0.000%,.02913,0.01,0.01
GET /api/items/905,3,1045,1251,1330,1330,1330,556,1330,0.000%,.04387,0.02,0.01
PUT /api/items/204,5,1325,1473,1485,1756,1756,621,1756,0.000%,.03026,0.01,0.01
PUT /api/items/570,3,968,1008,1510,1510,1510,386,1510,0.000%,.02272,0.01,0.01
GET /api/items/094,2,941,429,1453,1453,1453,429,1453,0.000%,.02804,0.01,0.01
PUT /api/items/713,3,864,970,993,993,993,630,993,0.000%,.01847,0.01,0.01
GET /api/items/962,2,671,480,862,862,862,480,862,0.000%,.01281,0.01,0.00
GET /api/items/102,1,390,390,390,390,390,390,390,0.000%,2.56410,1.15,0.48
GET /api/items/292,1,404,404,404,404,404,404,404,0.000%,2.47525,1.11,0.46
PUT /api/items/377,1,419,419,419,419,419,419,419,0.000%,2.38663,1.07,0.70
GET /api/items/802,2,764,650,879,879,879,650,879,0.000%,.08358,0.04,0.02
GET /api/items/520,2,617,475,759,759,759,475,759,0.000%,.01140,0.01,0.00
PUT /api/items/031,1,415,415,415,415,415,415,415,0.000%,2.40964,1.08,0.70
PUT /api/items/398,1,626,626,626,626,626,626,626,0.000%,1.59744,0.71,0.47
GET /api/items/583,1,366,366,366,366,366,366,366,0.000%,2.73224,1.22,0.51
PUT /api/items/889,2,1265,553,1977,1977,1977,553,1977,0.000%,.02326,0.01,0.01
PUT /api/items/442,2,518,375,661,661,661,375,661,0.000%,.25151,0.11,0.07
GET /api/items/774,2,1051,393,1709,1709,1709,393,1709,0.000%,.01405,0.01,0.00
GET /api/items/398,4,1103,709,1653,1653,1653,462,1653,0.000%,.02233,0.01,0.00
PUT /api/items/045,1,487,487,487,487,487,487,487,0.000%,2.05339,0.92,0.60
GET /api/items/254,2,1224,836,1612,1612,1612,836,1612,0.000%,.03284,0.01,0.01
