Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
GET /api/items/447,2,363,238,489,489,489,238,489,0.000%,.03123,0.01,0.01
GET /api/items/260,3,455,246,879,879,879,240,879,0.000%,.04171,0.02,0.01
GET /api/items/010,2,448,235,661,661,661,235,661,0.000%,.03040,0.01,0.01
PUT /api/items/058,3,663,791,974,974,974,225,974,0.000%,.05066,0.02,0.01
PUT /api/items/026,2,270,230,311,311,311,230,311,0.000%,.02450,0.01,0.01
GET /api/items/300,3,579,730,764,764,764,245,764,0.000%,.03880,0.02,0.01
PUT /api/items/527,2,584,236,933,933,933,236,933,0.000%,.04566,0.02,0.01
GET /api/items/086,3,474,456,727,727,727,239,727,0.000%,.04510,0.02,0.01
GET /api/items/890,1,228,228,228,228,228,228,228,0.000%,4.38596,1.96,0.82
GET /api/items/284,1,265,265,265,265,265,265,265,0.000%,3.77358,1.69,0.71
PUT /api/items/416,1,254,254,254,254,254,254,254,0.000%,3.93701,1.76,1.15
GET /api/items/743,4,424,273,727,727,727,243,727,0.000%,.04383,0.02,0.01
PUT /api/items/826,3,678,715,1067,1067,1067,254,1067,0.000%,.03793,0.02,0.01
PUT /api/items/585,2,407,249,565,565,565,249,565,0.000%,.02549,0.01,0.01
GET /api/items/880,3,572,552,928,928,928,236,928,0.000%,.04260,0.02,0.01
GET /api/items/042,1,252,252,252,252,252,252,252,0.000%,3.96825,1.77,0.74
GET /api/items/477,1,261,261,261,261,261,261,261,0.000%,3.83142,1.71,0.72
GET /api/items/482,3,380,375,531,531,531,234,531,0.000%,.03930,0.02,0.01
PUT /api/items/641,1,244,244,244,244,244,244,244,0.000%,4.09836,1.83,1.20
PUT /api/items/766,2,291,263,319,319,319,263,319,0.000%,.02285,0.01,0.01
PUT /api/items/244,2,454,250,658,658,658,250,658,0.000%,.03615,0.02,0.01
GET /api/items/336,1,231,231,231,231,231,231,231,0.000%,4.32900,1.94,0.81
GET /api/items/475,1,253,253,253,253,253,253,253,0.000%,3.95257,1.77,0.74
GET /api/items/078,3,342,294,499,499,499,234,499,0.000%,.05190,0.02,0.01
GET /api/items/398,2,296,249,344,344,344,249,344,0.000%,.02320,0.01,0.00
PUT /api/items/554,1,250,250,250,250,250,250,250,0.000%,4.00000,1.79,1.17
PUT /api/items/092,1,258,258,258,258,258,258,258,0.000%,3.87597,1.73,1.13
PUT /api/items/174,1,241,241,241,241,241,241,241,0.000%,4.14938,1.86,1.21
GET /api/items/577,3,533,616,744,744,744,240,744,0.000%,.04095,0.02,0.01
GET /api/items/532,2,295,268,323,323,323,268,323,0.000%,.02608,0.01,0.00
PUT /api/items/170,1,263,263,263,263,263,263,263,0.000%,3.80228,1.70,1.11
GET /api/items/684,1,258,258,258,258,258,258,258,0.000%,3.87597,1.73,0.73
PUT /api/items/528,1,243,243,243,243,243,243,243,0.000%,4.11523,1.84,1.20
PUT /api/items/309,1,244,244,244,244,244,244,244,0.000%,4.09836,1.83,1.20
GET /api/items/156,2,213,186,240,240,240,186,240,0.000%,.02122,0.01,0.00
GET /api/items/158,2,415,239,592,592,592,239,592,0.000%,.03131,0.01,0.01
GET /api/items/549,2,460,246,674,674,674,246,674,0.000%,.06222,0.03,0.01
GET /api/items/591,6,470,277,797,818,818,252,818,0.000%,.07117,0.03,0.01
PUT /api/items/821,2,266,244,289,289,289,244,289,0.000%,.40791,0.18,0.12
PUT /api/items/756,2,450,253,648,648,648,253,648,0.000%,.03266,0.01,0.01
GET /api/items/395,4,331,264,465,465,465,253,465,0.000%,.04460,0.02,0.01
GET /api/items/542,1,274,274,274,274,274,274,274,0.000%,3.64964,1.63,0.68
GET /api/items/583,2,494,247,742,742,742,247,742,0.000%,.05274,0.02,0.01
GET /api/items/976,1,243,243,243,243,243,243,243,0.000%,4.11523,1.84,0.77
PUT /api/items/855,2,384,264,505,505,505,264,505,0.000%,.25332,0.11,0.07
PUT /api/items/941,3,384,253,655,655,655,246,655,0.000%,.03320,0.01,0.01
GET /api/items/709,2,284,243,325,325,325,243,325,0.000%,.17932,0.08,0.03
GET /api/items/752,2,453,246,660,660,660,246,660,0.000%,.05830,0.03,0.01
PUT /api/items/020,2,289,276,303,303,303,276,303,0.000%,.29138,0.13,0.09
GET /api/items/771,1,249,249,249,249,249,249,249,0.000%,4.01606,1.80,0.75
PUT /api/items/083,2,542,248,837,837,837,248,837,0.000%,.07233,0.03,0.02
GET /api/items/1000,1,245,245,245,245,245,245,245,0.000%,4.08163,1.84,0.77
PUT /api/items/998,3,365,325,516,516,516,254,516,0.000%,.13383,0.06,0.04
GET /api/items/837,4,478,285,680,680,680,284,680,0.000%,.05381,0.02,0.01
GET /api/items/256,1,309,309,309,309,309,309,309,0.000%,3.23625,1.45,0.61
GET /api/items/057,2,325,300,350,350,350,300,350,0.000%,.02481,0.01,0.00
PUT /api/items/761,1,271,271,271,271,271,271,271,0.000%,3.69004,1.65,1.08
GET /api/items/193,1,387,387,387,387,387,387,387,0.000%,2.58398,1.16,0.48
PUT /api/items/637,2,277,268,287,287,287,268,287,0.000%,1.15340,0.52,0.34
PUT /api/items/279,2,293,255,331,331,331,255,331,0.000%,.18829,0.08,0.05
GET /api/items/633,2,515,261,770,770,770,261,770,0.000%,.04335,0.02,0.01
GET /api/items/035,1,257,257,257,257,257,257,257,0.000%,3.89105,1.74,0.73
PUT /api/items/878,1,259,259,259,259,259,259,259,0.000%,3.86100,1.73,1.13
GET /api/items/134,1,278,278,278,278,278,278,278,0.000%,3.59712,1.61,0.67
PUT /api/items/489,3,279,256,332,332,332,250,332,0.000%,.03384,0.02,0.01
PUT /api/items/935,2,267,259,276,276,276,259,276,0.000%,.92550,0.41,0.27
GET /api/items/635,2,445,255,636,636,636,255,636,0.000%,.03644,0.02,0.01
GET /api/items/052,2,481,252,710,710,710,252,710,0.000%,.03533,0.02,0.01
GET /api/items/515,2,750,268,1233,1233,1233,268,1233,0.000%,.06796,0.03,0.01
PUT /api/items/982,2,315,266,364,364,364,266,364,0.000%,.20576,0.09,0.06
GET /api/items/186,3,437,340,704,704,704,267,704,0.000%,.06606,0.03,0.01
PUT /api/items/839,1,281,281,281,281,281,281,281,0.000%,3.55872,1.59,1.04
PUT /api/items/944,1,271,271,271,271,271,271,271,0.000%,3.69004,1.65,1.08
GET /api/items/912,2,258,234,283,283,283,234,283,0.000%,.02246,0.01,0.00
GET /api/items/784,4,507,373,736,736,736,316,736,0.000%,.06970,0.03,0.01
GET /api/items/677,2,254,240,268,268,268,240,268,0.000%,.02268,0.01,0.00
GET /api/items/139,1,267,267,267,267,267,267,267,0.000%,3.74532,1.68,0.70
PUT /api/items/862,2,611,272,950,950,950,272,950,0.000%,.03227,0.01,0.01
PUT /api/items/276,1,276,276,276,276,276,276,276,0.000%,3.62319,1.62,1.06
GET /api/items/236,3,507,559,695,695,695,269,695,0.000%,.04576,0.02,0.01
GET /api/items/227,2,561,277,845,845,845,277,845,0.000%,.06786,0.03,0.01
PUT /api/items/660,2,502,272,732,732,732,272,732,0.000%,.03353,0.01,0.01
GET /api/items/901,1,273,273,273,273,273,273,273,0.000%,3.66300,1.64,0.69
GET /api/items/377,2,611,295,927,927,927,295,927,0.000%,.03340,0.01,0.01
PUT /api/items/817,2,310,283,338,338,338,283,338,0.000%,.37481,0.17,0.11
GET /api/items/565,2,418,264,572,572,572,264,572,0.000%,.08847,0.04,0.02
GET /api/items/581,2,259,241,277,277,277,241,277,0.000%,.02272,0.01,0.00
PUT /api/items/117,3,752,649,1307,1307,1307,301,1307,0.000%,.09458,0.04,0.03
PUT /api/items/113,2,455,269,642,642,642,269,642,0.000%,.08296,0.04,0.02
GET /api/items/780,4,550,511,740,740,740,298,740,0.000%,.08285,0.04,0.02
GET /api/items/848,1,292,292,292,292,292,292,292,0.000%,3.42466,1.53,0.64
GET /api/items/572,2,285,280,290,290,290,280,290,0.000%,5.34759,2.39,1.00
PUT /api/items/905,2,559,301,817,817,817,301,817,0.000%,.03195,0.01,0.01
PUT /api/items/711,1,285,285,285,285,285,285,285,0.000%,3.50877,1.57,1.02
GET /api/items/318,2,533,286,780,780,780,286,780,0.000%,.03555,0.02,0.01
PUT /api/items/710,2,537,291,783,783,783,291,783,0.000%,.07339,0.03,0.02
GET /api/items/454,1,267,267,267,267,267,267,267,0.000%,3.74532,1.68,0.70
PUT /api/items/355,2,683,292,1074,1074,1074,292,1074,0.000%,.05724,0.03,0.02
GET /api/items/148,4,569,386,1045,1045,1045,282,1045,0.000%,.04935,0.02,0.01
GET /api/items/051,1,292,292,292,292,292,292,292,0.000%,3.42466,1.53,0.64
GET /api/items/811,1,298,298,298,298,298,298,298,0.000%,3.35570,1.50,0.63
PUT /api/items/753,1,318,318,318,318,318,318,318,0.000%,3.14465,1.41,0.92
GET /api/items/543,1,317,317,317,317,317,317,317,0.000%,3.15457,1.41,0.59
PUT /api/items/531,2,538,318,759,759,759,318,759,0.000%,.04081,0.02,0.01
GET /api/items/453,2,493,310,677,677,677,310,677,0.000%,.07203,0.03,0.01
PUT /api/items/499,1,331,331,331,331,331,331,331,0.000%,3.02115,1.35,0.88
GET /api/items/508,2,648,314,982,982,982,314,982,0.000%,.04403,0.02,0.01
GET /api/items/286,2,397,353,441,441,441,353,441,0.000%,.02473,0.01,0.00
PUT /api/items/652,4,415,331,691,691,691,295,691,0.000%,.05417,0.02,0.02
GET /api/items/126,1,286,286,286,286,286,286,286,0.000%,3.49650,1.56,0.66
GET /api/items/162,2,317,285,350,350,350,285,350,0.000%,.02715,0.01,0.01
PUT /api/items/996,2,742,316,1168,1168,1168,316,1168,0.000%,.06482,0.03,0.02
PUT /api/items/316,2,299,287,312,312,312,287,312,0.000%,.48721,0.22,0.14
GET /api/items/238,3,422,323,623,623,623,320,623,0.000%,.08416,0.04,0.02
GET /api/items/739,1,305,305,305,305,305,305,305,0.000%,3.27869,1.47,0.61
GET /api/items/157,1,283,283,283,283,283,283,283,0.000%,3.53357,1.58,0.66
PUT /api/items/016,2,328,327,329,329,329,327,329,0.000%,.02579,0.01,0.01
GET /api/items/947,1,332,332,332,332,332,332,332,0.000%,3.01205,1.35,0.56
PUT /api/items/157,1,358,358,358,358,358,358,358,0.000%,2.79330,1.25,0.82
GET /api/items/725,3,601,382,1137,1137,1137,286,1137,0.000%,.09211,0.04,0.02
GET /api/items/659,1,303,303,303,303,303,303,303,0.000%,3.30033,1.48,0.62
PUT /api/items/221,1,321,321,321,321,321,321,321,0.000%,3.11526,1.39,0.91
PUT /api/items/390,1,318,318,318,318,318,318,318,0.000%,3.14465,1.41,0.92
GET /api/items/493,1,362,362,362,362,362,362,362,0.000%,2.76243,1.24,0.52
GET /api/items/472,2,361,319,404,404,404,319,404,0.000%,.02528,0.01,0.00
PUT /api/items/876,1,333,333,333,333,333,333,333,0.000%,3.00300,1.34,0.88
GET /api/items/857,1,303,303,303,303,303,303,303,0.000%,3.30033,1.48,0.62
GET /api/items/944,1,370,370,370,370,370,370,370,0.000%,2.70270,1.21,0.51
GET /api/items/663,4,432,340,721,721,721,272,721,0.000%,.05853,0.03,0.01
PUT /api/items/198,2,389,388,391,391,391,388,391,0.000%,.02860,0.01,0.01
PUT /api/items/278,2,328,317,339,339,339,317,339,0.000%,1.30039,0.58,0.38
PUT /api/items/790,1,370,370,370,370,370,370,370,0.000%,2.70270,1.21,0.79
PUT /api/items/415,1,285,285,285,285,285,285,285,0.000%,3.50877,1.57,1.02
GET /api/items/536,1,398,398,398,398,398,398,398,0.000%,2.51256,1.12,0.47
GET /api/items/951,1,307,307,307,307,307,307,307,0.000%,3.25733,1.46,0.61
GET /api/items/040,1,404,404,404,404,404,404,404,0.000%,2.47525,1.10,0.46
PUT /api/items/820,2,308,250,366,366,366,250,366,0.000%,.02296,0.01,0.01
PUT /api/items/661,1,315,315,315,315,315,315,315,0.000%,3.17460,1.42,0.93
GET /api/items/590,1,325,325,325,325,325,325,325,0.000%,3.07692,1.38,0.58
PUT /api/items/735,2,590,307,874,874,874,307,874,0.000%,.07590,0.03,0.02
PUT /api/items/911,1,348,348,348,348,348,348,348,0.000%,2.87356,1.29,0.84
GET /api/items/802,1,346,346,346,346,346,346,346,0.000%,2.89017,1.29,0.54
GET /api/items/106,2,419,325,514,514,514,325,514,0.000%,.03175,0.01,0.01
GET /api/items/604,1,693,693,693,693,693,693,693,0.000%,1.44300,0.65,0.27
PUT /api/items/017,2,385,372,399,399,399,372,399,0.000%,.02555,0.01,0.01
GET /api/items/596,2,536,363,709,709,709,363,709,0.000%,.04480,0.02,0.01
PUT /api/items/472,1,443,443,443,443,443,443,443,0.000%,2.25734,1.01,0.66
GET /api/items/710,2,503,321,685,685,685,321,685,0.000%,.07133,0.03,0.01
PUT /api/items/389,1,378,378,378,378,378,378,378,0.000%,2.64550,1.18,0.77
PUT /api/items/630,1,312,312,312,312,312,312,312,0.000%,3.20513,1.43,0.94
GET /api/items/943,2,389,369,410,410,410,369,410,0.000%,.02651,0.01,0.00
GET /api/items/177,2,509,433,585,585,585,433,585,0.000%,.11145,0.05,0.02
GET /api/items/319,3,616,606,967,967,967,277,967,0.000%,.04832,0.02,0.01
GET /api/items/268,3,606,446,946,946,946,428,946,0.000%,.04796,0.02,0.01
PUT /api/items/144,1,441,441,441,441,441,441,441,0.000%,2.26757,1.01,0.66
PUT /api/items/110,1,286,286,286,286,286,286,286,0.000%,3.49650,1.56,1.02
GET /api/items/906,1,326,326,326,326,326,326,326,0.000%,3.06748,1.37,0.58
PUT /api/items/308,3,610,522,961,961,961,347,961,0.000%,.10192,0.05,0.03
GET /api/items/467,2,380,377,383,383,383,377,383,0.000%,.22361,0.10,0.04
GET /api/items/478,1,383,383,383,383,383,383,383,0.000%,2.61097,1.17,0.49
PUT /api/items/721,1,304,304,304,304,304,304,304,0.000%,3.28947,1.47,0.96
GET /api/items/187,2,357,328,387,387,387,328,387,0.000%,.02717,0.01,0.01
GET /api/items/638,2,487,313,662,662,662,313,662,0.000%,.06308,0.03,0.01
GET /api/items/239,3,470,526,544,544,544,340,544,0.000%,.05005,0.02,0.01
GET /api/items/562,2,617,465,770,770,770,465,770,0.000%,.05880,0.03,0.01
GET /api/items/413,2,640,394,886,886,886,394,886,0.000%,.04704,0.02,0.01
PUT /api/items/504,1,571,571,571,571,571,571,571,0.000%,1.75131,0.78,0.51
PUT /api/items/135,4,520,381,780,780,780,350,780,0.000%,.05270,0.02,0.02
GET /api/items/967,1,314,314,314,314,314,314,314,0.000%,3.18471,1.42,0.60
PUT /api/items/341,1,345,345,345,345,345,345,345,0.000%,2.89855,1.30,0.85
GET /api/items/385,1,299,299,299,299,299,299,299,0.000%,3.34448,1.50,0.63
GET /api/items/587,1,408,408,408,408,408,408,408,0.000%,2.45098,1.10,0.46
GET /api/items/721,1,327,327,327,327,327,327,327,0.000%,3.05810,1.37,0.57
GET /api/items/382,1,464,464,464,464,464,464,464,0.000%,2.15517,0.96,0.40
PUT /api/items/487,1,468,468,468,468,468,468,468,0.000%,2.13675,0.96,0.62
GET /api/items/138,3,561,521,702,702,702,462,702,0.000%,.06507,0.03,0.01
GET /api/items/497,5,761,907,946,982,982,343,982,0.000%,.12556,0.06,0.02
GET /api/items/670,3,462,315,771,771,771,302,771,0.000%,.03979,0.02,0.01
GET /api/items/964,2,542,352,732,732,732,352,732,0.000%,.03509,0.02,0.01
PUT /api/items/609,2,557,447,667,667,667,447,667,0.000%,.33009,0.15,0.10
PUT /api/items/115,2,366,331,401,401,401,331,401,0.000%,2.67023,1.19,0.78
GET /api/items/022,4,484,508,569,569,569,313,569,0.000%,.09192,0.04,0.02
PUT /api/items/055,4,724,619,879,879,879,576,879,0.000%,.07602,0.03,0.02
GET /api/items/666,4,417,323,676,676,676,274,676,0.000%,.05047,0.02,0.01
GET /api/items/920,1,579,579,579,579,579,579,579,0.000%,1.72712,0.77,0.32
GET /api/items/015,2,432,376,489,489,489,376,489,0.000%,.12569,0.06,0.02
PUT /api/items/367,2,494,363,625,625,625,363,625,0.000%,.04070,0.02,0.01
GET /api/items/243,1,318,318,318,318,318,318,318,0.000%,3.14465,1.41,0.59
PUT /api/items/658,4,611,523,797,797,797,377,797,0.000%,.08315,0.04,0.02
GET /api/items/211,1,468,468,468,468,468,468,468,0.000%,2.13675,0.96,0.40
GET /api/items/372,2,300,228,373,373,373,228,373,0.000%,.02422,0.01,0.00
GET /api/items/958,3,806,749,1143,1143,1143,527,1143,0.000%,.09410,0.04,0.02
PUT /api/items/647,1,352,352,352,352,352,352,352,0.000%,2.84091,1.27,0.83
PUT /api/items/957,1,402,402,402,402,402,402,402,0.000%,2.48756,1.11,0.73
GET /api/items/538,3,457,383,649,649,649,341,649,0.000%,.04326,0.02,0.01
PUT /api/items/883,1,358,358,358,358,358,358,358,0.000%,2.79330,1.25,0.82
GET /api/items/872,2,473,316,630,630,630,316,630,0.000%,.04928,0.02,0.01
PUT /api/items/837,1,363,363,363,363,363,363,363,0.000%,2.75482,1.23,0.80
GET /api/items/712,1,533,533,533,533,533,533,533,0.000%,1.87617,0.84,0.35
PUT /api/items/697,2,394,315,473,473,473,315,473,0.000%,.47181,0.21,0.14
GET /api/items/468,1,639,639,639,639,639,639,639,0.000%,1.56495,0.70,0.29
PUT /api/items/107,1,320,320,320,320,320,320,320,0.000%,3.12500,1.40,0.91
GET /api/items/984,1,368,368,368,368,368,368,368,0.000%,2.71739,1.22,0.51
GET /api/items/922,1,320,320,320,320,320,320,320,0.000%,3.12500,1.40,0.59
GET /api/items/858,1,660,660,660,660,660,660,660,0.000%,1.51515,0.68,0.28
PUT /api/items/600,1,603,603,603,603,603,603,603,0.000%,1.65837,0.74,0.48
PUT /api/items/443,1,337,337,337,337,337,337,337,0.000%,2.96736,1.33,0.87
GET /api/items/402,1,342,342,342,342,342,342,342,0.000%,2.92398,1.31,0.55
PUT /api/items/130,2,602,353,852,852,852,353,852,0.000%,.07589,0.03,0.02
GET /api/items/768,1,471,471,471,471,471,471,471,0.000%,2.12314,0.95,0.40
GET /api/items/067,3,411,395,511,511,511,328,511,0.000%,.04410,0.02,0.01
GET /api/items/619,1,343,343,343,343,343,343,343,0.000%,2.91545,1.30,0.55
PUT /api/items/814,2,340,327,353,353,353,327,353,0.000%,.02916,0.01,0.01
PUT /api/items/750,1,401,401,401,401,401,401,401,0.000%,2.49377,1.12,0.73
GET /api/items/876,2,588,337,839,839,839,337,839,0.000%,.36271,0.16,0.07
GET /api/items/539,1,402,402,402,402,402,402,402,0.000%,2.48756,1.11,0.47
GET /api/items/700,1,313,313,313,313,313,313,313,0.000%,3.19489,1.43,0.60
GET /api/items/674,1,329,329,329,329,329,329,329,0.000%,3.03951,1.36,0.57
GET /api/items/379,3,724,687,947,947,947,538,947,0.000%,.06136,0.03,0.01
PUT /api/items/858,1,356,356,356,356,356,356,356,0.000%,2.80899,1.26,0.82
GET /api/items/130,1,722,722,722,722,722,722,722,0.000%,1.38504,0.62,0.26
PUT /api/items/611,2,491,377,606,606,606,377,606,0.000%,.14048,0.06,0.04
GET /api/items/452,3,356,317,447,447,447,304,447,0.000%,.03947,0.02,0.01
PUT /api/items/189,1,514,514,514,514,514,514,514,0.000%,1.94553,0.87,0.57
GET /api/items/226,1,550,550,550,550,550,550,550,0.000%,1.81818,0.81,0.34
PUT /api/items/914,1,363,363,363,363,363,363,363,0.000%,2.75482,1.23,0.80
GET /api/items/653,1,547,547,547,547,547,547,547,0.000%,1.82815,0.82,0.34
GET /api/items/333,1,394,394,394,394,394,394,394,0.000%,2.53807,1.14,0.48
GET /api/items/155,1,368,368,368,368,368,368,368,0.000%,2.71739,1.22,0.51
PUT /api/items/644,1,416,416,416,416,416,416,416,0.000%,2.40385,1.08,0.70
PUT /api/items/312,1,659,659,659,659,659,659,659,0.000%,1.51745,0.68,0.44
GET /api/items/176,2,591,325,857,857,857,325,857,0.000%,.03574,0.02,0.01
PUT /api/items/867,1,417,417,417,417,417,417,417,0.000%,2.39808,1.07,0.70
GET /api/items/865,2,555,410,701,701,701,410,701,0.000%,.03811,0.02,0.01
GET /api/items/485,1,531,531,531,531,531,531,531,0.000%,1.88324,0.84,0.35
GET /api/items/233,1,660,660,660,660,660,660,660,0.000%,1.51515,0.68,0.28
PUT /api/items/706,1,488,488,488,488,488,488,488,0.000%,2.04918,0.92,0.60
GET /api/items/018,2,340,293,388,388,388,293,388,0.000%,.02687,0.01,0.01
GET /api/items/745,2,931,900,962,962,962,900,962,0.000%,.03488,0.02,0.01
GET /api/items/437,1,362,362,362,362,362,362,362,0.000%,2.76243,1.24,0.52
PUT /api/items/398,1,319,319,319,319,319,319,319,0.000%,3.13480,1.40,0.92
GET /api/items/348,1,398,398,398,398,398,398,398,0.000%,2.51256,1.12,0.47
GET /api/items/462,1,780,780,780,780,780,780,780,0.000%,1.28205,0.57,0.24
PUT /api/items/256,1,571,571,571,571,571,571,571,0.000%,1.75131,0.78,0.51
PUT /api/items/859,2,361,344,378,378,378,344,378,0.000%,.64977,0.29,0.19
