Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
GET /api/items/555,2,102,100,104,104,104,100,104,0.000%,.20555,0.09,0.04
GET /api/items/479,1,81,81,81,81,81,81,81,0.000%,12.34568,5.38,2.25
PUT /api/items/809,1,93,93,93,93,93,93,93,0.000%,10.75269,4.68,3.09
GET /api/items/841,1,78,78,78,78,78,78,78,0.000%,12.82051,5.58,2.34
PUT /api/items/708,1,93,93,93,93,93,93,93,0.000%,10.75269,4.68,3.09
PUT /api/items/730,1,92,92,92,92,92,92,92,0.000%,10.86957,4.73,3.12
GET /api/items/368,1,104,104,104,104,104,104,104,0.000%,9.61538,4.19,1.76
GET /api/items/351,1,79,79,79,79,79,79,79,0.000%,12.65823,5.51,2.31
GET /api/items/654,1,80,80,80,80,80,80,80,0.000%,12.50000,5.44,2.28
PUT /api/items/339,1,91,91,91,91,91,91,91,0.000%,10.98901,4.79,3.16
PUT /api/items/720,1,92,92,92,92,92,92,92,0.000%,10.86957,4.73,3.12
GET /api/items/484,1,79,79,79,79,79,79,79,0.000%,12.65823,5.51,2.31
PUT /api/items/431,2,84,80,88,88,88,80,88,0.000%,.19326,0.08,0.06
GET /api/items/177,1,91,91,91,91,91,91,91,0.000%,10.98901,4.79,2.01
GET /api/items/453,1,79,79,79,79,79,79,79,0.000%,12.65823,5.51,2.31
GET /api/items/118,1,91,91,91,91,91,91,91,0.000%,10.98901,4.79,2.01
PUT /api/items/806,1,83,83,83,83,83,83,83,0.000%,12.04819,5.25,3.46
PUT /api/items/515,2,86,80,92,92,92,80,92,0.000%,.14273,0.06,0.04
GET /api/items/434,1,81,81,81,81,81,81,81,0.000%,12.34568,5.38,2.25
GET /api/items/082,1,84,84,84,84,84,84,84,0.000%,11.90476,5.15,2.17
PUT /api/items/064,1,82,82,82,82,82,82,82,0.000%,12.19512,5.30,3.50
GET /api/items/080,1,103,103,103,103,103,103,103,0.000%,9.70874,4.20,1.77
GET /api/items/288,1,82,82,82,82,82,82,82,0.000%,12.19512,5.31,2.23
GET /api/items/471,1,106,106,106,106,106,106,106,0.000%,9.43396,4.11,1.72
PUT /api/items/981,1,81,81,81,81,81,81,81,0.000%,12.34568,5.38,3.54
PUT /api/items/606,1,106,106,106,106,106,106,106,0.000%,9.43396,4.11,2.71
GET /api/items/506,2,95,84,106,106,106,84,106,0.000%,.27840,0.12,0.05
PUT /api/items/231,1,109,109,109,109,109,109,109,0.000%,9.17431,4.00,2.63
GET /api/items/152,1,109,109,109,109,109,109,109,0.000%,9.17431,4.00,1.68
GET /api/items/649,1,85,85,85,85,85,85,85,0.000%,11.76471,5.12,2.15
GET /api/items/200,1,82,82,82,82,82,82,82,0.000%,12.19512,5.31,2.23
PUT /api/items/804,1,107,107,107,107,107,107,107,0.000%,9.34579,4.07,2.68
PUT /api/items/787,1,92,92,92,92,92,92,92,0.000%,10.86957,4.73,3.12
GET /api/items/995,2,93,79,107,107,107,79,107,0.000%,.33681,0.15,0.06
PUT /api/items/080,1,83,83,83,83,83,83,83,0.000%,12.04819,5.24,3.46
GET /api/items/474,1,106,106,106,106,106,106,106,0.000%,9.43396,4.11,1.72
GET /api/items/059,1,111,111,111,111,111,111,111,0.000%,9.00901,3.90,1.65
GET /api/items/769,1,111,111,111,111,111,111,111,0.000%,9.00901,3.92,1.65
PUT /api/items/440,1,86,86,86,86,86,86,86,0.000%,11.62791,5.06,3.34
PUT /api/items/524,1,100,100,100,100,100,100,100,0.000%,10.00000,4.36,2.87
GET /api/items/927,1,107,107,107,107,107,107,107,0.000%,9.34579,4.07,1.71
PUT /api/items/490,1,101,101,101,101,101,101,101,0.000%,9.90099,4.31,2.84
GET /api/items/372,1,107,107,107,107,107,107,107,0.000%,9.34579,4.07,1.71
GET /api/items/007,1,82,82,82,82,82,82,82,0.000%,12.19512,5.24,2.23
GET /api/items/610,1,110,110,110,110,110,110,110,0.000%,9.09091,3.96,1.66
PUT /api/items/961,1,84,84,84,84,84,84,84,0.000%,11.90476,5.19,3.42
PUT /api/items/239,1,96,96,96,96,96,96,96,0.000%,10.41667,4.54,2.99
GET /api/items/420,1,92,92,92,92,92,92,92,0.000%,10.86957,4.73,1.98
PUT /api/items/436,1,105,105,105,105,105,105,105,0.000%,9.52381,4.15,2.73
GET /api/items/595,1,104,104,104,104,104,104,104,0.000%,9.61538,4.19,1.76
GET /api/items/092,2,94,83,106,106,106,83,106,0.000%,1.02407,0.45,0.19
GET /api/items/125,1,102,102,102,102,102,102,102,0.000%,9.80392,4.27,1.79
PUT /api/items/592,1,106,106,106,106,106,106,106,0.000%,9.43396,4.11,2.71
PUT /api/items/041,1,109,109,109,109,109,109,109,0.000%,9.17431,3.99,2.63
GET /api/items/438,1,92,92,92,92,92,92,92,0.000%,10.86957,4.73,1.98
PUT /api/items/291,1,100,100,100,100,100,100,100,0.000%,10.00000,4.36,2.87
GET /api/items/422,1,97,97,97,97,97,97,97,0.000%,10.30928,4.49,1.88
GET /api/items/262,1,107,107,107,107,107,107,107,0.000%,9.34579,4.07,1.71
GET /api/items/435,1,86,86,86,86,86,86,86,0.000%,11.62791,5.06,2.12
PUT /api/items/468,1,88,88,88,88,88,88,88,0.000%,11.36364,4.95,3.26
PUT /api/items/139,1,109,109,109,109,109,109,109,0.000%,9.17431,4.00,2.63
GET /api/items/389,1,97,97,97,97,97,97,97,0.000%,10.30928,4.49,1.88
PUT /api/items/552,1,97,97,97,97,97,97,97,0.000%,10.30928,4.49,2.96
GET /api/items/553,1,89,89,89,89,89,89,89,0.000%,11.23596,4.89,2.05
GET /api/items/910,2,89,80,99,99,99,80,99,0.000%,.17463,0.08,0.03
GET /api/items/666,1,103,103,103,103,103,103,103,0.000%,9.70874,4.23,1.77
PUT /api/items/772,1,108,108,108,108,108,108,108,0.000%,9.25926,4.03,2.66
PUT /api/items/727,1,107,107,107,107,107,107,107,0.000%,9.34579,4.07,2.68
PUT /api/items/024,1,99,99,99,99,99,99,99,0.000%,10.10101,4.39,2.90
GET /api/items/106,1,88,88,88,88,88,88,88,0.000%,11.36364,4.95,2.08
GET /api/items/794,1,105,105,105,105,105,105,105,0.000%,9.52381,4.15,1.74
GET /api/items/741,1,110,110,110,110,110,110,110,0.000%,9.09091,3.96,1.66
GET /api/items/255,1,98,98,98,98,98,98,98,0.000%,10.20408,4.44,1.86
PUT /api/items/817,1,109,109,109,109,109,109,109,0.000%,9.17431,4.00,2.63
PUT /api/items/842,1,108,108,108,108,108,108,108,0.000%,9.25926,4.03,2.66
PUT /api/items/499,1,93,93,93,93,93,93,93,0.000%,10.75269,4.68,3.09
GET /api/items/955,1,105,105,105,105,105,105,105,0.000%,9.52381,4.15,1.74
GET /api/items/672,2,90,90,90,90,90,90,90,0.000%,.20490,0.09,0.04
GET /api/items/809,2,111,107,115,115,115,107,115,0.000%,.73992,0.32,0.14
PUT /api/items/066,1,94,94,94,94,94,94,94,0.000%,10.63830,4.62,3.05
PUT /api/items/719,1,110,110,110,110,110,110,110,0.000%,9.09091,3.96,2.61
GET /api/items/703,2,115,108,123,123,123,108,123,0.000%,.50697,0.22,0.09
GET /api/items/116,1,92,92,92,92,92,92,92,0.000%,10.86957,4.73,1.98
PUT /api/items/447,1,109,109,109,109,109,109,109,0.000%,9.17431,4.00,2.63
GET /api/items/219,1,91,91,91,91,91,91,91,0.000%,10.98901,4.79,2.01
GET /api/items/834,2,96,93,100,100,100,93,100,0.000%,.60368,0.26,0.11
PUT /api/items/834,1,108,108,108,108,108,108,108,0.000%,9.25926,4.03,2.66
PUT /api/items/774,1,109,109,109,109,109,109,109,0.000%,9.17431,4.00,2.63
GET /api/items/628,1,108,108,108,108,108,108,108,0.000%,9.25926,4.03,1.69
PUT /api/items/094,1,114,114,114,114,114,114,114,0.000%,8.77193,3.81,2.52
GET /api/items/716,1,93,93,93,93,93,93,93,0.000%,10.75269,4.68,1.96
GET /api/items/894,1,104,104,104,104,104,104,104,0.000%,9.61538,4.19,1.76
PUT /api/items/427,1,109,109,109,109,109,109,109,0.000%,9.17431,4.00,2.63
PUT /api/items/322,1,109,109,109,109,109,109,109,0.000%,9.17431,4.00,2.63
PUT /api/items/634,1,106,106,106,106,106,106,106,0.000%,9.43396,4.11,2.71
GET /api/items/147,1,107,107,107,107,107,107,107,0.000%,9.34579,4.07,1.71
GET /api/items/381,1,108,108,108,108,108,108,108,0.000%,9.25926,4.03,1.69
GET /api/items/170,1,94,94,94,94,94,94,94,0.000%,10.63830,4.63,1.94
PUT /api/items/428,1,96,96,96,96,96,96,96,0.000%,10.41667,4.54,2.99
GET /api/items/814,1,109,109,109,109,109,109,109,0.000%,9.17431,4.00,1.68
PUT /api/items/897,1,108,108,108,108,108,108,108,0.000%,9.25926,4.03,2.66
GET /api/items/599,1,107,107,107,107,107,107,107,0.000%,9.34579,4.07,1.71
GET /api/items/193,1,90,90,90,90,90,90,90,0.000%,11.11111,4.84,2.03
GET /api/items/548,1,96,96,96,96,96,96,96,0.000%,10.41667,4.54,1.90
PUT /api/items/504,1,104,104,104,104,104,104,104,0.000%,9.61538,4.19,2.76
PUT /api/items/763,1,121,121,121,121,121,121,121,0.000%,8.26446,3.60,2.37
GET /api/items/890,2,93,91,95,95,95,91,95,0.000%,.24922,0.11,0.05
PUT /api/items/180,1,112,112,112,112,112,112,112,0.000%,8.92857,3.89,2.56
GET /api/items/825,1,117,117,117,117,117,117,117,0.000%,8.54701,3.72,1.56
GET /api/items/587,2,113,106,121,121,121,106,121,0.000%,.94518,0.41,0.17
GET /api/items/042,1,99,99,99,99,99,99,99,0.000%,10.10101,4.37,1.84
PUT /api/items/036,1,103,103,103,103,103,103,103,0.000%,9.70874,4.22,2.79
PUT /api/items/602,1,125,125,125,125,125,125,125,0.000%,8.00000,3.48,2.30
GET /api/items/337,1,106,106,106,106,106,106,106,0.000%,9.43396,4.11,1.72
PUT /api/items/163,1,109,109,109,109,109,109,109,0.000%,9.17431,4.00,2.63
GET /api/items/508,1,97,97,97,97,97,97,97,0.000%,10.30928,4.49,1.88
PUT /api/items/337,1,124,124,124,124,124,124,124,0.000%,8.06452,3.51,2.32
GET /api/items/391,1,108,108,108,108,108,108,108,0.000%,9.25926,4.03,1.69
GET /api/items/217,1,106,106,106,106,106,106,106,0.000%,9.43396,4.11,1.72
PUT /api/items/355,1,120,120,120,120,120,120,120,0.000%,8.33333,3.63,2.39
GET /api/items/755,2,102,96,109,109,109,96,109,0.000%,.39316,0.17,0.07
GET /api/items/233,1,108,108,108,108,108,108,108,0.000%,9.25926,4.03,1.69
PUT /api/items/003,1,110,110,110,110,110,110,110,0.000%,9.09091,3.93,2.61
GET /api/items/405,1,103,103,103,103,103,103,103,0.000%,9.70874,4.23,1.77
GET /api/items/213,1,96,96,96,96,96,96,96,0.000%,10.41667,4.54,1.90
PUT /api/items/910,1,96,96,96,96,96,96,96,0.000%,10.41667,4.54,2.99
GET /api/items/524,1,99,99,99,99,99,99,99,0.000%,10.10101,4.40,1.84
PUT /api/items/395,1,123,123,123,123,123,123,123,0.000%,8.13008,3.54,2.33
PUT /api/items/848,1,100,100,100,100,100,100,100,0.000%,10.00000,4.36,2.87
GET /api/items/833,2,111,101,122,122,122,101,122,0.000%,3.17460,1.38,0.58
GET /api/items/227,1,109,109,109,109,109,109,109,0.000%,9.17431,4.00,1.68
GET /api/items/648,1,122,122,122,122,122,122,122,0.000%,8.19672,3.57,1.50
GET /api/items/885,1,108,108,108,108,108,108,108,0.000%,9.25926,4.04,1.69
PUT /api/items/273,1,129,129,129,129,129,129,129,0.000%,7.75194,3.38,2.23
PUT /api/items/733,1,105,105,105,105,105,105,105,0.000%,9.52381,4.15,2.73
PUT /api/items/710,1,122,122,122,122,122,122,122,0.000%,8.19672,3.56,2.35
GET /api/items/832,1,102,102,102,102,102,102,102,0.000%,9.80392,4.27,1.79
GET /api/items/863,1,105,105,105,105,105,105,105,0.000%,9.52381,4.15,1.74
GET /api/items/144,1,121,121,121,121,121,121,121,0.000%,8.26446,3.60,1.51
PUT /api/items/178,1,119,119,119,119,119,119,119,0.000%,8.40336,3.66,2.41
PUT /api/items/833,1,95,95,95,95,95,95,95,0.000%,10.52632,4.58,3.02
GET /api/items/600,1,115,115,115,115,115,115,115,0.000%,8.69565,3.79,1.59
PUT /api/items/866,1,120,120,120,120,120,120,120,0.000%,8.33333,3.63,2.39
GET /api/items/650,1,110,110,110,110,110,110,110,0.000%,9.09091,3.96,1.66
PUT /api/items/489,1,99,99,99,99,99,99,99,0.000%,10.10101,4.40,2.90
PUT /api/items/491,1,125,125,125,125,125,125,125,0.000%,8.00000,3.48,2.30
GET /api/items/871,1,120,120,120,120,120,120,120,0.000%,8.33333,3.63,1.52
PUT /api/items/190,1,105,105,105,105,105,105,105,0.000%,9.52381,4.15,2.73
GET /api/items/132,1,107,107,107,107,107,107,107,0.000%,9.34579,4.07,1.71
GET /api/items/543,1,109,109,109,109,109,109,109,0.000%,9.17431,4.00,1.68
GET /api/items/875,1,96,96,96,96,96,96,96,0.000%,10.41667,4.54,1.90
PUT /api/items/759,1,93,93,93,93,93,93,93,0.000%,10.75269,4.68,3.09
GET /api/items/410,1,106,106,106,106,106,106,106,0.000%,9.43396,4.11,1.72
PUT /api/items/643,1,98,98,98,98,98,98,98,0.000%,10.20408,4.44,2.93
PUT /api/items/258,1,122,122,122,122,122,122,122,0.000%,8.19672,3.57,2.35
GET /api/items/601,1,107,107,107,107,107,107,107,0.000%,9.34579,4.07,1.71
GET /api/items/185,1,117,117,117,117,117,117,117,0.000%,8.54701,3.72,1.56
GET /api/items/930,1,102,102,102,102,102,102,102,0.000%,9.80392,4.27,1.79
PUT /api/items/305,1,100,100,100,100,100,100,100,0.000%,10.00000,4.36,2.87
GET /api/items/592,2,111,101,122,122,122,101,122,0.000%,1.73310,0.75,0.32
PUT /api/items/254,1,114,114,114,114,114,114,114,0.000%,8.77193,3.82,2.52
PUT /api/items/070,1,99,99,99,99,99,99,99,0.000%,10.10101,4.39,2.90
GET /api/items/487,1,123,123,123,123,123,123,123,0.000%,8.13008,3.54,1.48
GET /api/items/689,1,99,99,99,99,99,99,99,0.000%,10.10101,4.40,1.84
PUT /api/items/321,1,109,109,109,109,109,109,109,0.000%,9.17431,4.00,2.63
GET /api/items/035,1,121,121,121,121,121,121,121,0.000%,8.26446,3.58,1.51
PUT /api/items/213,1,123,123,123,123,123,123,123,0.000%,8.13008,3.54,2.33
GET /api/items/773,1,121,121,121,121,121,121,121,0.000%,8.26446,3.59,1.51
GET /api/items/897,1,103,103,103,103,103,103,103,0.000%,9.70874,4.23,1.77
PUT /api/items/949,1,113,113,113,113,113,113,113,0.000%,8.84956,3.85,2.54
PUT /api/items/313,1,122,122,122,122,122,122,122,0.000%,8.19672,3.57,2.35
GET /api/items/373,1,123,123,123,123,123,123,123,0.000%,8.13008,3.54,1.48
PUT /api/items/173,1,109,109,109,109,109,109,109,0.000%,9.17431,3.99,2.63
GET /api/items/844,1,106,106,106,106,106,106,106,0.000%,9.43396,4.11,1.72
GET /api/items/157,1,109,109,109,109,109,109,109,0.000%,9.17431,4.00,1.68
PUT /api/items/108,1,106,106,106,106,106,106,106,0.000%,9.43396,4.11,2.71
PUT /api/items/574,1,109,109,109,109,109,109,109,0.000%,9.17431,4.00,2.63
GET /api/items/647,1,107,107,107,107,107,107,107,0.000%,9.34579,4.06,1.71
PUT /api/items/722,1,111,111,111,111,111,111,111,0.000%,9.00901,3.92,2.59
GET /api/items/342,1,109,109,109,109,109,109,109,0.000%,9.17431,3.67,1.68
GET /api/items/687,1,95,95,95,95,95,95,95,0.000%,10.52632,4.58,1.92
PUT /api/items/695,2,103,79,127,127,127,79,127,0.000%,.47103,0.21,0.14
PUT /api/items/259,1,119,119,119,119,119,119,119,0.000%,8.40336,3.66,2.41
GET /api/items/529,1,124,124,124,124,124,124,124,0.000%,8.06452,3.51,1.47
PUT /api/items/849,1,108,108,108,108,108,108,108,0.000%,9.25926,4.03,2.66
GET /api/items/617,2,107,105,109,109,109,105,109,0.000%,.68966,0.30,0.13
GET /api/items/696,1,107,107,107,107,107,107,107,0.000%,9.34579,4.07,1.71
PUT /api/items/888,1,109,109,109,109,109,109,109,0.000%,9.17431,4.00,2.63
PUT /api/items/527,1,99,99,99,99,99,99,99,0.000%,10.10101,4.40,2.90
GET /api/items/196,1,108,108,108,108,108,108,108,0.000%,9.25926,4.03,1.69
PUT /api/items/392,1,101,101,101,101,101,101,101,0.000%,9.90099,4.31,2.84
GET /api/items/472,1,124,124,124,124,124,124,124,0.000%,8.06452,3.51,1.47
GET /api/items/585,1,122,122,122,122,122,122,122,0.000%,8.19672,3.57,1.50
GET /api/items/510,1,106,106,106,106,106,106,106,0.000%,9.43396,4.11,1.72
PUT /api/items/130,1,95,95,95,95,95,95,95,0.000%,10.52632,4.58,3.02
PUT /api/items/292,1,109,109,109,109,109,109,109,0.000%,9.17431,3.99,2.63
GET /api/items/204,1,106,106,106,106,106,106,106,0.000%,9.43396,4.11,1.72
PUT /api/items/851,1,93,93,93,93,93,93,93,0.000%,10.75269,4.68,3.09
GET /api/items/563,1,92,92,92,92,92,92,92,0.000%,10.86957,4.73,1.98
GET /api/items/039,1,95,95,95,95,95,95,95,0.000%,10.52632,4.54,1.92
PUT /api/items/877,1,102,102,102,102,102,102,102,0.000%,9.80392,4.27,2.81
PUT /api/items/505,1,95,95,95,95,95,95,95,0.000%,10.52632,4.58,3.02
GET /api/items/626,1,107,107,107,107,107,107,107,0.000%,9.34579,4.06,1.71
GET /api/items/460,1,108,108,108,108,108,108,108,0.000%,9.25926,4.03,1.69
PUT /api/items/002,1,111,111,111,111,111,111,111,0.000%,9.00901,3.91,2.59
GET /api/items/499,1,93,93,93,93,93,93,93,0.000%,10.75269,4.68,1.96
GET /api/items/387,1,107,107,107,107,107,107,107,0.000%,9.34579,4.07,1.71
PUT /api/items/286,1,103,103,103,103,103,103,103,0.000%,9.70874,4.23,2.79
PUT /api/items/601,1,110,110,110,110,110,110,110,0.000%,9.09091,3.95,2.61
GET /api/items/087,1,105,105,105,105,105,105,105,0.000%,9.52381,4.12,1.74
PUT /api/items/791,1,108,108,108,108,108,108,108,0.000%,9.25926,4.03,2.66
GET /api/items/131,1,108,108,108,108,108,108,108,0.000%,9.25926,4.03,1.69
GET /api/items/652,1,95,95,95,95,95,95,95,0.000%,10.52632,4.58,1.92
GET /api/items/771,1,106,106,106,106,106,106,106,0.000%,9.43396,4.11,1.72
PUT /api/items/414,1,110,110,110,110,110,110,110,0.000%,9.09091,3.96,2.61
PUT /api/items/998,1,94,94,94,94,94,94,94,0.000%,10.63830,4.63,3.05
GET /api/items/003,1,94,94,94,94,94,94,94,0.000%,10.63830,4.61,1.94
PUT /api/items/116,1,110,110,110,110,110,110,110,0.000%,9.09091,3.97,2.61
GET /api/items/457,1,94,94,94,94,94,94,94,0.000%,10.63830,4.62,1.94
GET /api/items/708,1,106,106,106,106,106,106,106,0.000%,9.43396,4.11,1.72
PUT /api/items/682,2,101,93,109,109,109,93,109,0.000%,.72411,0.32,0.21
PUT /api/items/837,1,109,109,109,109,109,109,109,0.000%,9.17431,4.00,2.63
GET /api/items/971,1,109,109,109,109,109,109,109,0.000%,9.17431,4.00,1.68
PUT /api/items/522,1,108,108,108,108,108,108,108,0.000%,9.25926,4.03,2.66
GET /api/items/662,1,107,107,107,107,107,107,107,0.000%,9.34579,4.06,1.71
GET /api/items/067,1,106,106,106,106,106,106,106,0.000%,9.43396,4.08,1.72
GET /api/items/957,1,110,110,110,110,110,110,110,0.000%,9.09091,3.96,1.66
PUT /api/items/192,1,108,108,108,108,108,108,108,0.000%,9.25926,4.03,2.66
PUT /api/items/240,1,107,107,107,107,107,107,107,0.000%,9.34579,4.07,2.68
GET /api/items/914,1,106,106,106,106,106,106,106,0.000%,9.43396,4.11,1.72
GET /api/items/032,1,93,93,93,93,93,93,93,0.000%,10.75269,4.64,1.96
PUT /api/items/845,1,107,107,107,107,107,107,107,0.000%,9.34579,4.07,2.68
GET /api/items/195,2,86,80,92,92,92,80,92,0.000%,1.58479,0.69,0.29
GET /api/items/644,1,93,93,93,93,93,93,93,0.000%,10.75269,4.67,1.96
PUT /api/items/989,1,90,90,90,90,90,90,90,0.000%,11.11111,4.84,3.19
PUT /api/items/974,1,94,94,94,94,94,94,94,0.000%,10.63830,4.63,3.05
GET /api/items/167,1,108,108,108,108,108,108,108,0.000%,9.25926,4.03,1.69
PUT /api/items/171,2,87,87,88,88,88,87,88,0.000%,2.52525,1.10,0.73
GET /api/items/072,1,108,108,108,108,108,108,108,0.000%,9.25926,4.01,1.69
GET /api/items/517,1,90,90,90,90,90,90,90,0.000%,11.11111,4.84,2.03
GET /api/items/845,1,107,107,107,107,107,107,107,0.000%,9.34579,4.07,1.71
PUT /api/items/603,1,92,92,92,92,92,92,92,0.000%,10.86957,4.73,3.12
PUT /api/items/753,1,93,93,93,93,93,93,93,0.000%,10.75269,4.68,3.09
GET /api/items/357,1,88,88,88,88,88,88,88,0.000%,11.36364,4.95,2.08
PUT /api/items/205,1,109,109,109,109,109,109,109,0.000%,9.17431,4.00,2.63
GET /api/items/465,1,87,87,87,87,87,87,87,0.000%,11.49425,5.01,2.10
GET /api/items/953,1,87,87,87,87,87,87,87,0.000%,11.49425,5.01,2.10
PUT /api/items/595,1,86,86,86,86,86,86,86,0.000%,11.62791,5.06,3.34
PUT /api/items/962,1,107,107,107,107,107,107,107,0.000%,9.34579,4.07,2.68
GET /api/items/328,1,96,96,96,96,96,96,96,0.000%,10.41667,4.54,1.90
PUT /api/items/133,1,110,110,110,110,110,110,110,0.000%,9.09091,3.96,2.61
GET /api/items/001,1,105,105,105,105,105,105,105,0.000%,9.52381,4.09,1.74
GET /api/items/727,1,87,87,87,87,87,87,87,0.000%,11.49425,5.01,2.10
GET /api/items/244,1,106,106,106,106,106,106,106,0.000%,9.43396,4.11,1.72
PUT /api/items/749,1,93,93,93,93,93,93,93,0.000%,10.75269,4.68,3.09
GET /api/items/229,1,84,84,84,84,84,84,84,0.000%,11.90476,5.19,2.17
GET /api/items/314,1,81,81,81,81,81,81,81,0.000%,12.34568,5.38,2.25
PUT /api/items/911,1,82,82,82,82,82,82,82,0.000%,12.19512,5.31,3.50
PUT /api/items/530,1,85,85,85,85,85,85,85,0.000%,11.76471,5.12,3.38
PUT /api/items/945,1,82,82,82,82,82,82,82,0.000%,12.19512,5.31,3.50
GET /api/items/088,1,91,91,91,91,91,91,91,0.000%,10.98901,4.75,2.01
GET /api/items/936,1,96,96,96,96,96,96,96,0.000%,10.41667,4.54,1.90
GET /api/items/404,1,92,92,92,92,92,92,92,0.000%,10.86957,4.73,1.98
PUT /api/items/627,2,102,100,105,105,105,100,105,0.000%,.67317,0.29,0.19
PUT /api/items/488,1,92,92,92,92,92,92,92,0.000%,10.86957,4.73,3.12
GET /api/items/512,1,94,94,94,94,94,94,94,0.000%,10.63830,4.63,1.94
PUT /api/items/011,1,94,94,94,94,94,94,94,0.000%,10.63830,4.62,3.05
GET /api/items/140,1,78,78,78,78,78,78,78,0.000%,12.82051,5.58,2.34
GET /api/items/257,1,78,78,78,78,78,78,78,0.000%,12.82051,5.58,2.34
GET /api/items/272,1,82,82,82,82,82,82,82,0.000%,12.19512,5.31,2.23
GET /api/items/567,1,101,101,101,101,101,101,101,0.000%,9.90099,4.31,1.81
PUT /api/items/886,1,94,94,94,94,94,94,94,0.000%,10.63830,4.63,3.05
GET /api/items/043,1,100,100,100,100,100,100,100,0.000%,10.00000,4.33,1.83
GET /api/items/578,1,92,92,92,92,92,92,92,0.000%,10.86957,4.73,1.98
GET /api/items/640,1,77,77,77,77,77,77,77,0.000%,12.98701,5.66,2.37
PUT /api/items/227,1,103,103,103,103,103,103,103,0.000%,9.70874,4.23,2.79
GET /api/items/721,1,93,93,93,93,93,93,93,0.000%,10.75269,4.68,1.96
PUT /api/items/829,1,92,92,92,92,92,92,92,0.000%,10.86957,4.73,3.12
GET /api/items/751,1,95,95,95,95,95,95,95,0.000%,10.52632,4.58,1.92
PUT /api/items/885,1,98,98,98,98,98,98,98,0.000%,10.20408,4.44,2.93
PUT /api/items/164,1,95,95,95,95,95,95,95,0.000%,10.52632,4.57,3.02
PUT /api/items/191,1,78,78,78,78,78,78,78,0.000%,12.82051,5.58,3.68
GET /api/items/249,1,91,91,91,91,91,91,91,0.000%,10.98901,4.79,2.01
PUT /api/items/874,1,80,80,80,80,80,80,80,0.000%,12.50000,5.44,3.59
GET /api/items/540,1,92,92,92,92,92,92,92,0.000%,10.86957,4.72,1.98
GET /api/items/186,1,79,79,79,79,79,79,79,0.000%,12.65823,5.51,2.31
GET /api/items/100,1,79,79,79,79,79,79,79,0.000%,12.65823,5.51,2.31
PUT /api/items/281,1,82,82,82,82,82,82,82,0.000%,12.19512,5.31,3.50
GET /api/items/783,1,80,80,80,80,80,80,80,0.000%,12.50000,5.46,2.28
GET /api/items/853,1,78,78,78,78,78,78,78,0.000%,12.82051,5.58,2.34
PUT /api/items/047,1,116,116,116,116,116,116,116,0.000%,8.62069,3.75,2.48
GET /api/items/790,1,79,79,79,79,79,79,79,0.000%,12.65823,5.51,2.31
PUT /api/items/777,1,80,80,80,80,80,80,80,0.000%,12.50000,5.44,3.59
GET /api/items/605,1,81,81,81,81,81,81,81,0.000%,12.34568,5.38,2.25
PUT /api/items/503,1,83,83,83,83,83,83,83,0.000%,12.04819,5.24,3.46
GET /api/items/165,1,91,91,91,91,91,91,91,0.000%,10.98901,4.79,2.01
GET /api/items/175,1,80,80,80,80,80,80,80,0.000%,12.50000,5.43,2.28
