Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
GET /api/items/358,1,128,128,128,128,128,128,128,0.000%,7.81250,3.93,1.43
PUT /api/items/673,1,117,117,117,117,117,117,117,0.000%,8.54701,4.30,2.46
PUT /api/items/271,2,123,115,132,132,132,115,132,0.000%,.15164,0.08,0.04
GET /api/items/058,3,187,208,251,251,251,103,251,0.000%,.12104,0.06,0.02
GET /api/items/060,2,106,91,121,121,121,91,121,0.000%,.07884,0.04,0.01
PUT /api/items/057,1,119,119,119,119,119,119,119,0.000%,8.40336,4.22,2.42
GET /api/items/599,2,111,110,112,112,112,110,112,0.000%,.29023,0.15,0.05
PUT /api/items/257,1,127,127,127,127,127,127,127,0.000%,7.87402,3.96,2.27
GET /api/items/802,2,178,139,217,217,217,139,217,0.000%,.46447,0.23,0.09
PUT /api/items/816,1,158,158,158,158,158,158,158,0.000%,6.32911,3.18,1.82
GET /api/items/994,2,137,118,156,156,156,118,156,0.000%,.22077,0.11,0.04
PUT /api/items/907,1,168,168,168,168,168,168,168,0.000%,5.95238,2.99,1.71
PUT /api/items/605,2,167,144,190,190,190,144,190,0.000%,.20921,0.11,0.06
GET /api/items/684,1,187,187,187,187,187,187,187,0.000%,5.34759,2.68,0.98
GET /api/items/308,2,156,142,170,170,170,142,170,0.000%,.09794,0.05,0.02
PUT /api/items/267,1,155,155,155,155,155,155,155,0.000%,6.45161,3.24,1.86
PUT /api/items/640,2,205,192,218,218,218,192,218,0.000%,.08065,0.04,0.02
GET /api/items/633,1,170,170,170,170,170,170,170,0.000%,5.88235,2.96,1.08
GET /api/items/638,2,162,141,184,184,184,141,184,0.000%,.18303,0.09,0.03
GET /api/items/404,1,139,139,139,139,139,139,139,0.000%,7.19424,3.62,1.32
GET /api/items/329,1,198,198,198,198,198,198,198,0.000%,5.05051,2.54,0.93
PUT /api/items/893,2,164,164,165,165,165,164,165,0.000%,.20864,0.10,0.06
GET /api/items/006,3,174,170,223,223,223,130,223,0.000%,.10860,0.05,0.02
GET /api/items/997,1,142,142,142,142,142,142,142,0.000%,7.04225,3.54,1.29
GET /api/items/737,1,142,142,142,142,142,142,142,0.000%,7.04225,3.54,1.29
PUT /api/items/658,1,143,143,143,143,143,143,143,0.000%,6.99301,3.52,2.01
PUT /api/items/008,2,207,123,291,291,291,123,291,0.000%,.06558,0.03,0.02
PUT /api/items/071,1,178,178,178,178,178,178,178,0.000%,5.61798,2.82,1.62
GET /api/items/589,2,143,115,171,171,171,115,171,0.000%,.32669,0.16,0.06
GET /api/items/042,3,167,212,227,227,227,63,227,0.000%,.08634,0.04,0.02
PUT /api/items/301,1,158,158,158,158,158,158,158,0.000%,6.32911,3.18,1.82
GET /api/items/626,2,120,118,123,123,123,118,123,0.000%,.11351,0.06,0.02
PUT /api/items/927,2,166,123,209,209,209,123,209,0.000%,.08295,0.04,0.02
PUT /api/items/841,3,168,163,238,238,238,103,238,0.000%,.09676,0.05,0.03
GET /api/items/560,2,186,130,243,243,243,130,243,0.000%,.11548,0.06,0.02
GET /api/items/260,3,164,172,190,190,190,132,190,0.000%,.19390,0.10,0.04
GET /api/items/032,1,144,144,144,144,144,144,144,0.000%,6.94444,3.49,1.27
GET /api/items/410,1,122,122,122,122,122,122,122,0.000%,8.19672,4.12,1.50
PUT /api/items/253,1,124,124,124,124,124,124,124,0.000%,8.06452,4.06,2.32
PUT /api/items/561,2,210,204,216,216,216,204,216,0.000%,.10616,0.05,0.03
GET /api/items/797,1,141,141,141,141,141,141,141,0.000%,7.09220,3.57,1.30
GET /api/items/155,1,141,141,141,141,141,141,141,0.000%,7.09220,3.57,1.30
GET /api/items/110,1,103,103,103,103,103,103,103,0.000%,9.70874,4.88,1.78
PUT /api/items/425,1,188,188,188,188,188,188,188,0.000%,5.31915,2.68,1.53
GET /api/items/836,1,160,160,160,160,160,160,160,0.000%,6.25000,3.15,1.15
PUT /api/items/193,1,200,200,200,200,200,200,200,0.000%,5.00000,2.51,1.44
GET /api/items/126,2,153,130,177,177,177,130,177,0.000%,.13984,0.07,0.03
GET /api/items/230,1,147,147,147,147,147,147,147,0.000%,6.80272,3.42,1.25
PUT /api/items/283,2,177,146,209,209,209,146,209,0.000%,.14328,0.07,0.04
GET /api/items/312,2,108,106,110,110,110,106,110,0.000%,.07668,0.04,0.01
PUT /api/items/225,2,158,120,197,197,197,120,197,0.000%,.10136,0.05,0.03
PUT /api/items/721,1,121,121,121,121,121,121,121,0.000%,8.26446,4.16,2.38
GET /api/items/059,2,170,158,182,182,182,158,182,0.000%,.12665,0.06,0.02
GET /api/items/378,1,155,155,155,155,155,155,155,0.000%,6.45161,3.24,1.18
PUT /api/items/558,1,181,181,181,181,181,181,181,0.000%,5.52486,2.77,1.59
PUT /api/items/410,2,175,142,208,208,208,142,208,0.000%,.18534,0.09,0.05
GET /api/items/041,2,150,142,158,158,158,142,158,0.000%,.07435,0.04,0.01
GET /api/items/916,1,126,126,126,126,126,126,126,0.000%,7.93651,3.99,1.46
PUT /api/items/069,3,158,144,237,237,237,94,237,0.000%,.11623,0.06,0.03
GET /api/items/071,2,129,116,142,142,142,116,142,0.000%,2.95421,1.48,0.54
GET /api/items/627,3,151,155,181,181,181,118,181,0.000%,.12814,0.06,0.02
PUT /api/items/477,2,154,146,163,163,163,146,163,0.000%,.24737,0.12,0.07
PUT /api/items/941,1,145,145,145,145,145,145,145,0.000%,6.89655,3.47,1.99
GET /api/items/037,2,142,116,169,169,169,116,169,0.000%,.07348,0.04,0.01
PUT /api/items/483,1,196,196,196,196,196,196,196,0.000%,5.10204,2.57,1.47
PUT /api/items/662,2,129,92,166,166,166,92,166,0.000%,.15050,0.08,0.04
PUT /api/items/977,1,173,173,173,173,173,173,173,0.000%,5.78035,2.91,1.67
GET /api/items/868,2,171,158,185,185,185,158,185,0.000%,.18381,0.09,0.03
PUT /api/items/319,2,152,119,186,186,186,119,186,0.000%,.11304,0.06,0.03
PUT /api/items/870,2,189,141,238,238,238,141,238,0.000%,.09326,0.05,0.03
GET /api/items/352,1,116,116,116,116,116,116,116,0.000%,8.62069,4.34,1.58
PUT /api/items/160,1,136,136,136,136,136,136,136,0.000%,7.35294,3.70,2.12
GET /api/items/878,2,174,158,191,191,191,158,191,0.000%,6.06061,3.05,1.11
PUT /api/items/945,1,188,188,188,188,188,188,188,0.000%,5.31915,2.68,1.53
PUT /api/items/912,4,142,111,188,188,188,95,188,0.000%,.14529,0.07,0.04
PUT /api/items/574,1,149,149,149,149,149,149,149,0.000%,6.71141,3.38,1.93
GET /api/items/257,1,189,189,189,189,189,189,189,0.000%,5.29101,2.66,0.97
GET /api/items/811,1,154,154,154,154,154,154,154,0.000%,6.49351,3.27,1.19
GET /api/items/240,1,126,126,126,126,126,126,126,0.000%,7.93651,3.98,1.46
PUT /api/items/856,1,235,235,235,235,235,235,235,0.000%,4.25532,2.14,1.23
PUT /api/items/675,3,161,159,208,208,208,117,208,0.000%,.11543,0.06,0.03
GET /api/items/278,1,157,157,157,157,157,157,157,0.000%,6.36943,3.20,1.17
PUT /api/items/809,1,173,173,173,173,173,173,173,0.000%,5.78035,2.91,1.67
PUT /api/items/678,1,186,186,186,186,186,186,186,0.000%,5.37634,2.70,1.55
PUT /api/items/583,1,150,150,150,150,150,150,150,0.000%,6.66667,3.35,1.92
GET /api/items/056,2,166,138,194,194,194,138,194,0.000%,.15214,0.08,0.03
GET /api/items/596,2,121,94,149,149,149,94,149,0.000%,.09016,0.05,0.02
PUT /api/items/226,1,155,155,155,155,155,155,155,0.000%,6.45161,3.24,1.86
GET /api/items/752,4,154,140,190,190,190,117,190,0.000%,.20637,0.10,0.04
PUT /api/items/276,1,156,156,156,156,156,156,156,0.000%,6.41026,3.22,1.85
PUT /api/items/217,1,198,198,198,198,198,198,198,0.000%,5.05051,2.54,1.45
PUT /api/items/581,2,144,118,170,170,170,118,170,0.000%,.06312,0.03,0.02
GET /api/items/505,2,135,130,140,140,140,130,140,0.000%,.27836,0.14,0.05
PUT /api/items/679,1,106,106,106,106,106,106,106,0.000%,9.43396,4.74,2.72
PUT /api/items/379,1,111,111,111,111,111,111,111,0.000%,9.00901,4.52,2.60
GET /api/items/793,1,104,104,104,104,104,104,104,0.000%,9.61538,4.84,1.77
GET /api/items/722,1,169,169,169,169,169,169,169,0.000%,5.91716,2.98,1.09
GET /api/items/659,2,156,156,157,157,157,156,157,0.000%,.45998,0.23,0.08
PUT /api/items/194,1,188,188,188,188,188,188,188,0.000%,5.31915,2.68,1.53
PUT /api/items/840,1,286,286,286,286,286,286,286,0.000%,3.49650,1.76,1.01
PUT /api/items/536,1,167,167,167,167,167,167,167,0.000%,5.98802,3.02,1.73
GET /api/items/881,2,185,149,222,222,222,149,222,0.000%,.08795,0.04,0.02
PUT /api/items/490,1,246,246,246,246,246,246,246,0.000%,4.06504,2.05,1.17
GET /api/items/895,3,150,145,182,182,182,123,182,0.000%,.20374,0.10,0.04
PUT /api/items/954,1,132,132,132,132,132,132,132,0.000%,7.57576,3.81,2.18
GET /api/items/735,3,215,190,294,294,294,162,294,0.000%,.24793,0.12,0.05
GET /api/items/054,1,131,131,131,131,131,131,131,0.000%,7.63359,3.82,1.40
PUT /api/items/850,1,92,92,92,92,92,92,92,0.000%,10.86957,5.47,3.13
GET /api/items/608,1,101,101,101,101,101,101,101,0.000%,9.90099,4.98,1.82
PUT /api/items/329,2,119,114,124,124,124,114,124,0.000%,.12232,0.06,0.04
PUT /api/items/099,3,162,157,180,180,180,149,180,0.000%,.17130,0.09,0.05
PUT /api/items/600,1,138,138,138,138,138,138,138,0.000%,7.24638,3.64,2.09
GET /api/items/865,1,180,180,180,180,180,180,180,0.000%,5.55556,2.79,1.02
GET /api/items/261,1,139,139,139,139,139,139,139,0.000%,7.19424,3.62,1.32
GET /api/items/421,1,191,191,191,191,191,191,191,0.000%,5.23560,2.63,0.96
GET /api/items/013,2,153,136,170,170,170,136,170,0.000%,.12578,0.06,0.02
PUT /api/items/296,1,214,214,214,214,214,214,214,0.000%,4.67290,2.35,1.35
PUT /api/items/101,1,160,160,160,160,160,160,160,0.000%,6.25000,3.14,1.80
PUT /api/items/141,1,174,174,174,174,174,174,174,0.000%,5.74713,2.89,1.66
GET /api/items/649,1,138,138,138,138,138,138,138,0.000%,7.24638,3.64,1.33
GET /api/items/672,1,156,156,156,156,156,156,156,0.000%,6.41026,3.22,1.18
PUT /api/items/341,1,138,138,138,138,138,138,138,0.000%,7.24638,3.64,2.09
PUT /api/items/698,2,139,131,148,148,148,131,148,0.000%,.08896,0.04,0.03
PUT /api/items/024,2,145,120,171,171,171,120,171,0.000%,.16446,0.08,0.05
GET /api/items/716,2,148,97,200,200,200,97,200,0.000%,.07882,0.04,0.01
GET /api/items/074,1,174,174,174,174,174,174,174,0.000%,5.74713,2.89,1.06
GET /api/items/300,2,130,97,164,164,164,97,164,0.000%,.13367,0.07,0.02
GET /api/items/171,1,134,134,134,134,134,134,134,0.000%,7.46269,3.75,1.37
GET /api/items/822,1,166,166,166,166,166,166,166,0.000%,6.02410,3.03,1.11
PUT /api/items/486,2,133,118,149,149,149,118,149,0.000%,.08869,0.04,0.03
GET /api/items/886,3,148,133,188,188,188,123,188,0.000%,.12848,0.06,0.02
GET /api/items/697,1,146,146,146,146,146,146,146,0.000%,6.84932,3.45,1.26
GET /api/items/554,2,98,96,101,101,101,96,101,0.000%,.78740,0.40,0.14
PUT /api/items/105,1,152,152,152,152,152,152,152,0.000%,6.57895,3.32,1.90
GET /api/items/906,1,161,161,161,161,161,161,161,0.000%,6.21118,3.13,1.14
PUT /api/items/216,1,184,184,184,184,184,184,184,0.000%,5.43478,2.74,1.57
PUT /api/items/249,2,138,132,144,144,144,132,144,0.000%,.08487,0.04,0.02
GET /api/items/280,1,138,138,138,138,138,138,138,0.000%,7.24638,3.64,1.33
PUT /api/items/459,1,168,168,168,168,168,168,168,0.000%,5.95238,2.99,1.71
PUT /api/items/309,1,123,123,123,123,123,123,123,0.000%,8.13008,4.09,2.34
GET /api/items/435,2,187,173,201,201,201,173,201,0.000%,.55525,0.28,0.10
PUT /api/items/649,1,202,202,202,202,202,202,202,0.000%,4.95050,2.49,1.43
PUT /api/items/740,2,135,135,135,135,135,135,135,0.000%,.32113,0.16,0.09
GET /api/items/794,1,142,142,142,142,142,142,142,0.000%,7.04225,3.54,1.29
GET /api/items/860,2,175,141,209,209,209,141,209,0.000%,.11181,0.06,0.02
GET /api/items/761,3,155,122,253,253,253,92,253,0.000%,.15302,0.08,0.03
PUT /api/items/523,1,95,95,95,95,95,95,95,0.000%,10.52632,5.29,3.03
GET /api/items/393,1,149,149,149,149,149,149,149,0.000%,6.71141,3.38,1.23
PUT /api/items/144,1,140,140,140,140,140,140,140,0.000%,7.14286,3.60,2.06
GET /api/items/830,1,172,172,172,172,172,172,172,0.000%,5.81395,2.93,1.07
PUT /api/items/594,1,106,106,106,106,106,106,106,0.000%,9.43396,4.74,2.72
GET /api/items/096,1,120,120,120,120,120,120,120,0.000%,8.33333,4.18,1.53
GET /api/items/834,1,153,153,153,153,153,153,153,0.000%,6.53595,3.29,1.20
GET /api/items/742,1,155,155,155,155,155,155,155,0.000%,6.45161,3.25,1.18
PUT /api/items/061,1,122,122,122,122,122,122,122,0.000%,8.19672,4.11,2.36
PUT /api/items/943,1,156,156,156,156,156,156,156,0.000%,6.41026,3.22,1.85
PUT /api/items/806,1,174,174,174,174,174,174,174,0.000%,5.74713,2.90,1.66
GET /api/items/399,1,186,186,186,186,186,186,186,0.000%,5.37634,2.71,0.99
PUT /api/items/826,1,124,124,124,124,124,124,124,0.000%,8.06452,4.06,2.32
GET /api/items/715,2,114,61,167,167,167,61,167,0.000%,.06671,0.03,0.01
GET /api/items/810,3,120,118,137,137,137,105,137,0.000%,.11491,0.06,0.02
GET /api/items/925,1,141,141,141,141,141,141,141,0.000%,7.09220,3.57,1.30
GET /api/items/909,1,163,163,163,163,163,163,163,0.000%,6.13497,3.09,1.13
GET /api/items/993,2,125,124,126,126,126,124,126,0.000%,.09680,0.05,0.02
PUT /api/items/396,1,158,158,158,158,158,158,158,0.000%,6.32911,3.18,1.82
PUT /api/items/365,1,168,168,168,168,168,168,168,0.000%,5.95238,2.78,1.71
GET /api/items/228,2,136,131,142,142,142,131,142,0.000%,.08555,0.04,0.02
PUT /api/items/748,1,200,200,200,200,200,200,200,0.000%,5.00000,2.51,1.44
GET /api/items/365,2,194,177,212,212,212,177,212,0.000%,.94787,0.48,0.17
PUT /api/items/364,1,123,123,123,123,123,123,123,0.000%,8.13008,4.09,2.34
PUT /api/items/090,1,138,138,138,138,138,138,138,0.000%,7.24638,3.64,2.09
PUT /api/items/004,1,156,156,156,156,156,156,156,0.000%,6.41026,3.21,1.85
PUT /api/items/147,2,158,148,168,168,168,148,168,0.000%,.17075,0.09,0.05
GET /api/items/927,1,139,139,139,139,139,139,139,0.000%,7.19424,3.62,1.32
PUT /api/items/416,1,135,135,135,135,135,135,135,0.000%,7.40741,3.73,2.13
GET /api/items/506,1,126,126,126,126,126,126,126,0.000%,7.93651,3.99,1.46
PUT /api/items/152,2,116,90,143,143,143,90,143,0.000%,.07305,0.04,0.02
PUT /api/items/116,3,170,172,172,172,172,166,172,0.000%,.29768,0.15,0.09
PUT /api/items/534,1,189,189,189,189,189,189,189,0.000%,5.29101,2.66,1.52
GET /api/items/121,2,197,180,215,215,215,180,215,0.000%,.15412,0.08,0.03
PUT /api/items/873,1,223,223,223,223,223,223,223,0.000%,4.48430,2.26,1.29
GET /api/items/052,3,183,187,203,203,203,161,203,0.000%,.18088,0.09,0.03
GET /api/items/383,1,219,219,219,219,219,219,219,0.000%,4.56621,2.30,0.84
PUT /api/items/485,2,139,128,150,150,150,128,150,0.000%,2.07039,1.04,0.60
GET /api/items/022,1,118,118,118,118,118,118,118,0.000%,8.47458,4.25,1.56
PUT /api/items/190,2,132,105,160,160,160,105,160,0.000%,.07946,0.04,0.02
PUT /api/items/995,2,139,134,145,145,145,134,145,0.000%,.21055,0.11,0.06
GET /api/items/826,1,147,147,147,147,147,147,147,0.000%,6.80272,3.42,1.25
PUT /api/items/274,3,182,191,243,243,243,114,243,0.000%,.22330,0.11,0.06
GET /api/items/364,1,102,102,102,102,102,102,102,0.000%,9.80392,4.93,1.80
PUT /api/items/180,1,138,138,138,138,138,138,138,0.000%,7.24638,3.64,2.09
GET /api/items/971,2,119,94,145,145,145,94,145,0.000%,.68446,0.34,0.13
PUT /api/items/645,1,156,156,156,156,156,156,156,0.000%,6.41026,3.23,1.85
PUT /api/items/060,2,235,229,242,242,242,229,242,0.000%,.13507,0.07,0.04
GET /api/items/854,3,166,186,220,220,220,92,220,0.000%,.13116,0.07,0.02
PUT /api/items/417,1,214,214,214,214,214,214,214,0.000%,4.67290,2.35,1.35
GET /api/items/956,1,110,110,110,110,110,110,110,0.000%,9.09091,4.57,1.67
PUT /api/items/750,2,105,81,129,129,129,81,129,0.000%,.06857,0.03,0.02
GET /api/items/258,2,131,107,155,155,155,107,155,0.000%,.08618,0.04,0.02
PUT /api/items/863,1,113,113,113,113,113,113,113,0.000%,8.84956,4.45,2.55
GET /api/items/114,1,98,98,98,98,98,98,98,0.000%,10.20408,5.12,1.87
PUT /api/items/617,1,185,185,185,185,185,185,185,0.000%,5.40541,2.72,1.56
GET /api/items/851,1,187,187,187,187,187,187,187,0.000%,5.34759,2.68,0.98
GET /api/items/049,3,162,139,248,248,248,100,248,0.000%,.27734,0.14,0.05
PUT /api/items/033,1,118,118,118,118,118,118,118,0.000%,8.47458,4.25,2.44
GET /api/items/497,2,134,117,152,152,152,117,152,0.000%,.22369,0.11,0.04
PUT /api/items/297,2,157,139,175,175,175,139,175,0.000%,.13612,0.07,0.04
GET /api/items/268,2,244,205,284,284,284,205,284,0.000%,.12955,0.07,0.02
PUT /api/items/965,1,216,216,216,216,216,216,216,0.000%,4.62963,2.32,1.33
GET /api/items/529,1,179,179,179,179,179,179,179,0.000%,5.58659,2.81,1.03
GET /api/items/370,1,189,189,189,189,189,189,189,0.000%,5.29101,2.66,0.97
PUT /api/items/085,1,174,174,174,174,174,174,174,0.000%,5.74713,2.88,1.66
PUT /api/items/913,2,171,167,175,175,175,167,175,0.000%,.38373,0.19,0.11
PUT /api/items/609,2,166,155,177,177,177,155,177,0.000%,.22632,0.11,0.07
GET /api/items/243,2,213,211,216,216,216,211,216,0.000%,.27244,0.13,0.05
GET /api/items/437,3,212,185,276,276,276,175,276,0.000%,.34578,0.17,0.06
PUT /api/items/983,2,176,163,189,189,189,163,189,0.000%,.60441,0.30,0.17
PUT /api/items/424,1,180,180,180,180,180,180,180,0.000%,5.55556,2.79,1.60
PUT /api/items/782,2,178,170,187,187,187,170,187,0.000%,.11077,0.06,0.03
GET /api/items/840,1,154,154,154,154,154,154,154,0.000%,6.49351,3.27,1.19
GET /api/items/068,2,160,119,201,201,201,119,201,0.000%,1.31148,0.66,0.24
GET /api/items/072,2,121,103,139,139,139,103,139,0.000%,1.11669,0.56,0.21
PUT /api/items/877,1,131,131,131,131,131,131,131,0.000%,7.63359,3.84,2.20
GET /api/items/625,1,179,179,179,179,179,179,179,0.000%,5.58659,2.81,1.03
PUT /api/items/207,2,194,173,216,216,216,173,216,0.000%,.11614,0.06,0.03
GET /api/items/827,1,100,100,100,100,100,100,100,0.000%,10.00000,5.03,1.84
GET /api/items/102,1,102,102,102,102,102,102,102,0.000%,9.80392,4.93,1.80
GET /api/items/739,3,170,164,203,203,203,145,203,0.000%,.30015,0.15,0.06
PUT /api/items/018,1,159,159,159,159,159,159,159,0.000%,6.28931,3.16,1.81
GET /api/items/292,3,170,165,234,234,234,111,234,0.000%,.16893,0.09,0.03
PUT /api/items/177,1,101,101,101,101,101,101,101,0.000%,9.90099,4.98,2.85
PUT /api/items/176,1,108,108,108,108,108,108,108,0.000%,9.25926,4.66,2.67
GET /api/items/955,3,140,135,161,161,161,126,161,0.000%,1.02881,0.52,0.19
PUT /api/items/303,1,160,160,160,160,160,160,160,0.000%,6.25000,3.14,1.80
GET /api/items/356,2,143,133,153,153,153,133,153,0.000%,.10036,0.05,0.02
PUT /api/items/467,2,241,239,243,243,243,239,243,0.000%,.14798,0.07,0.04
GET /api/items/418,1,127,127,127,127,127,127,127,0.000%,7.87402,3.96,1.45
GET /api/items/862,1,129,129,129,129,129,129,129,0.000%,7.75194,3.63,1.42
PUT /api/items/074,1,156,156,156,156,156,156,156,0.000%,6.41026,3.22,1.85
PUT /api/items/339,1,156,156,156,156,156,156,156,0.000%,6.41026,3.22,1.85
GET /api/items/546,2,110,102,119,119,119,102,119,0.000%,3.78788,1.91,0.70
GET /api/items/144,2,202,105,299,299,299,105,299,0.000%,.13512,0.07,0.02
GET /api/items/223,2,167,159,175,175,175,159,175,0.000%,.18415,0.09,0.03
PUT /api/items/325,2,192,181,204,204,204,181,204,0.000%,.17740,0.09,0.05
GET /api/items/162,1,163,163,163,163,163,163,163,0.000%,6.13497,3.09,1.13
GET /api/items/609,2,205,176,234,234,234,176,234,0.000%,.43318,0.22,0.08
PUT /api/items/628,2,140,122,159,159,159,122,159,0.000%,.34352,0.17,0.10
GET /api/items/050,1,153,153,153,153,153,153,153,0.000%,6.53595,3.29,1.20
GET /api/items/143,1,114,114,114,114,114,114,114,0.000%,8.77193,4.41,1.61
GET /api/items/507,2,150,136,164,164,164,136,164,0.000%,.11416,0.06,0.02
PUT /api/items/353,1,154,154,154,154,154,154,154,0.000%,6.49351,3.27,1.87
PUT /api/items/409,1,170,170,170,170,170,170,170,0.000%,5.88235,2.96,1.69
PUT /api/items/285,1,108,108,108,108,108,108,108,0.000%,9.25926,4.66,2.67
PUT /api/items/775,1,97,97,97,97,97,97,97,0.000%,10.30928,5.18,2.97
GET /api/items/019,1,131,131,131,131,131,131,131,0.000%,7.63359,3.84,1.40
PUT /api/items/799,1,142,142,142,142,142,142,142,0.000%,7.04225,3.54,2.03
PUT /api/items/415,2,176,172,181,181,181,172,181,0.000%,.75557,0.38,0.22
PUT /api/items/915,2,139,126,153,153,153,126,153,0.000%,.34066,0.17,0.10
GET /api/items/217,3,152,156,174,174,174,126,174,0.000%,.59749,0.30,0.11
PUT /api/items/155,1,201,201,201,201,201,201,201,0.000%,4.97512,2.50,1.43
PUT /api/items/785,1,164,164,164,164,164,164,164,0.000%,6.09756,3.07,1.76
GET /api/items/470,2,159,156,163,163,163,156,163,0.000%,.22802,0.11,0.04
PUT /api/items/930,2,172,149,196,196,196,149,196,0.000%,.11216,0.06,0.03
GET /api/items/043,2,131,100,162,162,162,100,162,0.000%,.08223,0.04,0.02
GET /api/items/422,2,130,101,160,160,160,101,160,0.000%,.40048,0.20,0.07
GET /api/items/132,1,115,115,115,115,115,115,115,0.000%,8.69565,4.37,1.60
GET /api/items/462,1,185,185,185,185,185,185,185,0.000%,5.40541,2.72,0.99
PUT /api/items/538,1,150,150,150,150,150,150,150,0.000%,6.66667,3.35,1.92
PUT /api/items/759,1,195,195,195,195,195,195,195,0.000%,5.12821,2.57,1.48
PUT /api/items/487,1,193,193,193,193,193,193,193,0.000%,5.18135,2.61,1.49
GET /api/items/583,2,216,172,260,260,260,172,260,0.000%,.48403,0.24,0.09
GET /api/items/452,1,227,227,227,227,227,227,227,0.000%,4.40529,2.22,0.81
GET /api/items/774,2,169,149,190,190,190,149,190,0.000%,.29806,0.15,0.05
PUT /api/items/151,1,205,205,205,205,205,205,205,0.000%,4.87805,2.45,1.41
GET /api/items/946,1,280,280,280,280,280,280,280,0.000%,3.57143,1.80,0.66
PUT /api/items/551,1,164,164,164,164,164,164,164,0.000%,6.09756,3.07,1.76
GET /api/items/355,3,169,184,190,190,190,133,190,0.000%,.15755,0.08,0.03
GET /api/items/952,1,275,275,275,275,275,275,275,0.000%,3.63636,1.83,0.67
PUT /api/items/554,1,179,179,179,179,179,179,179,0.000%,5.58659,2.81,1.61
GET /api/items/519,1,232,232,232,232,232,232,232,0.000%,4.31034,2.17,0.79
PUT /api/items/540,1,184,184,184,184,184,184,184,0.000%,5.43478,2.73,1.57
GET /api/items/065,1,186,186,186,186,186,186,186,0.000%,5.37634,2.70,0.99
PUT /api/items/963,2,122,82,162,162,162,82,162,0.000%,.08988,0.05,0.03
GET /api/items/941,1,135,135,135,135,135,135,135,0.000%,7.40741,3.73,1.36
PUT /api/items/043,1,123,123,123,123,123,123,123,0.000%,8.13008,4.08,2.34
GET /api/items/313,1,233,233,233,233,233,233,233,0.000%,4.29185,2.16,0.79
GET /api/items/517,1,138,138,138,138,138,138,138,0.000%,7.24638,3.64,1.33
GET /api/items/991,1,136,136,136,136,136,136,136,0.000%,7.35294,3.70,1.35
GET /api/items/988,1,196,196,196,196,196,196,196,0.000%,5.10204,2.57,0.94
PUT /api/items/820,2,139,115,164,164,164,115,164,0.000%,.30955,0.16,0.09
GET /api/items/426,2,142,101,183,183,183,101,183,0.000%,.44179,0.22,0.08
PUT /api/items/389,1,184,184,184,184,184,184,184,0.000%,5.43478,2.73,1.57
GET /api/items/835,1,118,118,118,118,118,118,118,0.000%,8.47458,4.26,1.56
PUT /api/items/825,1,109,109,109,109,109,109,109,0.000%,9.17431,4.61,2.64
GET /api/items/033,1,169,169,169,169,169,169,169,0.000%,5.91716,2.97,1.09
GET /api/items/984,2,148,140,157,157,157,140,157,0.000%,.15477,0.08,0.03
PUT /api/items/082,1,139,139,139,139,139,139,139,0.000%,7.19424,3.62,2.07
GET /api/items/671,1,158,158,158,158,158,158,158,0.000%,6.32911,3.18,1.16
GET /api/items/103,1,147,147,147,147,147,147,147,0.000%,6.80272,3.42,1.25
PUT /api/items/316,1,152,152,152,152,152,152,152,0.000%,6.57895,3.31,1.90
GET /api/items/695,1,204,204,204,204,204,204,204,0.000%,4.90196,2.47,0.90
GET /api/items/188,3,189,204,204,204,204,161,204,0.000%,.23216,0.12,0.04
GET /api/items/357,1,115,115,115,115,115,115,115,0.000%,8.69565,4.37,1.60
PUT /api/items/711,2,131,115,148,148,148,115,148,0.000%,.16946,0.09,0.05
PUT /api/items/530,2,104,70,139,139,139,70,139,0.000%,.09245,0.05,0.03
PUT /api/items/429,1,168,168,168,168,168,168,168,0.000%,5.95238,2.99,1.71
GET /api/items/473,1,170,170,170,170,170,170,170,0.000%,5.88235,2.96,1.08
PUT /api/items/949,1,101,101,101,101,101,101,101,0.000%,9.90099,4.98,2.85
GET /api/items/039,2,144,138,150,150,150,138,150,0.000%,.15716,0.08,0.03
PUT /api/items/692,1,149,149,149,149,149,149,149,0.000%,6.71141,3.38,1.93
PUT /api/items/631,2,204,124,284,284,284,124,284,0.000%,2.88184,1.45,0.83
GET /api/items/454,1,200,200,200,200,200,200,200,0.000%,5.00000,2.52,0.92
GET /api/items/389,1,165,165,165,165,165,165,165,0.000%,6.06061,3.04,1.11
GET /api/items/298,1,148,148,148,148,148,148,148,0.000%,6.75676,3.40,1.24
GET /api/items/369,2,150,111,190,190,190,111,190,0.000%,.79271,0.40,0.15
GET /api/items/017,1,171,171,171,171,171,171,171,0.000%,5.84795,2.94,1.07
PUT /api/items/669,1,142,142,142,142,142,142,142,0.000%,7.04225,3.55,2.03
PUT /api/items/368,1,213,213,213,213,213,213,213,0.000%,4.69484,2.37,1.35
GET /api/items/010,1,226,226,226,226,226,226,226,0.000%,4.42478,2.23,0.81
GET /api/items/647,1,253,253,253,253,253,253,253,0.000%,3.95257,1.99,0.73
PUT /api/items/202,1,152,152,152,152,152,152,152,0.000%,6.57895,3.31,1.90
GET /api/items/901,1,163,163,163,163,163,163,163,0.000%,6.13497,3.09,1.13
PUT /api/items/833,2,230,157,303,303,303,157,303,0.000%,.20272,0.10,0.06
