Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
PUT /api/items/569,2,125,93,157,157,157,93,157,0.000%,.11398,0.05,0.03
GET /api/items/462,1,92,92,92,92,92,92,92,0.000%,10.86957,4.73,1.98
PUT /api/items/888,1,84,84,84,84,84,84,84,0.000%,11.90476,5.19,3.42
GET /api/items/889,1,107,107,107,107,107,107,107,0.000%,9.34579,4.07,1.71
PUT /api/items/915,1,94,94,94,94,94,94,94,0.000%,10.63830,4.63,3.05
GET /api/items/756,2,113,107,119,119,119,107,119,0.000%,.09200,0.04,0.02
GET /api/items/135,1,87,87,87,87,87,87,87,0.000%,11.49425,5.01,2.10
PUT /api/items/581,2,107,106,109,109,109,106,109,0.000%,.20606,0.09,0.06
GET /api/items/255,1,91,91,91,91,91,91,91,0.000%,10.98901,4.79,2.01
PUT /api/items/760,1,94,94,94,94,94,94,94,0.000%,10.63830,4.63,3.05
GET /api/items/077,1,84,84,84,84,84,84,84,0.000%,11.90476,5.15,2.17
PUT /api/items/593,1,108,108,108,108,108,108,108,0.000%,9.25926,4.03,2.66
GET /api/items/513,3,106,112,126,126,126,81,126,0.000%,.09368,0.04,0.02
PUT /api/items/648,2,109,87,132,132,132,87,132,0.000%,.04830,0.02,0.01
GET /api/items/509,1,85,85,85,85,85,85,85,0.000%,11.76471,5.12,2.15
GET /api/items/633,1,106,106,106,106,106,106,106,0.000%,9.43396,4.11,1.72
PUT /api/items/143,2,105,87,124,124,124,87,124,0.000%,.06168,0.03,0.02
PUT /api/items/548,1,89,89,89,89,89,89,89,0.000%,11.23596,4.89,3.23
GET /api/items/191,1,105,105,105,105,105,105,105,0.000%,9.52381,4.15,1.74
GET /api/items/316,1,81,81,81,81,81,81,81,0.000%,12.34568,5.38,2.25
PUT /api/items/859,1,94,94,94,94,94,94,94,0.000%,10.63830,4.63,3.05
GET /api/items/757,2,108,82,135,135,135,82,135,0.000%,.12523,0.05,0.02
GET /api/items/202,1,102,102,102,102,102,102,102,0.000%,9.80392,4.27,1.79
PUT /api/items/739,3,116,125,130,130,130,93,130,0.000%,.07117,0.03,0.02
PUT /api/items/751,1,97,97,97,97,97,97,97,0.000%,10.30928,4.49,2.96
GET /api/items/443,1,110,110,110,110,110,110,110,0.000%,9.09091,3.96,1.66
PUT /api/items/332,2,115,94,136,136,136,94,136,0.000%,.08520,0.04,0.02
GET /api/items/329,1,109,109,109,109,109,109,109,0.000%,9.17431,4.00,1.68
GET /api/items/759,1,90,90,90,90,90,90,90,0.000%,11.11111,4.84,2.03
GET /api/items/576,1,90,90,90,90,90,90,90,0.000%,11.11111,4.84,2.03
PUT /api/items/586,2,112,104,120,120,120,104,120,0.000%,.05960,0.03,0.02
PUT /api/items/831,1,111,111,111,111,111,111,111,0.000%,9.00901,3.92,2.59
GET /api/items/628,1,123,123,123,123,123,123,123,0.000%,8.13008,3.54,1.48
GET /api/items/311,2,125,114,136,136,136,114,136,0.000%,.07078,0.03,0.01
PUT /api/items/120,1,139,139,139,139,139,139,139,0.000%,7.19424,3.13,2.07
GET /api/items/172,2,113,108,118,118,118,108,118,0.000%,.18776,0.08,0.03
GET /api/items/034,2,114,107,122,122,122,107,122,0.000%,.04923,0.02,0.01
PUT /api/items/124,1,90,90,90,90,90,90,90,0.000%,11.11111,4.84,3.19
PUT /api/items/470,1,109,109,109,109,109,109,109,0.000%,9.17431,4.00,2.63
GET /api/items/686,3,130,138,146,146,146,107,146,0.000%,.07329,0.03,0.01
PUT /api/items/1000,2,113,108,119,119,119,108,119,0.000%,.19514,0.09,0.06
GET /api/items/987,2,125,108,142,142,142,108,142,0.000%,.07059,0.03,0.01
GET /api/items/776,3,117,120,123,123,123,110,123,0.000%,.09900,0.04,0.02
GET /api/items/159,2,126,110,143,143,143,110,143,0.000%,.06461,0.03,0.01
PUT /api/items/460,3,113,108,125,125,125,108,125,0.000%,.07015,0.03,0.02
PUT /api/items/233,3,122,125,134,134,134,109,134,0.000%,.18392,0.08,0.05
GET /api/items/853,2,106,106,107,107,107,106,107,0.000%,.03883,0.02,0.01
PUT /api/items/104,3,124,126,134,134,134,112,134,0.000%,.13498,0.06,0.04
GET /api/items/403,2,111,110,113,113,113,110,113,0.000%,.04245,0.02,0.01
GET /api/items/455,1,110,110,110,110,110,110,110,0.000%,9.09091,3.96,1.66
GET /api/items/583,1,120,120,120,120,120,120,120,0.000%,8.33333,3.63,1.52
PUT /api/items/728,1,107,107,107,107,107,107,107,0.000%,9.34579,4.07,2.68
PUT /api/items/199,1,110,110,110,110,110,110,110,0.000%,9.09091,3.96,2.61
GET /api/items/726,4,132,133,146,146,146,109,146,0.000%,.09055,0.04,0.02
PUT /api/items/107,2,110,107,114,114,114,107,114,0.000%,.41824,0.18,0.12
GET /api/items/986,2,118,107,129,129,129,107,129,0.000%,.07573,0.03,0.01
GET /api/items/201,4,109,93,139,139,139,90,139,0.000%,.08209,0.04,0.01
GET /api/items/082,1,107,107,107,107,107,107,107,0.000%,9.34579,4.04,1.71
PUT /api/items/289,1,106,106,106,106,106,106,106,0.000%,9.43396,4.11,2.71
PUT /api/items/682,2,115,108,123,123,123,108,123,0.000%,.10881,0.05,0.03
GET /api/items/688,1,107,107,107,107,107,107,107,0.000%,9.34579,4.07,1.71
PUT /api/items/891,2,125,109,141,141,141,109,141,0.000%,.07101,0.03,0.02
GET /api/items/998,1,105,105,105,105,105,105,105,0.000%,9.52381,4.15,1.74
GET /api/items/729,3,119,122,131,131,131,105,131,0.000%,.11508,0.05,0.02
GET /api/items/937,1,105,105,105,105,105,105,105,0.000%,9.52381,4.15,1.74
PUT /api/items/989,3,125,134,134,134,134,108,134,0.000%,.06871,0.03,0.02
PUT /api/items/439,1,91,91,91,91,91,91,91,0.000%,10.98901,4.79,3.16
PUT /api/items/445,3,112,111,134,134,134,92,134,0.000%,.20631,0.09,0.06
GET /api/items/296,1,106,106,106,106,106,106,106,0.000%,9.43396,4.11,1.72
GET /api/items/151,2,105,91,120,120,120,91,120,0.000%,.06403,0.03,0.01
GET /api/items/271,2,114,107,122,122,122,107,122,0.000%,.15814,0.07,0.03
GET /api/items/105,1,107,107,107,107,107,107,107,0.000%,9.34579,4.07,1.71
PUT /api/items/977,3,116,113,144,144,144,93,144,0.000%,.08182,0.04,0.02
PUT /api/items/446,1,111,111,111,111,111,111,111,0.000%,9.00901,3.92,2.59
GET /api/items/594,1,111,111,111,111,111,111,111,0.000%,9.00901,3.92,1.65
GET /api/items/838,1,126,126,126,126,126,126,126,0.000%,7.93651,3.46,1.45
PUT /api/items/082,1,128,128,128,128,128,128,128,0.000%,7.81250,3.40,2.24
GET /api/items/951,2,129,103,156,156,156,103,156,0.000%,.32568,0.14,0.06
GET /api/items/832,1,113,113,113,113,113,113,113,0.000%,8.84956,3.85,1.62
PUT /api/items/301,2,123,123,124,124,124,123,124,0.000%,.11203,0.05,0.03
GET /api/items/248,1,100,100,100,100,100,100,100,0.000%,10.00000,4.36,1.83
GET /api/items/327,4,108,108,126,126,126,92,126,0.000%,.08045,0.04,0.01
PUT /api/items/640,1,109,109,109,109,109,109,109,0.000%,9.17431,4.00,2.63
GET /api/items/713,4,116,111,125,125,125,107,125,0.000%,.40266,0.18,0.07
GET /api/items/274,2,126,116,137,137,137,116,137,0.000%,.04631,0.02,0.01
PUT /api/items/245,1,101,101,101,101,101,101,101,0.000%,9.90099,4.31,2.84
GET /api/items/350,1,119,119,119,119,119,119,119,0.000%,8.40336,3.66,1.53
PUT /api/items/360,2,122,107,137,137,137,107,137,0.000%,.07961,0.03,0.02
PUT /api/items/597,2,115,109,121,121,121,109,121,0.000%,.04195,0.02,0.01
GET /api/items/181,1,101,101,101,101,101,101,101,0.000%,9.90099,4.31,1.81
GET /api/items/360,1,123,123,123,123,123,123,123,0.000%,8.13008,3.54,1.48
GET /api/items/287,1,121,121,121,121,121,121,121,0.000%,8.26446,3.60,1.51
PUT /api/items/867,1,110,110,110,110,110,110,110,0.000%,9.09091,3.96,2.61
GET /api/items/653,3,124,124,137,137,137,112,137,0.000%,.07216,0.03,0.01
PUT /api/items/567,2,128,125,132,132,132,125,132,0.000%,.10288,0.04,0.03
PUT /api/items/441,2,93,93,94,94,94,93,94,0.000%,.04121,0.02,0.01
GET /api/items/377,1,93,93,93,93,93,93,93,0.000%,10.75269,4.68,1.96
GET /api/items/335,4,116,114,136,136,136,97,136,0.000%,.20736,0.09,0.04
GET /api/items/026,3,111,102,135,135,135,98,135,0.000%,.77640,0.34,0.14
PUT /api/items/946,2,114,99,129,129,129,99,129,0.000%,.18357,0.08,0.05
PUT /api/items/493,1,116,116,116,116,116,116,116,0.000%,8.62069,3.75,2.48
GET /api/items/245,1,108,108,108,108,108,108,108,0.000%,9.25926,4.02,1.69
PUT /api/items/899,1,126,126,126,126,126,126,126,0.000%,7.93651,3.46,2.28
GET /api/items/534,1,108,108,108,108,108,108,108,0.000%,9.25926,4.03,1.69
GET /api/items/310,2,137,136,138,138,138,136,138,0.000%,.22727,0.10,0.04
GET /api/items/720,2,111,101,121,121,121,101,121,0.000%,2.82087,1.23,0.52
GET /api/items/269,2,109,104,115,115,115,104,115,0.000%,.29394,0.13,0.05
PUT /api/items/011,1,124,124,124,124,124,124,124,0.000%,8.06452,3.50,2.32
PUT /api/items/211,1,139,139,139,139,139,139,139,0.000%,7.19424,3.13,2.07
PUT /api/items/327,4,119,121,125,125,125,108,125,0.000%,.10419,0.05,0.03
GET /api/items/123,2,113,106,121,121,121,106,121,0.000%,.42845,0.19,0.08
GET /api/items/315,2,111,99,123,123,123,99,123,0.000%,.04348,0.02,0.01
GET /api/items/131,2,110,100,121,121,121,100,121,0.000%,.20050,0.09,0.04
PUT /api/items/690,1,111,111,111,111,111,111,111,0.000%,9.00901,3.92,2.59
GET /api/items/237,4,136,129,154,154,154,127,154,0.000%,.09687,0.04,0.02
PUT /api/items/456,3,125,127,127,127,127,123,127,0.000%,.07490,0.03,0.02
GET /api/items/205,1,106,106,106,106,106,106,106,0.000%,9.43396,4.11,1.72
GET /api/items/724,2,122,122,123,123,123,122,123,0.000%,.04970,0.02,0.01
GET /api/items/386,4,126,114,158,158,158,114,158,0.000%,.12982,0.06,0.02
PUT /api/items/940,1,106,106,106,106,106,106,106,0.000%,9.43396,4.11,2.71
PUT /api/items/988,1,106,106,106,106,106,106,106,0.000%,9.43396,4.11,2.71
GET /api/items/516,1,122,122,122,122,122,122,122,0.000%,8.19672,3.56,1.50
PUT /api/items/560,1,119,119,119,119,119,119,119,0.000%,8.40336,3.66,2.41
GET /api/items/087,2,118,104,132,132,132,104,132,0.000%,.09315,0.04,0.02
PUT /api/items/653,3,131,133,147,147,147,114,147,0.000%,.12949,0.06,0.04
GET /api/items/916,4,118,124,136,136,136,89,136,0.000%,.08486,0.04,0.02
PUT /api/items/810,1,125,125,125,125,125,125,125,0.000%,8.00000,3.48,2.30
PUT /api/items/085,1,120,120,120,120,120,120,120,0.000%,8.33333,3.62,2.39
GET /api/items/426,1,104,104,104,104,104,104,104,0.000%,9.61538,4.19,1.76
GET /api/items/912,1,127,127,127,127,127,127,127,0.000%,7.87402,3.43,1.44
GET /api/items/780,2,113,105,122,122,122,105,122,0.000%,.04284,0.02,0.01
PUT /api/items/359,1,108,108,108,108,108,108,108,0.000%,9.25926,4.03,2.66
PUT /api/items/433,2,132,120,144,144,144,120,144,0.000%,.04853,0.02,0.01
PUT /api/items/344,1,122,122,122,122,122,122,122,0.000%,8.19672,3.57,2.35
GET /api/items/017,5,124,124,126,129,129,121,129,0.000%,.15962,0.07,0.03
GET /api/items/459,3,136,129,159,159,159,122,159,0.000%,.07918,0.03,0.01
PUT /api/items/246,2,122,107,138,138,138,107,138,0.000%,.14732,0.06,0.04
PUT /api/items/633,3,123,128,138,138,138,103,138,0.000%,.14306,0.06,0.04
PUT /api/items/687,2,123,120,127,127,127,120,127,0.000%,.36069,0.16,0.10
GET /api/items/094,2,109,108,111,111,111,108,111,0.000%,.54201,0.24,0.10
GET /api/items/584,2,120,120,121,121,121,120,121,0.000%,.14798,0.06,0.03
GET /api/items/320,1,114,114,114,114,114,114,114,0.000%,8.77193,3.82,1.60
PUT /api/items/322,1,105,105,105,105,105,105,105,0.000%,9.52381,4.14,2.73
PUT /api/items/595,2,127,123,132,132,132,123,132,0.000%,.06121,0.03,0.02
GET /api/items/397,4,113,107,136,136,136,91,136,0.000%,.08883,0.04,0.02
GET /api/items/673,1,101,101,101,101,101,101,101,0.000%,9.90099,4.30,1.81
GET /api/items/357,2,135,121,149,149,149,121,149,0.000%,.33167,0.14,0.06
PUT /api/items/471,1,108,108,108,108,108,108,108,0.000%,9.25926,4.03,2.66
GET /api/items/323,3,116,119,141,141,141,90,141,0.000%,.13439,0.06,0.02
GET /api/items/878,1,107,107,107,107,107,107,107,0.000%,9.34579,4.07,1.71
GET /api/items/385,2,117,108,126,126,126,108,126,0.000%,.04693,0.02,0.01
GET /api/items/152,1,110,110,110,110,110,110,110,0.000%,9.09091,3.96,1.66
PUT /api/items/316,2,120,109,131,131,131,109,131,0.000%,.09554,0.04,0.03
GET /api/items/444,3,134,140,156,156,156,106,156,0.000%,.07358,0.03,0.01
GET /api/items/717,1,83,83,83,83,83,83,83,0.000%,12.04819,5.25,2.20
GET /api/items/926,1,98,98,98,98,98,98,98,0.000%,10.20408,4.44,1.86
PUT /api/items/224,2,113,103,123,123,123,103,123,0.000%,.09026,0.04,0.03
PUT /api/items/711,1,113,113,113,113,113,113,113,0.000%,8.84956,3.85,2.54
PUT /api/items/863,1,115,115,115,115,115,115,115,0.000%,8.69565,3.79,2.50
PUT /api/items/618,1,118,118,118,118,118,118,118,0.000%,8.47458,3.69,2.43
GET /api/items/896,1,116,116,116,116,116,116,116,0.000%,8.62069,3.75,1.57
GET /api/items/288,2,129,126,132,132,132,126,132,0.000%,.04726,0.02,0.01
PUT /api/items/412,3,137,135,156,156,156,120,156,0.000%,.13983,0.06,0.04
PUT /api/items/649,1,132,132,132,132,132,132,132,0.000%,7.57576,3.30,2.18
GET /api/items/701,3,123,127,129,129,129,115,129,0.000%,.16094,0.07,0.03
GET /api/items/391,2,123,107,139,139,139,107,139,0.000%,.06193,0.03,0.01
GET /api/items/109,1,125,125,125,125,125,125,125,0.000%,8.00000,3.48,1.46
PUT /api/items/522,2,126,121,132,132,132,121,132,0.000%,.07637,0.03,0.02
PUT /api/items/541,2,131,111,151,151,151,111,151,0.000%,.05994,0.03,0.02
GET /api/items/137,2,109,87,132,132,132,87,132,0.000%,.04570,0.02,0.01
GET /api/items/672,4,137,134,148,148,148,126,148,0.000%,.11772,0.05,0.02
GET /api/items/407,2,111,104,119,119,119,104,119,0.000%,.08463,0.04,0.02
PUT /api/items/957,1,124,124,124,124,124,124,124,0.000%,8.06452,3.51,2.32
PUT /api/items/815,1,124,124,124,124,124,124,124,0.000%,8.06452,3.51,2.32
PUT /api/items/857,2,112,110,114,114,114,110,114,0.000%,.04762,0.02,0.01
GET /api/items/547,1,122,122,122,122,122,122,122,0.000%,8.19672,3.57,1.50
GET /api/items/747,1,109,109,109,109,109,109,109,0.000%,9.17431,4.00,1.68
GET /api/items/539,3,132,137,138,138,138,121,138,0.000%,.07465,0.03,0.01
PUT /api/items/405,3,133,137,139,139,139,123,139,0.000%,.13781,0.06,0.04
GET /api/items/607,2,115,113,117,117,117,113,117,0.000%,.05212,0.02,0.01
PUT /api/items/242,1,135,135,135,135,135,135,135,0.000%,7.40741,3.23,2.13
PUT /api/items/727,3,130,128,139,139,139,124,139,0.000%,.12233,0.05,0.04
GET /api/items/746,4,126,119,148,148,148,110,148,0.000%,.16159,0.07,0.03
GET /api/items/831,2,132,115,150,150,150,115,150,0.000%,.05460,0.02,0.01
PUT /api/items/564,1,124,124,124,124,124,124,124,0.000%,8.06452,3.51,2.32
PUT /api/items/090,1,126,126,126,126,126,126,126,0.000%,7.93651,3.45,2.28
GET /api/items/196,1,129,129,129,129,129,129,129,0.000%,7.75194,3.38,1.42
GET /api/items/839,1,113,113,113,113,113,113,113,0.000%,8.84956,3.85,1.62
GET /api/items/813,1,119,119,119,119,119,119,119,0.000%,8.40336,3.66,1.53
PUT /api/items/196,2,130,122,139,139,139,122,139,0.000%,.06256,0.03,0.02
PUT /api/items/787,1,125,125,125,125,125,125,125,0.000%,8.00000,3.48,2.30
GET /api/items/647,1,127,127,127,127,127,127,127,0.000%,7.87402,3.43,1.44
PUT /api/items/138,2,124,124,124,124,124,124,124,0.000%,.20471,0.09,0.06
PUT /api/items/089,1,128,128,128,128,128,128,128,0.000%,7.81250,3.40,2.24
GET /api/items/053,2,138,137,139,139,139,137,139,0.000%,.08342,0.04,0.02
GET /api/items/121,3,134,135,138,138,138,130,138,0.000%,.07518,0.03,0.01
GET /api/items/051,1,106,106,106,106,106,106,106,0.000%,9.43396,4.08,1.72
PUT /api/items/279,1,103,103,103,103,103,103,103,0.000%,9.70874,4.23,2.79
GET /api/items/859,1,122,122,122,122,122,122,122,0.000%,8.19672,3.57,1.50
PUT /api/items/737,1,108,108,108,108,108,108,108,0.000%,9.25926,4.03,2.66
GET /api/items/552,3,126,135,141,141,141,104,141,0.000%,.09258,0.04,0.02
PUT /api/items/128,1,124,124,124,124,124,124,124,0.000%,8.06452,3.51,2.32
GET /api/items/930,1,130,130,130,130,130,130,130,0.000%,7.69231,3.35,1.40
GET /api/items/263,1,107,107,107,107,107,107,107,0.000%,9.34579,4.07,1.71
GET /api/items/145,1,111,111,111,111,111,111,111,0.000%,9.00901,3.92,1.65
PUT /api/items/555,1,117,117,117,117,117,117,117,0.000%,8.54701,3.72,2.45
PUT /api/items/222,1,116,116,116,116,116,116,116,0.000%,8.62069,3.75,2.48
PUT /api/items/554,1,142,142,142,142,142,142,142,0.000%,7.04225,3.07,2.02
GET /api/items/208,3,132,135,136,136,136,125,136,0.000%,.17925,0.08,0.03
GET /api/items/898,1,134,134,134,134,134,134,134,0.000%,7.46269,3.25,1.36
GET /api/items/261,2,106,90,123,123,123,90,123,0.000%,.04556,0.02,0.01
PUT /api/items/348,1,108,108,108,108,108,108,108,0.000%,9.25926,4.03,2.66
GET /api/items/973,1,108,108,108,108,108,108,108,0.000%,9.25926,4.03,1.69
PUT /api/items/447,3,136,128,156,156,156,125,156,0.000%,.17914,0.08,0.05
PUT /api/items/221,1,125,125,125,125,125,125,125,0.000%,8.00000,3.48,2.30
GET /api/items/224,3,118,120,134,134,134,101,134,0.000%,.07501,0.03,0.01
GET /api/items/733,1,103,103,103,103,103,103,103,0.000%,9.70874,4.23,1.77
PUT /api/items/338,2,119,114,125,125,125,114,125,0.000%,.09145,0.04,0.03
PUT /api/items/188,1,115,115,115,115,115,115,115,0.000%,8.69565,3.79,2.50
PUT /api/items/281,1,125,125,125,125,125,125,125,0.000%,8.00000,3.48,2.30
GET /api/items/855,1,126,126,126,126,126,126,126,0.000%,7.93651,3.46,1.45
GET /api/items/277,1,140,140,140,140,140,140,140,0.000%,7.14286,3.10,1.30
PUT /api/items/826,2,116,114,119,119,119,114,119,0.000%,.08937,0.04,0.03
GET /api/items/676,4,124,115,140,140,140,109,140,0.000%,.24005,0.10,0.04
PUT /api/items/299,1,126,126,126,126,126,126,126,0.000%,7.93651,3.46,2.28
PUT /api/items/570,1,120,120,120,120,120,120,120,0.000%,8.33333,3.63,2.39
GET /api/items/925,4,123,124,128,128,128,114,128,0.000%,.11637,0.05,0.02
GET /api/items/639,2,128,116,141,141,141,116,141,0.000%,2.21976,0.97,0.41
GET /api/items/416,1,134,134,134,134,134,134,134,0.000%,7.46269,3.25,1.36
PUT /api/items/105,1,138,138,138,138,138,138,138,0.000%,7.24638,3.16,2.08
PUT /api/items/707,1,108,108,108,108,108,108,108,0.000%,9.25926,4.03,2.66
PUT /api/items/177,1,112,112,112,112,112,112,112,0.000%,8.92857,3.89,2.56
GET /api/items/286,2,126,114,139,139,139,114,139,0.000%,.16900,0.07,0.03
GET /api/items/434,2,120,117,123,123,123,117,123,0.000%,.97182,0.42,0.18
GET /api/items/938,3,153,133,197,197,197,130,197,0.000%,.08662,0.04,0.02
PUT /api/items/349,1,130,130,130,130,130,130,130,0.000%,7.69231,3.35,2.21
GET /api/items/093,1,111,111,111,111,111,111,111,0.000%,9.00901,3.90,1.65
PUT /api/items/258,1,114,114,114,114,114,114,114,0.000%,8.77193,3.82,2.52
GET /api/items/554,3,129,126,138,138,138,124,138,0.000%,.08189,0.04,0.01
GET /api/items/906,4,123,118,142,142,142,111,142,0.000%,.10652,0.05,0.02
GET /api/items/526,2,119,111,128,128,128,111,128,0.000%,.05171,0.02,0.01
PUT /api/items/140,3,121,125,130,130,130,108,130,0.000%,.07453,0.03,0.02
PUT /api/items/503,2,115,108,123,123,123,108,123,0.000%,.06434,0.03,0.02
PUT /api/items/202,2,132,124,141,141,141,124,141,0.000%,.34299,0.15,0.10
GET /api/items/266,3,114,117,117,117,117,109,117,0.000%,.11979,0.05,0.02
GET /api/items/492,3,125,113,149,149,149,113,149,0.000%,.34843,0.15,0.06
GET /api/items/546,2,131,114,149,149,149,114,149,0.000%,.06425,0.03,0.01
GET /api/items/073,1,125,125,125,125,125,125,125,0.000%,8.00000,3.46,1.46
PUT /api/items/398,4,136,139,149,149,149,117,149,0.000%,.14369,0.06,0.04
PUT /api/items/122,2,120,102,138,138,138,102,138,0.000%,.05191,0.02,0.01
GET /api/items/056,2,117,117,118,118,118,117,118,0.000%,.20788,0.09,0.04
GET /api/items/301,3,122,130,155,155,155,82,155,0.000%,.07136,0.03,0.01
PUT /api/items/207,1,123,123,123,123,123,123,123,0.000%,8.13008,3.54,2.33
GET /api/items/638,1,113,113,113,113,113,113,113,0.000%,8.84956,3.85,1.62
PUT /api/items/132,2,124,120,128,128,128,120,128,0.000%,.05277,0.02,0.02
GET /api/items/260,2,138,135,141,141,141,135,141,0.000%,.14683,0.06,0.03
GET /api/items/358,1,148,148,148,148,148,148,148,0.000%,6.75676,2.94,1.23
GET /api/items/149,3,132,137,141,141,141,119,141,0.000%,.09212,0.04,0.02
PUT /api/items/005,1,159,159,159,159,159,159,159,0.000%,6.28931,2.73,1.81
GET /api/items/695,1,146,146,146,146,146,146,146,0.000%,6.84932,2.98,1.25
PUT /api/items/752,2,129,119,139,139,139,119,139,0.000%,.09737,0.04,0.03
PUT /api/items/714,1,124,124,124,124,124,124,124,0.000%,8.06452,3.51,2.32
GET /api/items/512,1,133,133,133,133,133,133,133,0.000%,7.51880,3.27,1.37
PUT /api/items/865,2,116,115,117,117,117,115,117,0.000%,.56322,0.25,0.16
GET /api/items/991,1,139,139,139,139,139,139,139,0.000%,7.19424,3.13,1.31
GET /api/items/822,1,125,125,125,125,125,125,125,0.000%,8.00000,3.48,1.46
PUT /api/items/943,2,133,125,142,142,142,125,142,0.000%,.12742,0.06,0.04
GET /api/items/342,2,120,115,125,125,125,115,125,0.000%,.05932,0.03,0.01
GET /api/items/602,2,131,125,138,138,138,125,138,0.000%,.10242,0.04,0.02
GET /api/items/425,2,130,128,132,132,132,128,132,0.000%,.06806,0.03,0.01
PUT /api/items/513,1,127,127,127,127,127,127,127,0.000%,7.87402,3.43,2.26
PUT /api/items/650,3,132,127,156,156,156,115,156,0.000%,.09279,0.04,0.03
PUT /api/items/771,1,115,115,115,115,115,115,115,0.000%,8.69565,3.79,2.50
GET /api/items/572,1,116,116,116,116,116,116,116,0.000%,8.62069,3.75,1.57
GET /api/items/779,1,138,138,138,138,138,138,138,0.000%,7.24638,3.16,1.32
GET /api/items/608,1,137,137,137,137,137,137,137,0.000%,7.29927,3.18,1.33
GET /api/items/869,2,136,123,149,149,149,123,149,0.000%,.06024,0.03,0.01
PUT /api/items/578,1,136,136,136,136,136,136,136,0.000%,7.35294,3.20,2.11
PUT /api/items/536,1,120,120,120,120,120,120,120,0.000%,8.33333,3.63,2.39
GET /api/items/460,2,132,125,140,140,140,125,140,0.000%,.76046,0.33,0.14
PUT /api/items/251,2,133,126,141,141,141,126,141,0.000%,.61958,0.27,0.18
GET /api/items/103,3,125,125,135,135,135,117,135,0.000%,.10931,0.05,0.02
GET /api/items/072,3,133,136,147,147,147,116,147,0.000%,.22840,0.10,0.04
PUT /api/items/395,3,128,128,134,134,134,124,134,0.000%,.09460,0.04,0.03
PUT /api/items/829,2,130,126,134,134,134,126,134,0.000%,.09431,0.04,0.03
GET /api/items/076,2,116,114,119,119,119,114,119,0.000%,.07225,0.03,0.01
GET /api/items/037,1,121,121,121,121,121,121,121,0.000%,8.26446,3.58,1.51
GET /api/items/957,1,123,123,123,123,123,123,123,0.000%,8.13008,3.53,1.48
PUT /api/items/118,1,128,128,128,128,128,128,128,0.000%,7.81250,3.40,2.24
PUT /api/items/794,1,126,126,126,126,126,126,126,0.000%,7.93651,3.46,2.28
GET /api/items/723,1,125,125,125,125,125,125,125,0.000%,8.00000,3.48,1.46
PUT /api/items/559,1,140,140,140,140,140,140,140,0.000%,7.14286,3.11,2.05
GET /api/items/740,1,120,120,120,120,120,120,120,0.000%,8.33333,3.63,1.52
GET /api/items/579,1,132,132,132,132,132,132,132,0.000%,7.57576,3.30,1.38
PUT /api/items/408,3,123,122,134,134,134,115,134,0.000%,.08625,0.04,0.02
PUT /api/items/231,3,121,121,122,122,122,120,122,0.000%,.34278,0.15,0.10
GET /api/items/343,2,120,117,124,124,124,117,124,0.000%,.33546,0.15,0.06
GET /api/items/290,1,116,116,116,116,116,116,116,0.000%,8.62069,3.75,1.57
PUT /api/items/953,1,139,139,139,139,139,139,139,0.000%,7.19424,3.13,2.07
GET /api/items/631,1,139,139,139,139,139,139,139,0.000%,7.19424,3.13,1.31
PUT /api/items/025,2,124,121,127,127,127,121,127,0.000%,.08898,0.04,0.03
PUT /api/items/098,1,124,124,124,124,124,124,124,0.000%,8.06452,3.50,2.32
GET /api/items/837,2,135,134,137,137,137,134,137,0.000%,.07125,0.03,0.01
GET /api/items/186,1,129,129,129,129,129,129,129,0.000%,7.75194,3.38,1.42
GET /api/items/714,2,124,123,125,125,125,123,125,0.000%,.09459,0.04,0.02
PUT /api/items/966,1,122,122,122,122,122,122,122,0.000%,8.19672,3.57,2.35
PUT /api/items/040,2,119,117,121,121,121,117,121,0.000%,.05749,0.02,0.02
PUT /api/items/096,1,147,147,147,147,147,147,147,0.000%,6.80272,2.96,1.95
GET /api/items/018,1,114,114,114,114,114,114,114,0.000%,8.77193,3.79,1.60
GET /api/items/307,1,118,118,118,118,118,118,118,0.000%,8.47458,3.69,1.55
GET /api/items/942,2,124,120,128,128,128,120,128,0.000%,.08316,0.04,0.02
PUT /api/items/370,2,138,138,138,138,138,138,138,0.000%,.26998,0.12,0.08
PUT /api/items/168,2,132,130,135,135,135,130,135,0.000%,.07961,0.03,0.02
PUT /api/items/979,2,127,114,140,140,140,114,140,0.000%,.07194,0.03,0.02
GET /api/items/182,1,134,134,134,134,134,134,134,0.000%,7.46269,3.25,1.36
GET /api/items/522,3,141,136,155,155,155,134,155,0.000%,.12644,0.06,0.02
GET /api/items/619,2,129,122,136,136,136,122,136,0.000%,.66912,0.29,0.12
GET /api/items/877,3,128,128,141,141,141,115,141,0.000%,.13742,0.06,0.03
PUT /api/items/764,3,130,130,139,139,139,123,139,0.000%,.12723,0.06,0.04
PUT /api/items/017,3,125,126,127,127,127,123,127,0.000%,.12474,0.05,0.04
GET /api/items/436,2,123,121,125,125,125,121,125,0.000%,.09600,0.04,0.02
PUT /api/items/218,1,138,138,138,138,138,138,138,0.000%,7.24638,3.16,2.08
PUT /api/items/130,2,125,109,141,141,141,109,141,0.000%,.15505,0.07,0.04
GET /api/items/085,2,125,116,134,134,134,116,134,0.000%,.06664,0.03,0.01
