Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
PUT /api/items/925,2,96,89,104,104,104,89,104,0.000%,.20627,0.09,0.06
PUT /api/items/204,4,120,125,140,140,140,83,140,0.000%,.05229,0.02,0.02
GET /api/items/180,4,123,128,149,149,149,81,149,0.000%,.05591,0.02,0.01
GET /api/items/919,4,127,135,150,150,150,83,150,0.000%,.04967,0.02,0.01
GET /api/items/324,2,113,91,136,136,136,91,136,0.000%,.02745,0.01,0.01
PUT /api/items/398,5,124,123,141,144,144,94,144,0.000%,.05550,0.02,0.02
PUT /api/items/353,1,105,105,105,105,105,105,105,0.000%,9.52381,4.15,2.73
GET /api/items/977,1,109,109,109,109,109,109,109,0.000%,9.17431,4.00,1.68
PUT /api/items/021,2,120,94,146,146,146,94,146,0.000%,.02423,0.01,0.01
GET /api/items/139,4,135,150,160,160,160,78,160,0.000%,.04789,0.02,0.01
GET /api/items/967,4,122,132,138,138,138,83,138,0.000%,.04476,0.02,0.01
GET /api/items/366,5,126,133,138,149,149,90,149,0.000%,.06295,0.03,0.01
PUT /api/items/636,3,118,107,142,142,142,105,142,0.000%,.03519,0.02,0.01
GET /api/items/253,2,106,93,120,120,120,93,120,0.000%,.04265,0.02,0.01
PUT /api/items/260,3,131,140,146,146,146,107,146,0.000%,.03833,0.02,0.01
GET /api/items/684,2,122,109,136,136,136,109,136,0.000%,.02238,0.01,0.00
PUT /api/items/624,3,124,125,155,155,155,93,155,0.000%,.07532,0.03,0.02
GET /api/items/889,7,128,128,143,158,158,89,158,0.000%,.07306,0.03,0.01
GET /api/items/037,1,94,94,94,94,94,94,94,0.000%,10.63830,4.62,1.94
GET /api/items/143,3,126,137,150,150,150,92,150,0.000%,.03116,0.01,0.01
PUT /api/items/352,2,100,97,104,104,104,97,104,0.000%,.01934,0.01,0.01
PUT /api/items/425,1,97,97,97,97,97,97,97,0.000%,10.30928,4.49,2.96
GET /api/items/478,3,117,128,141,141,141,84,141,0.000%,.03106,0.01,0.01
PUT /api/items/190,1,105,105,105,105,105,105,105,0.000%,9.52381,4.15,2.73
GET /api/items/086,1,107,107,107,107,107,107,107,0.000%,9.34579,4.04,1.71
GET /api/items/786,2,107,81,134,134,134,81,134,0.000%,.06404,0.03,0.01
GET /api/items/394,4,120,128,137,137,137,82,137,0.000%,.05493,0.02,0.01
PUT /api/items/990,2,115,90,141,141,141,90,141,0.000%,.06354,0.03,0.02
PUT /api/items/174,4,132,138,159,159,159,83,159,0.000%,.04477,0.02,0.01
GET /api/items/651,10,136,137,150,150,153,106,153,0.000%,.10328,0.04,0.02
PUT /api/items/826,3,123,127,134,134,134,109,134,0.000%,.05164,0.02,0.01
GET /api/items/283,5,111,110,119,129,129,91,129,0.000%,.05077,0.02,0.01
GET /api/items/171,3,109,97,145,145,145,85,145,0.000%,.02951,0.01,0.01
GET /api/items/624,3,136,151,152,152,152,106,152,0.000%,.03207,0.01,0.01
PUT /api/items/415,1,82,82,82,82,82,82,82,0.000%,12.19512,5.31,3.50
PUT /api/items/932,2,110,97,124,124,124,97,124,0.000%,.04263,0.02,0.01
GET /api/items/962,2,105,102,108,108,108,102,108,0.000%,.43141,0.19,0.08
GET /api/items/373,6,130,128,157,171,171,81,171,0.000%,.06589,0.03,0.01
PUT /api/items/525,1,94,94,94,94,94,94,94,0.000%,10.63830,4.63,3.05
GET /api/items/055,4,128,126,151,151,151,100,151,0.000%,.05412,0.02,0.01
GET /api/items/631,4,127,114,161,161,161,99,161,0.000%,.04823,0.02,0.01
PUT /api/items/470,1,99,99,99,99,99,99,99,0.000%,10.10101,4.40,2.90
PUT /api/items/858,2,103,100,107,107,107,100,107,0.000%,.01971,0.01,0.01
GET /api/items/807,3,135,137,158,158,158,111,158,0.000%,.03490,0.02,0.01
PUT /api/items/993,2,124,104,145,145,145,104,145,0.000%,.03084,0.01,0.01
GET /api/items/983,2,111,107,116,116,116,107,116,0.000%,.41451,0.18,0.08
GET /api/items/793,2,133,107,160,160,160,107,160,0.000%,.02388,0.01,0.00
GET /api/items/059,3,122,118,142,142,142,106,142,0.000%,.06797,0.03,0.01
PUT /api/items/828,3,115,121,131,131,131,93,131,0.000%,.03002,0.01,0.01
PUT /api/items/843,1,94,94,94,94,94,94,94,0.000%,10.63830,4.63,3.05
GET /api/items/617,3,130,123,160,160,160,107,160,0.000%,.03629,0.02,0.01
GET /api/items/042,5,130,152,154,167,167,87,167,0.000%,.04834,0.02,0.01
PUT /api/items/953,2,111,90,133,133,133,90,133,0.000%,.06874,0.03,0.02
GET /api/items/791,6,126,126,134,140,140,112,140,0.000%,.10607,0.05,0.02
GET /api/items/270,5,132,135,144,152,152,107,152,0.000%,.09350,0.04,0.02
PUT /api/items/182,2,113,92,134,134,134,92,134,0.000%,.02594,0.01,0.01
PUT /api/items/476,2,114,105,124,124,124,105,124,0.000%,.21485,0.09,0.06
GET /api/items/913,3,129,140,141,141,141,107,141,0.000%,.06884,0.03,0.01
PUT /api/items/935,1,89,89,89,89,89,89,89,0.000%,11.23596,4.89,3.23
GET /api/items/468,3,119,122,128,128,128,107,128,0.000%,.11393,0.05,0.02
GET /api/items/333,2,120,108,133,133,133,108,133,0.000%,.05394,0.02,0.01
GET /api/items/854,1,87,87,87,87,87,87,87,0.000%,11.49425,5.01,2.10
PUT /api/items/846,3,114,127,130,130,130,87,130,0.000%,.11675,0.05,0.03
PUT /api/items/920,2,125,110,140,140,140,110,140,0.000%,.03923,0.02,0.01
GET /api/items/100,4,117,99,137,137,137,98,137,0.000%,.04164,0.02,0.01
PUT /api/items/670,3,111,113,133,133,133,89,133,0.000%,.03900,0.02,0.01
GET /api/items/186,3,110,110,126,126,126,96,126,0.000%,.03024,0.01,0.01
GET /api/items/868,3,129,126,155,155,155,106,155,0.000%,.04395,0.02,0.01
PUT /api/items/509,5,120,121,122,134,134,106,134,0.000%,.07701,0.03,0.02
PUT /api/items/404,2,123,109,138,138,138,109,138,0.000%,.06002,0.03,0.02
PUT /api/items/638,2,101,87,115,115,115,87,115,0.000%,.08661,0.04,0.02
GET /api/items/871,5,141,147,151,184,184,108,184,0.000%,.05819,0.03,0.01
GET /api/items/435,1,88,88,88,88,88,88,88,0.000%,11.36364,4.95,2.08
GET /api/items/112,3,128,129,144,144,144,112,144,0.000%,.07573,0.03,0.01
GET /api/items/802,2,123,93,154,154,154,93,154,0.000%,.02947,0.01,0.01
PUT /api/items/943,1,117,117,117,117,117,117,117,0.000%,8.54701,3.72,2.45
PUT /api/items/300,2,113,109,118,118,118,109,118,0.000%,.59506,0.26,0.17
GET /api/items/707,3,131,124,163,163,163,108,163,0.000%,.04670,0.02,0.01
GET /api/items/131,3,131,140,149,149,149,104,149,0.000%,.03629,0.02,0.01
PUT /api/items/999,3,136,130,153,153,153,126,153,0.000%,.04102,0.02,0.01
GET /api/items/536,5,124,128,132,143,143,93,143,0.000%,.05382,0.02,0.01
GET /api/items/856,6,143,144,154,165,165,116,165,0.000%,.06799,0.03,0.01
PUT /api/items/444,8,125,120,134,169,169,92,169,0.000%,.09541,0.04,0.03
PUT /api/items/098,1,108,108,108,108,108,108,108,0.000%,9.25926,4.02,2.66
PUT /api/items/150,2,130,105,156,156,156,105,156,0.000%,.05202,0.02,0.01
GET /api/items/552,5,128,128,137,165,165,89,165,0.000%,.06811,0.03,0.01
GET /api/items/367,2,118,115,122,122,122,115,122,0.000%,.65552,0.29,0.12
GET /api/items/066,2,153,110,197,197,197,110,197,0.000%,.02422,0.01,0.00
GET /api/items/683,4,120,123,128,128,128,105,128,0.000%,.07713,0.03,0.01
PUT /api/items/325,2,110,97,124,124,124,97,124,0.000%,.04068,0.02,0.01
PUT /api/items/033,1,98,98,98,98,98,98,98,0.000%,10.20408,4.43,2.93
GET /api/items/299,4,129,131,143,143,143,110,143,0.000%,.05297,0.02,0.01
PUT /api/items/403,2,112,98,127,127,127,98,127,0.000%,.06828,0.03,0.02
GET /api/items/221,4,135,126,170,170,170,95,170,0.000%,.04500,0.02,0.01
GET /api/items/842,3,119,128,135,135,135,96,135,0.000%,.03851,0.02,0.01
GET /api/items/226,3,124,127,151,151,151,94,151,0.000%,.03118,0.01,0.01
PUT /api/items/036,4,116,111,124,124,124,109,124,0.000%,.04184,0.02,0.01
PUT /api/items/011,2,116,108,125,125,125,108,125,0.000%,1.64204,0.71,0.47
GET /api/items/564,2,111,94,129,129,129,94,129,0.000%,.14873,0.06,0.03
PUT /api/items/724,4,139,142,162,162,162,111,162,0.000%,.04394,0.02,0.01
GET /api/items/496,2,107,95,120,120,120,95,120,0.000%,.46566,0.20,0.09
GET /api/items/087,4,129,124,157,157,157,104,157,0.000%,.05436,0.02,0.01
GET /api/items/886,1,101,101,101,101,101,101,101,0.000%,9.90099,4.31,1.81
PUT /api/items/377,3,124,128,144,144,144,100,144,0.000%,.05929,0.03,0.02
PUT /api/items/768,1,108,108,108,108,108,108,108,0.000%,9.25926,4.03,2.66
GET /api/items/473,4,118,112,131,131,131,108,131,0.000%,.08142,0.04,0.01
GET /api/items/161,4,126,120,141,141,141,119,141,0.000%,.04955,0.02,0.01
PUT /api/items/587,1,121,121,121,121,121,121,121,0.000%,8.26446,3.60,2.37
GET /api/items/294,1,118,118,118,118,118,118,118,0.000%,8.47458,3.69,1.55
GET /api/items/724,1,121,121,121,121,121,121,121,0.000%,8.26446,3.60,1.51
PUT /api/items/153,4,118,105,149,149,149,98,149,0.000%,.04579,0.02,0.01
GET /api/items/284,6,139,134,155,177,177,99,177,0.000%,.06688,0.03,0.01
PUT /api/items/996,2,137,114,161,161,161,114,161,0.000%,.03200,0.01,0.01
PUT /api/items/521,2,125,111,140,140,140,111,140,0.000%,.02380,0.01,0.01
GET /api/items/905,2,110,98,123,123,123,98,123,0.000%,.15032,0.07,0.03
GET /api/items/476,3,122,115,142,142,142,109,142,0.000%,.11794,0.05,0.02
PUT /api/items/547,3,124,119,153,153,153,102,153,0.000%,.10098,0.04,0.03
GET /api/items/242,1,125,125,125,125,125,125,125,0.000%,8.00000,3.48,1.46
GET /api/items/885,3,132,136,157,157,157,104,157,0.000%,.04720,0.02,0.01
PUT /api/items/017,3,148,152,173,173,173,119,173,0.000%,.03771,0.02,0.01
PUT /api/items/775,3,123,123,134,134,134,114,134,0.000%,.04141,0.02,0.01
GET /api/items/220,4,113,106,135,135,135,80,135,0.000%,.04064,0.02,0.01
GET /api/items/897,2,123,97,150,150,150,97,150,0.000%,.02165,0.01,0.00
GET /api/items/109,4,131,136,148,148,148,97,148,0.000%,.04716,0.02,0.01
PUT /api/items/764,3,138,142,156,156,156,117,156,0.000%,.04915,0.02,0.01
PUT /api/items/849,2,126,120,132,132,132,120,132,0.000%,.05398,0.02,0.02
GET /api/items/986,4,143,117,182,182,182,109,182,0.000%,.07191,0.03,0.01
GET /api/items/608,2,128,125,131,131,131,125,131,0.000%,.02730,0.01,0.00
GET /api/items/627,1,116,116,116,116,116,116,116,0.000%,8.62069,3.75,1.57
PUT /api/items/895,3,135,122,163,163,163,122,163,0.000%,.03811,0.02,0.01
GET /api/items/578,4,131,124,153,153,153,121,153,0.000%,.04344,0.02,0.01
PUT /api/items/221,2,123,108,139,139,139,108,139,0.000%,.08739,0.04,0.03
GET /api/items/140,1,105,105,105,105,105,105,105,0.000%,9.52381,4.15,1.74
GET /api/items/924,1,102,102,102,102,102,102,102,0.000%,9.80392,4.27,1.79
GET /api/items/217,5,127,135,136,136,136,101,136,0.000%,.08875,0.04,0.02
PUT /api/items/824,2,112,100,124,124,124,100,124,0.000%,.09519,0.04,0.03
GET /api/items/480,4,131,131,142,142,142,114,142,0.000%,.07085,0.03,0.01
PUT /api/items/712,2,124,103,145,145,145,103,145,0.000%,.12657,0.06,0.04
GET /api/items/470,5,127,133,134,157,157,103,157,0.000%,.05341,0.02,0.01
GET /api/items/957,4,137,128,164,164,164,120,164,0.000%,.04994,0.02,0.01
GET /api/items/562,5,133,134,145,147,147,109,147,0.000%,.05900,0.03,0.01
GET /api/items/715,3,129,141,141,141,141,107,141,0.000%,.04298,0.02,0.01
GET /api/items/369,2,149,113,186,186,186,113,186,0.000%,.02513,0.01,0.00
PUT /api/items/580,3,132,124,150,150,150,123,150,0.000%,.03629,0.02,0.01
GET /api/items/545,3,139,147,148,148,148,124,148,0.000%,.05250,0.02,0.01
PUT /api/items/165,3,133,135,149,149,149,115,149,0.000%,.03870,0.02,0.01
GET /api/items/065,2,129,123,135,135,135,123,135,0.000%,.02759,0.01,0.01
PUT /api/items/136,2,129,125,134,134,134,125,134,0.000%,.19135,0.08,0.05
GET /api/items/577,3,135,132,161,161,161,112,161,0.000%,.04790,0.02,0.01
PUT /api/items/230,4,143,131,173,173,173,122,173,0.000%,.07320,0.03,0.02
GET /api/items/758,1,125,125,125,125,125,125,125,0.000%,8.00000,3.48,1.46
GET /api/items/214,4,134,134,153,153,153,114,153,0.000%,.05265,0.02,0.01
PUT /api/items/016,1,118,118,118,118,118,118,118,0.000%,8.47458,3.68,2.43
PUT /api/items/725,1,102,102,102,102,102,102,102,0.000%,9.80392,4.27,2.81
GET /api/items/469,5,126,119,139,159,159,104,159,0.000%,.05296,0.02,0.01
PUT /api/items/578,3,131,124,150,150,150,119,150,0.000%,.05698,0.02,0.02
GET /api/items/540,3,145,149,165,165,165,122,165,0.000%,.04650,0.02,0.01
GET /api/items/461,2,130,114,147,147,147,114,147,0.000%,.09739,0.04,0.02
GET /api/items/593,2,115,98,133,133,133,98,133,0.000%,.02972,0.01,0.01
PUT /api/items/968,3,127,134,150,150,150,99,150,0.000%,.06901,0.03,0.02
PUT /api/items/785,2,125,109,142,142,142,109,142,0.000%,.06380,0.03,0.02
GET /api/items/177,2,111,109,114,114,114,109,114,0.000%,.10650,0.05,0.02
GET /api/items/677,6,132,126,147,164,164,98,164,0.000%,.07138,0.03,0.01
PUT /api/items/134,1,102,102,102,102,102,102,102,0.000%,9.80392,4.27,2.81
PUT /api/items/421,3,129,139,144,144,144,104,144,0.000%,.03614,0.02,0.01
GET /api/items/280,2,137,123,151,151,151,123,151,0.000%,.02418,0.01,0.00
GET /api/items/731,4,130,134,147,147,147,103,147,0.000%,.04342,0.02,0.01
PUT /api/items/259,2,133,131,135,135,135,131,135,0.000%,.04033,0.02,0.01
GET /api/items/757,3,129,130,135,135,135,122,135,0.000%,.04196,0.02,0.01
GET /api/items/276,3,114,119,119,119,119,105,119,0.000%,.03277,0.01,0.01
PUT /api/items/429,2,112,97,128,128,128,97,128,0.000%,.03905,0.02,0.01
PUT /api/items/185,4,131,127,156,156,156,96,156,0.000%,.05626,0.02,0.02
PUT /api/items/446,3,120,125,128,128,128,107,128,0.000%,.31827,0.14,0.09
GET /api/items/440,1,124,124,124,124,124,124,124,0.000%,8.06452,3.51,1.47
GET /api/items/695,1,101,101,101,101,101,101,101,0.000%,9.90099,4.31,1.81
GET /api/items/380,3,121,125,132,132,132,107,132,0.000%,.05197,0.02,0.01
GET /api/items/723,4,122,114,135,135,135,113,135,0.000%,.10873,0.05,0.02
PUT /api/items/779,1,124,124,124,124,124,124,124,0.000%,8.06452,3.51,2.32
GET /api/items/063,2,116,113,119,119,119,113,119,0.000%,.05478,0.02,0.01
PUT /api/items/414,3,131,140,141,141,141,112,141,0.000%,.04090,0.02,0.01
PUT /api/items/019,1,107,107,107,107,107,107,107,0.000%,9.34579,4.06,2.68
GET /api/items/531,5,138,138,144,150,150,124,150,0.000%,.05742,0.02,0.01
GET /api/items/307,3,137,140,148,148,148,124,148,0.000%,.06009,0.03,0.01
GET /api/items/666,1,110,110,110,110,110,110,110,0.000%,9.09091,3.96,1.66
PUT /api/items/718,3,107,106,122,122,122,93,122,0.000%,.03133,0.01,0.01
GET /api/items/457,6,135,137,144,150,150,119,150,0.000%,.08318,0.04,0.02
PUT /api/items/709,4,123,118,132,132,132,115,132,0.000%,.05787,0.03,0.02
GET /api/items/166,6,135,131,144,153,153,118,153,0.000%,.07175,0.03,0.01
GET /api/items/257,4,125,123,144,144,144,103,144,0.000%,.04416,0.02,0.01
GET /api/items/185,4,119,104,151,151,151,103,151,0.000%,.04222,0.02,0.01
GET /api/items/014,4,135,115,174,174,174,114,174,0.000%,.07518,0.03,0.01
PUT /api/items/913,1,114,114,114,114,114,114,114,0.000%,8.77193,3.82,2.52
PUT /api/items/959,1,124,124,124,124,124,124,124,0.000%,8.06452,3.51,2.32
PUT /api/items/769,2,146,126,166,166,166,126,166,0.000%,.02431,0.01,0.01
GET /api/items/124,3,135,135,143,143,143,128,143,0.000%,.03630,0.02,0.01
GET /api/items/050,3,144,140,161,161,161,132,161,0.000%,.03820,0.02,0.01
PUT /api/items/698,3,130,138,147,147,147,106,147,0.000%,.04535,0.02,0.01
PUT /api/items/327,3,133,137,142,142,142,122,142,0.000%,.04469,0.02,0.01
PUT /api/items/357,2,114,100,129,129,129,100,129,0.000%,.04391,0.02,0.01
GET /api/items/359,1,104,104,104,104,104,104,104,0.000%,9.61538,4.19,1.76
GET /api/items/532,4,125,124,139,139,139,107,139,0.000%,.09389,0.04,0.02
GET /api/items/057,2,119,109,129,129,129,109,129,0.000%,.27067,0.12,0.05
PUT /api/items/799,3,131,129,143,143,143,122,143,0.000%,.04521,0.02,0.01
PUT /api/items/596,2,121,111,132,132,132,111,132,0.000%,.02246,0.01,0.01
PUT /api/items/980,1,124,124,124,124,124,124,124,0.000%,8.06452,3.51,2.32
GET /api/items/424,2,116,116,116,116,116,116,116,0.000%,.02209,0.01,0.00
PUT /api/items/225,2,132,123,142,142,142,123,142,0.000%,.18025,0.08,0.05
GET /api/items/628,3,128,130,148,148,148,107,148,0.000%,.04781,0.02,0.01
PUT /api/items/466,1,107,107,107,107,107,107,107,0.000%,9.34579,4.07,2.68
PUT /api/items/079,2,135,134,137,137,137,134,137,0.000%,.06984,0.03,0.02
GET /api/items/106,6,136,123,155,155,155,113,155,0.000%,.07542,0.03,0.01
GET /api/items/041,2,129,106,152,152,152,106,152,0.000%,.02367,0.01,0.00
GET /api/items/907,1,113,113,113,113,113,113,113,0.000%,8.84956,3.85,1.62
GET /api/items/160,3,125,122,131,131,131,122,131,0.000%,.21022,0.09,0.04
PUT /api/items/963,2,120,119,122,122,122,119,122,0.000%,.15449,0.07,0.04
PUT /api/items/047,2,124,101,147,147,147,101,147,0.000%,.02920,0.01,0.01
GET /api/items/492,1,116,116,116,116,116,116,116,0.000%,8.62069,3.75,1.57
GET /api/items/467,1,124,124,124,124,124,124,124,0.000%,8.06452,3.51,1.47
GET /api/items/095,3,130,140,149,149,149,102,149,0.000%,.03402,0.01,0.01
PUT /api/items/540,3,128,134,139,139,139,113,139,0.000%,.03726,0.02,0.01
GET /api/items/782,2,124,122,127,127,127,122,127,0.000%,.04672,0.02,0.01
PUT /api/items/727,1,122,122,122,122,122,122,122,0.000%,8.19672,3.57,2.35
GET /api/items/265,1,123,123,123,123,123,123,123,0.000%,8.13008,3.54,1.48
GET /api/items/574,1,105,105,105,105,105,105,105,0.000%,9.52381,4.15,1.74
PUT /api/items/904,4,139,124,158,158,158,120,158,0.000%,.07685,0.03,0.02
PUT /api/items/374,2,122,115,130,130,130,115,130,0.000%,.07283,0.03,0.02
GET /api/items/847,3,128,123,142,142,142,121,142,0.000%,.14989,0.07,0.03
GET /api/items/335,3,128,126,134,134,134,125,134,0.000%,.05410,0.02,0.01
GET /api/items/399,1,120,120,120,120,120,120,120,0.000%,8.33333,3.63,1.52
PUT /api/items/879,2,111,107,116,116,116,107,116,0.000%,.02152,0.01,0.01
GET /api/items/077,3,137,138,153,153,153,121,153,0.000%,.03804,0.02,0.01
PUT /api/items/567,2,132,126,138,138,138,126,138,0.000%,.03563,0.02,0.01
GET /api/items/090,2,123,116,131,131,131,116,131,0.000%,.38865,0.17,0.07
GET /api/items/653,2,132,126,139,139,139,126,139,0.000%,.38175,0.17,0.07
GET /api/items/616,2,96,86,106,106,106,86,106,0.000%,.02141,0.01,0.00
PUT /api/items/994,3,144,143,164,164,164,125,164,0.000%,.03349,0.01,0.01
PUT /api/items/024,2,116,112,121,121,121,112,121,0.000%,.05849,0.03,0.02
PUT /api/items/172,5,142,141,142,161,161,126,161,0.000%,.05905,0.03,0.02
GET /api/items/537,5,130,132,138,145,145,108,145,0.000%,.05846,0.03,0.01
GET /api/items/152,1,123,123,123,123,123,123,123,0.000%,8.13008,3.54,1.48
PUT /api/items/880,4,129,127,138,138,138,125,138,0.000%,.07153,0.03,0.02
PUT /api/items/068,1,126,126,126,126,126,126,126,0.000%,7.93651,3.45,2.28
PUT /api/items/555,1,111,111,111,111,111,111,111,0.000%,9.00901,3.92,2.59
GET /api/items/589,2,123,116,130,130,130,116,130,0.000%,.03747,0.02,0.01
GET /api/items/995,2,129,125,133,133,133,125,133,0.000%,.07512,0.03,0.01
GET /api/items/190,2,120,120,120,120,120,120,120,0.000%,.08532,0.04,0.02
PUT /api/items/039,2,120,120,120,120,120,120,120,0.000%,.09874,0.04,0.03
PUT /api/items/714,1,118,118,118,118,118,118,118,0.000%,8.47458,3.69,2.43
GET /api/items/953,3,151,142,176,176,176,135,176,0.000%,.03877,0.02,0.01
PUT /api/items/484,4,133,138,140,140,140,115,140,0.000%,.06904,0.03,0.02
GET /api/items/987,2,131,116,146,146,146,116,146,0.000%,.02903,0.01,0.01
GET /api/items/191,2,132,127,138,138,138,127,138,0.000%,.06539,0.03,0.01
PUT /api/items/662,1,141,141,141,141,141,141,141,0.000%,7.09220,3.08,2.04
PUT /api/items/873,3,128,129,138,138,138,117,138,0.000%,.03341,0.01,0.01
PUT /api/items/223,2,143,139,147,147,147,139,147,0.000%,.02733,0.01,0.01
GET /api/items/839,2,138,136,141,141,141,136,141,0.000%,.03352,0.01,0.01
GET /api/items/904,3,145,155,157,157,157,123,157,0.000%,.04556,0.02,0.01
GET /api/items/838,1,139,139,139,139,139,139,139,0.000%,7.19424,3.13,1.31
PUT /api/items/265,1,139,139,139,139,139,139,139,0.000%,7.19424,3.13,2.07
PUT /api/items/708,2,139,114,164,164,164,114,164,0.000%,.03851,0.02,0.01
GET /api/items/706,3,118,117,125,125,125,113,125,0.000%,.07398,0.03,0.01
PUT /api/items/118,3,136,139,140,140,140,131,140,0.000%,.05191,0.02,0.01
GET /api/items/405,6,137,136,144,153,153,116,153,0.000%,.06718,0.03,0.01
GET /api/items/465,2,133,126,140,140,140,126,140,0.000%,.03642,0.02,0.01
GET /api/items/951,3,129,129,134,134,134,125,134,0.000%,.05551,0.02,0.01
PUT /api/items/829,2,145,139,151,151,151,139,151,0.000%,.11172,0.05,0.03
PUT /api/items/633,3,129,129,137,137,137,122,137,0.000%,.05109,0.02,0.01
PUT /api/items/530,4,127,115,143,143,143,115,143,0.000%,.05870,0.03,0.02
GET /api/items/012,3,126,122,135,135,135,121,135,0.000%,.07535,0.03,0.01
GET /api/items/208,6,135,134,141,142,142,129,142,0.000%,.08591,0.04,0.02
GET /api/items/481,1,129,129,129,129,129,129,129,0.000%,7.75194,3.38,1.42
PUT /api/items/090,4,131,129,150,150,150,110,150,0.000%,.04767,0.02,0.01
GET /api/items/164,1,112,112,112,112,112,112,112,0.000%,8.92857,3.89,1.63
PUT /api/items/866,3,126,120,146,146,146,112,146,0.000%,.08678,0.04,0.02
GET /api/items/293,5,136,132,152,158,158,119,158,0.000%,.06565,0.03,0.01
GET /api/items/246,2,135,119,151,151,151,119,151,0.000%,.02945,0.01,0.01
PUT /api/items/961,2,134,127,141,141,141,127,141,0.000%,.24594,0.11,0.07
GET /api/items/972,1,116,116,116,116,116,116,116,0.000%,8.62069,3.75,1.57
PUT /api/items/926,2,129,121,138,138,138,121,138,0.000%,.03164,0.01,0.01
GET /api/items/365,2,127,127,128,128,128,127,128,0.000%,.15089,0.07,0.03
PUT /api/items/898,2,117,113,121,121,121,113,121,0.000%,.18988,0.08,0.05
PUT /api/items/570,1,124,124,124,124,124,124,124,0.000%,8.06452,3.51,2.32
GET /api/items/092,5,127,130,135,139,139,113,139,0.000%,.08446,0.04,0.02
GET /api/items/610,4,140,133,151,151,151,130,151,0.000%,.04974,0.02,0.01
PUT /api/items/391,2,116,113,120,120,120,113,120,0.000%,.33473,0.15,0.10
PUT /api/items/001,1,118,118,118,118,118,118,118,0.000%,8.47458,3.67,2.43
PUT /api/items/899,7,135,137,142,163,163,111,163,0.000%,.07935,0.03,0.02
GET /api/items/202,2,131,128,134,134,134,128,134,0.000%,.04878,0.02,0.01
GET /api/items/522,2,137,124,151,151,151,124,151,0.000%,.12931,0.06,0.02
GET /api/items/558,2,135,116,155,155,155,116,155,0.000%,.02853,0.01,0.01
GET /api/items/069,2,125,108,142,142,142,108,142,0.000%,.04632,0.02,0.01
PUT /api/items/737,1,131,131,131,131,131,131,131,0.000%,7.63359,3.32,2.19
PUT /api/items/149,1,124,124,124,124,124,124,124,0.000%,8.06452,3.51,2.32
GET /api/items/495,1,120,120,120,120,120,120,120,0.000%,8.33333,3.63,1.52
GET /api/items/224,4,146,145,168,168,168,125,168,0.000%,.04734,0.02,0.01
GET /api/items/550,1,108,108,108,108,108,108,108,0.000%,9.25926,4.03,1.69
GET /api/items/848,1,121,121,121,121,121,121,121,0.000%,8.26446,3.60,1.51
PUT /api/items/110,2,144,134,154,154,154,134,154,0.000%,.02711,0.01,0.01
