Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
GET /api/items/456,1,63,63,63,63,63,63,63,0.000%,15.87302,7.98,2.91
PUT /api/items/836,1,96,96,96,96,96,96,96,0.000%,10.41667,5.24,3.00
GET /api/items/214,1,80,80,80,80,80,80,80,0.000%,12.50000,6.29,2.29
GET /api/items/051,2,91,84,98,98,98,84,98,0.000%,1.01937,0.51,0.19
PUT /api/items/830,1,84,84,84,84,84,84,84,0.000%,11.90476,5.99,3.43
PUT /api/items/614,1,92,92,92,92,92,92,92,0.000%,10.86957,5.47,3.13
GET /api/items/058,1,101,101,101,101,101,101,101,0.000%,9.90099,4.97,1.82
GET /api/items/157,1,66,66,66,66,66,66,66,0.000%,15.15152,7.62,2.78
GET /api/items/855,1,78,78,78,78,78,78,78,0.000%,12.82051,6.45,2.35
PUT /api/items/600,1,116,116,116,116,116,116,116,0.000%,8.62069,4.34,2.48
GET /api/items/346,1,83,83,83,83,83,83,83,0.000%,12.04819,6.06,2.21
PUT /api/items/759,1,86,86,86,86,86,86,86,0.000%,11.62791,5.85,3.35
GET /api/items/357,2,82,75,89,89,89,75,89,0.000%,.24609,0.12,0.05
PUT /api/items/578,1,117,117,117,117,117,117,117,0.000%,8.54701,4.30,2.46
PUT /api/items/190,2,103,101,106,106,106,101,106,0.000%,6.38978,3.21,1.84
GET /api/items/813,1,92,92,92,92,92,92,92,0.000%,10.86957,5.47,2.00
GET /api/items/423,1,90,90,90,90,90,90,90,0.000%,11.11111,5.59,2.04
GET /api/items/878,2,98,88,108,108,108,88,108,0.000%,.36962,0.19,0.07
GET /api/items/064,1,90,90,90,90,90,90,90,0.000%,11.11111,5.58,2.04
PUT /api/items/603,1,90,90,90,90,90,90,90,0.000%,11.11111,5.59,3.20
GET /api/items/660,1,71,71,71,71,71,71,71,0.000%,14.08451,7.08,2.59
GET /api/items/330,1,79,79,79,79,79,79,79,0.000%,12.65823,6.37,2.32
PUT /api/items/704,1,68,68,68,68,68,68,68,0.000%,14.70588,7.40,4.24
GET /api/items/397,1,82,82,82,82,82,82,82,0.000%,12.19512,6.13,2.24
GET /api/items/033,1,83,83,83,83,83,83,83,0.000%,12.04819,6.05,2.21
PUT /api/items/860,1,101,101,101,101,101,101,101,0.000%,9.90099,4.98,2.85
PUT /api/items/052,1,81,81,81,81,81,81,81,0.000%,12.34568,6.20,3.56
GET /api/items/655,1,67,67,67,67,67,67,67,0.000%,14.92537,7.51,2.74
GET /api/items/843,1,67,67,67,67,67,67,67,0.000%,14.92537,7.51,2.74
PUT /api/items/303,1,87,87,87,87,87,87,87,0.000%,11.49425,5.78,3.31
GET /api/items/946,1,74,74,74,74,74,74,74,0.000%,13.51351,6.80,2.48
GET /api/items/342,1,85,85,85,85,85,85,85,0.000%,11.76471,5.92,2.16
PUT /api/items/185,1,89,89,89,89,89,89,89,0.000%,11.23596,5.65,3.24
PUT /api/items/566,1,84,84,84,84,84,84,84,0.000%,11.90476,5.99,3.43
GET /api/items/964,2,81,75,87,87,87,75,87,0.000%,.75301,0.38,0.14
PUT /api/items/739,1,74,74,74,74,74,74,74,0.000%,13.51351,6.80,3.89
GET /api/items/504,1,101,101,101,101,101,101,101,0.000%,9.90099,4.98,1.82
GET /api/items/398,1,88,88,88,88,88,88,88,0.000%,11.36364,5.72,2.09
GET /api/items/196,1,89,89,89,89,89,89,89,0.000%,11.23596,5.65,2.06
PUT /api/items/260,1,74,74,74,74,74,74,74,0.000%,13.51351,6.80,3.89
PUT /api/items/269,1,81,81,81,81,81,81,81,0.000%,12.34568,6.21,3.56
GET /api/items/589,2,95,91,99,99,99,91,99,0.000%,1.25392,0.63,0.23
PUT /api/items/193,2,95,84,107,107,107,84,107,0.000%,.26371,0.13,0.08
GET /api/items/050,1,92,92,92,92,92,92,92,0.000%,10.86957,5.46,2.00
GET /api/items/374,1,89,89,89,89,89,89,89,0.000%,11.23596,5.65,2.06
PUT /api/items/151,1,88,88,88,88,88,88,88,0.000%,11.36364,5.72,3.27
PUT /api/items/842,1,92,92,92,92,92,92,92,0.000%,10.86957,5.47,3.13
GET /api/items/943,1,83,83,83,83,83,83,83,0.000%,12.04819,6.06,2.21
PUT /api/items/904,1,73,73,73,73,73,73,73,0.000%,13.69863,6.89,3.95
GET /api/items/458,1,73,73,73,73,73,73,73,0.000%,13.69863,6.89,2.51
GET /api/items/753,1,98,98,98,98,98,98,98,0.000%,10.20408,5.13,1.87
GET /api/items/792,2,74,70,78,78,78,70,78,0.000%,.35939,0.18,0.07
PUT /api/items/014,1,80,80,80,80,80,80,80,0.000%,12.50000,6.27,3.60
PUT /api/items/606,1,103,103,103,103,103,103,103,0.000%,9.70874,4.88,2.80
GET /api/items/598,1,93,93,93,93,93,93,93,0.000%,10.75269,5.41,1.97
PUT /api/items/156,1,75,75,75,75,75,75,75,0.000%,13.33333,6.71,3.84
GET /api/items/901,1,96,96,96,96,96,96,96,0.000%,10.41667,5.24,1.91
GET /api/items/565,1,115,115,115,115,115,115,115,0.000%,8.69565,4.37,1.60
PUT /api/items/907,1,101,101,101,101,101,101,101,0.000%,9.90099,4.98,2.85
PUT /api/items/503,2,93,81,106,106,106,81,106,0.000%,.83752,0.42,0.24
GET /api/items/659,1,81,81,81,81,81,81,81,0.000%,12.34568,6.21,2.27
PUT /api/items/436,1,73,73,73,73,73,73,73,0.000%,13.69863,6.89,3.95
GET /api/items/709,1,93,93,93,93,93,93,93,0.000%,10.75269,5.41,1.97
GET /api/items/521,1,71,71,71,71,71,71,71,0.000%,14.08451,7.08,2.59
PUT /api/items/650,1,87,87,87,87,87,87,87,0.000%,11.49425,5.78,3.31
GET /api/items/250,2,100,91,109,109,109,91,109,0.000%,1.55642,0.78,0.29
PUT /api/items/931,1,96,96,96,96,96,96,96,0.000%,10.41667,5.24,3.00
GET /api/items/640,1,78,78,78,78,78,78,78,0.000%,12.82051,6.45,2.35
GET /api/items/942,1,69,69,69,69,69,69,69,0.000%,14.49275,7.29,2.66
PUT /api/items/592,1,82,82,82,82,82,82,82,0.000%,12.19512,6.13,3.51
GET /api/items/995,1,81,81,81,81,81,81,81,0.000%,12.34568,6.21,2.27
PUT /api/items/511,1,85,85,85,85,85,85,85,0.000%,11.76471,5.92,3.39
GET /api/items/602,1,111,111,111,111,111,111,111,0.000%,9.00901,4.53,1.65
PUT /api/items/966,1,86,86,86,86,86,86,86,0.000%,11.62791,5.85,3.35
GET /api/items/664,1,104,104,104,104,104,104,104,0.000%,9.61538,4.84,1.77
PUT /api/items/955,1,90,90,90,90,90,90,90,0.000%,11.11111,5.59,3.20
GET /api/items/649,1,116,116,116,116,116,116,116,0.000%,8.62069,4.34,1.58
GET /api/items/729,1,101,101,101,101,101,101,101,0.000%,9.90099,4.98,1.82
PUT /api/items/273,1,76,76,76,76,76,76,76,0.000%,13.15789,6.62,3.79
PUT /api/items/040,1,153,153,153,153,153,153,153,0.000%,6.53595,3.28,1.88
GET /api/items/699,1,109,109,109,109,109,109,109,0.000%,9.17431,4.61,1.68
PUT /api/items/567,2,77,76,79,79,79,76,79,0.000%,.20046,0.10,0.06
GET /api/items/784,1,102,102,102,102,102,102,102,0.000%,9.80392,4.93,1.80
GET /api/items/052,1,78,78,78,78,78,78,78,0.000%,12.82051,6.44,2.35
GET /api/items/062,1,96,96,96,96,96,96,96,0.000%,10.41667,5.23,1.91
PUT /api/items/790,1,86,86,86,86,86,86,86,0.000%,11.62791,5.85,3.35
GET /api/items/101,1,71,71,71,71,71,71,71,0.000%,14.08451,7.08,2.59
PUT /api/items/369,1,98,98,98,98,98,98,98,0.000%,10.20408,5.13,2.94
PUT /api/items/847,1,85,85,85,85,85,85,85,0.000%,11.76471,5.92,3.39
GET /api/items/070,1,89,89,89,89,89,89,89,0.000%,11.23596,5.64,2.06
GET /api/items/194,1,127,127,127,127,127,127,127,0.000%,7.87402,3.96,1.45
GET /api/items/625,1,95,95,95,95,95,95,95,0.000%,10.52632,5.29,1.93
PUT /api/items/341,1,86,86,86,86,86,86,86,0.000%,11.62791,5.85,3.35
PUT /api/items/201,2,90,86,94,94,94,86,94,0.000%,.61031,0.31,0.18
GET /api/items/078,1,88,88,88,88,88,88,88,0.000%,11.36364,5.70,2.09
PUT /api/items/062,1,114,114,114,114,114,114,114,0.000%,8.77193,4.40,2.53
GET /api/items/719,1,83,83,83,83,83,83,83,0.000%,12.04819,6.06,2.21
PUT /api/items/627,1,91,91,91,91,91,91,91,0.000%,10.98901,5.53,3.17
PUT /api/items/621,1,105,105,105,105,105,105,105,0.000%,9.52381,4.79,2.74
GET /api/items/917,1,96,96,96,96,96,96,96,0.000%,10.41667,5.24,1.91
PUT /api/items/212,1,121,121,121,121,121,121,121,0.000%,8.26446,4.16,2.38
GET /api/items/015,1,98,98,98,98,98,98,98,0.000%,10.20408,5.12,1.87
GET /api/items/485,1,79,79,79,79,79,79,79,0.000%,12.65823,6.37,2.32
GET /api/items/624,1,94,94,94,94,94,94,94,0.000%,10.63830,5.35,1.95
PUT /api/items/459,1,83,83,83,83,83,83,83,0.000%,12.04819,6.06,3.47
PUT /api/items/855,1,93,93,93,93,93,93,93,0.000%,10.75269,5.41,3.10
PUT /api/items/770,1,77,77,77,77,77,77,77,0.000%,12.98701,6.53,3.74
GET /api/items/972,1,107,107,107,107,107,107,107,0.000%,9.34579,4.71,1.72
GET /api/items/515,1,139,139,139,139,139,139,139,0.000%,7.19424,3.62,1.32
GET /api/items/911,1,96,96,96,96,96,96,96,0.000%,10.41667,5.24,1.91
PUT /api/items/620,1,96,96,96,96,96,96,96,0.000%,10.41667,5.24,3.00
PUT /api/items/548,1,94,94,94,94,94,94,94,0.000%,10.63830,5.35,3.06
GET /api/items/574,1,108,108,108,108,108,108,108,0.000%,9.25926,4.66,1.70
PUT /api/items/980,2,82,66,99,99,99,66,99,0.000%,.32717,0.16,0.09
GET /api/items/834,1,97,97,97,97,97,97,97,0.000%,10.30928,5.18,1.89
GET /api/items/045,1,88,88,88,88,88,88,88,0.000%,11.36364,5.69,2.09
PUT /api/items/810,1,97,97,97,97,97,97,97,0.000%,10.30928,5.18,2.97
GET /api/items/670,1,75,75,75,75,75,75,75,0.000%,13.33333,6.71,2.45
GET /api/items/788,1,113,113,113,113,113,113,113,0.000%,8.84956,4.45,1.62
PUT /api/items/452,1,103,103,103,103,103,103,103,0.000%,9.70874,4.88,2.80
GET /api/items/084,2,90,83,98,98,98,83,98,0.000%,2.01005,1.01,0.37
PUT /api/items/210,1,84,84,84,84,84,84,84,0.000%,11.90476,5.99,3.43
GET /api/items/173,1,108,108,108,108,108,108,108,0.000%,9.25926,4.66,1.70
PUT /api/items/268,1,92,92,92,92,92,92,92,0.000%,10.86957,5.47,3.13
GET /api/items/189,1,92,92,92,92,92,92,92,0.000%,10.86957,5.46,2.00
PUT /api/items/487,1,143,143,143,143,143,143,143,0.000%,6.99301,3.52,2.01
GET /api/items/245,1,96,96,96,96,96,96,96,0.000%,10.41667,5.24,1.91
GET /api/items/952,1,81,81,81,81,81,81,81,0.000%,12.34568,6.21,2.27
GET /api/items/621,1,126,126,126,126,126,126,126,0.000%,7.93651,4.00,1.46
PUT /api/items/114,1,107,107,107,107,107,107,107,0.000%,9.34579,4.70,2.69
PUT /api/items/688,1,107,107,107,107,107,107,107,0.000%,9.34579,4.70,2.69
GET /api/items/509,1,101,101,101,101,101,101,101,0.000%,9.90099,4.98,1.82
PUT /api/items/431,1,89,89,89,89,89,89,89,0.000%,11.23596,5.65,3.24
GET /api/items/935,2,88,87,90,90,90,87,90,0.000%,.36298,0.18,0.07
GET /api/items/005,1,77,77,77,77,77,77,77,0.000%,12.98701,6.51,2.38
GET /api/items/252,1,90,90,90,90,90,90,90,0.000%,11.11111,5.59,2.04
PUT /api/items/816,1,103,103,103,103,103,103,103,0.000%,9.70874,4.88,2.80
GET /api/items/365,1,94,94,94,94,94,94,94,0.000%,10.63830,5.35,1.95
PUT /api/items/608,1,109,109,109,109,109,109,109,0.000%,9.17431,4.61,2.64
PUT /api/items/936,1,99,99,99,99,99,99,99,0.000%,10.10101,5.08,2.91
GET /api/items/682,1,95,95,95,95,95,95,95,0.000%,10.52632,5.29,1.93
GET /api/items/295,1,74,74,74,74,74,74,74,0.000%,13.51351,6.80,2.48
GET /api/items/528,1,85,85,85,85,85,85,85,0.000%,11.76471,5.92,2.16
PUT /api/items/743,1,131,131,131,131,131,131,131,0.000%,7.63359,3.84,2.20
GET /api/items/337,1,107,107,107,107,107,107,107,0.000%,9.34579,4.70,1.72
PUT /api/items/202,1,95,95,95,95,95,95,95,0.000%,10.52632,5.29,3.03
PUT /api/items/422,1,82,82,82,82,82,82,82,0.000%,12.19512,6.13,3.51
GET /api/items/057,1,93,93,93,93,93,93,93,0.000%,10.75269,5.40,1.97
PUT /api/items/429,1,98,98,98,98,98,98,98,0.000%,10.20408,5.13,2.94
PUT /api/items/092,1,110,110,110,110,110,110,110,0.000%,9.09091,4.56,2.62
GET /api/items/768,1,85,85,85,85,85,85,85,0.000%,11.76471,5.92,2.16
PUT /api/items/636,1,89,89,89,89,89,89,89,0.000%,11.23596,5.65,3.24
GET /api/items/869,1,72,72,72,72,72,72,72,0.000%,13.88889,6.99,2.55
GET /api/items/652,1,122,122,122,122,122,122,122,0.000%,8.19672,4.12,1.50
GET /api/items/975,2,107,95,120,120,120,95,120,0.000%,1.07354,0.54,0.20
PUT /api/items/365,1,106,106,106,106,106,106,106,0.000%,9.43396,4.74,2.72
PUT /api/items/351,1,98,98,98,98,98,98,98,0.000%,10.20408,5.13,2.94
GET /api/items/412,1,84,84,84,84,84,84,84,0.000%,11.90476,5.99,2.19
GET /api/items/756,1,101,101,101,101,101,101,101,0.000%,9.90099,4.98,1.82
PUT /api/items/473,1,101,101,101,101,101,101,101,0.000%,9.90099,4.98,2.85
GET /api/items/008,1,107,107,107,107,107,107,107,0.000%,9.34579,4.68,1.72
GET /api/items/405,1,121,121,121,121,121,121,121,0.000%,8.26446,4.16,1.52
PUT /api/items/322,1,96,96,96,96,96,96,96,0.000%,10.41667,5.24,3.00
PUT /api/items/337,1,117,117,117,117,117,117,117,0.000%,8.54701,4.30,2.46
GET /api/items/538,3,248,96,568,568,568,82,568,0.000%,.48489,0.24,0.09
PUT /api/items/036,1,93,93,93,93,93,93,93,0.000%,10.75269,5.40,3.10
GET /api/items/671,1,92,92,92,92,92,92,92,0.000%,10.86957,5.46,2.00
GET /api/items/090,1,95,95,95,95,95,95,95,0.000%,10.52632,5.28,1.93
GET /api/items/240,1,84,84,84,84,84,84,84,0.000%,11.90476,5.99,2.19
PUT /api/items/387,1,99,99,99,99,99,99,99,0.000%,10.10101,5.08,2.91
PUT /api/items/180,1,95,95,95,95,95,95,95,0.000%,10.52632,5.29,3.03
GET /api/items/460,2,88,80,96,96,96,80,96,0.000%,.73046,0.37,0.13
PUT /api/items/071,1,93,93,93,93,93,93,93,0.000%,10.75269,5.40,3.10
GET /api/items/043,1,117,117,117,117,117,117,117,0.000%,8.54701,4.29,1.57
GET /api/items/150,1,83,83,83,83,83,83,83,0.000%,12.04819,6.06,2.21
GET /api/items/038,1,99,99,99,99,99,99,99,0.000%,10.10101,5.07,1.85
PUT /api/items/447,1,88,88,88,88,88,88,88,0.000%,11.36364,5.72,3.27
GET /api/items/794,1,103,103,103,103,103,103,103,0.000%,9.70874,4.88,1.78
GET /api/items/091,1,98,98,98,98,98,98,98,0.000%,10.20408,5.12,1.87
PUT /api/items/922,1,93,93,93,93,93,93,93,0.000%,10.75269,5.40,3.10
GET /api/items/203,2,92,80,105,105,105,80,105,0.000%,.30717,0.15,0.06
GET /api/items/525,1,84,84,84,84,84,84,84,0.000%,11.90476,5.99,2.19
PUT /api/items/898,1,83,83,83,83,83,83,83,0.000%,12.04819,6.06,3.47
PUT /api/items/944,1,107,107,107,107,107,107,107,0.000%,9.34579,4.70,2.69
GET /api/items/824,1,142,142,142,142,142,142,142,0.000%,7.04225,3.55,1.29
PUT /api/items/914,1,121,121,121,121,121,121,121,0.000%,8.26446,4.16,2.38
GET /api/items/772,1,124,124,124,124,124,124,124,0.000%,8.06452,4.06,1.48
GET /api/items/094,1,76,76,76,76,76,76,76,0.000%,13.15789,6.60,2.42
GET /api/items/263,1,127,127,127,127,127,127,127,0.000%,7.87402,3.96,1.45
PUT /api/items/671,1,101,101,101,101,101,101,101,0.000%,9.90099,4.98,2.85
PUT /api/items/525,1,108,108,108,108,108,108,108,0.000%,9.25926,4.66,2.67
GET /api/items/169,1,95,95,95,95,95,95,95,0.000%,10.52632,5.29,1.93
PUT /api/items/019,1,116,116,116,116,116,116,116,0.000%,8.62069,4.33,2.48
GET /api/items/721,1,119,119,119,119,119,119,119,0.000%,8.40336,4.23,1.54
GET /api/items/791,1,125,125,125,125,125,125,125,0.000%,8.00000,4.02,1.47
PUT /api/items/213,1,103,103,103,103,103,103,103,0.000%,9.70874,4.88,2.80
PUT /api/items/779,1,92,92,92,92,92,92,92,0.000%,10.86957,5.47,3.13
GET /api/items/570,1,86,86,86,86,86,86,86,0.000%,11.62791,5.85,2.13
GET /api/items/548,1,71,71,71,71,71,71,71,0.000%,14.08451,7.08,2.59
PUT /api/items/663,1,98,98,98,98,98,98,98,0.000%,10.20408,5.13,2.94
GET /api/items/599,2,89,86,93,93,93,86,93,0.000%,.49383,0.25,0.09
PUT /api/items/168,1,122,122,122,122,122,122,122,0.000%,8.19672,4.12,2.36
PUT /api/items/673,1,108,108,108,108,108,108,108,0.000%,9.25926,4.66,2.67
GET /api/items/067,1,95,95,95,95,95,95,95,0.000%,10.52632,5.28,1.93
PUT /api/items/843,1,86,86,86,86,86,86,86,0.000%,11.62791,5.85,3.35
GET /api/items/451,1,109,109,109,109,109,109,109,0.000%,9.17431,4.61,1.68
GET /api/items/905,1,88,88,88,88,88,88,88,0.000%,11.36364,5.70,2.09
GET /api/items/018,1,77,77,77,77,77,77,77,0.000%,12.98701,6.52,2.38
PUT /api/items/928,1,97,97,97,97,97,97,97,0.000%,10.30928,5.18,2.97
GET /api/items/663,1,90,90,90,90,90,90,90,0.000%,11.11111,5.59,2.04
PUT /api/items/424,1,105,105,105,105,105,105,105,0.000%,9.52381,4.79,2.74
PUT /api/items/629,1,81,81,81,81,81,81,81,0.000%,12.34568,6.21,3.56
GET /api/items/898,1,82,82,82,82,82,82,82,0.000%,12.19512,6.13,2.24
GET /api/items/457,1,123,123,123,123,123,123,123,0.000%,8.13008,4.10,1.49
PUT /api/items/508,1,123,123,123,123,123,123,123,0.000%,8.13008,4.09,2.34
PUT /api/items/947,1,215,215,215,215,215,215,215,0.000%,4.65116,2.34,1.34
GET /api/items/947,1,91,91,91,91,91,91,91,0.000%,10.98901,5.53,2.02
GET /api/items/600,1,86,86,86,86,86,86,86,0.000%,11.62791,5.85,2.13
PUT /api/items/479,1,66,66,66,66,66,66,66,0.000%,15.15152,7.62,4.36
GET /api/items/336,2,89,76,102,102,102,76,102,0.000%,1.27146,0.62,0.23
GET /api/items/876,1,101,101,101,101,101,101,101,0.000%,9.90099,4.98,1.82
PUT /api/items/540,1,85,85,85,85,85,85,85,0.000%,11.76471,5.92,3.39
PUT /api/items/355,2,117,106,128,128,128,106,128,0.000%,.88067,0.44,0.25
GET /api/items/539,1,106,106,106,106,106,106,106,0.000%,9.43396,4.74,1.73
PUT /api/items/259,1,82,82,82,82,82,82,82,0.000%,12.19512,6.13,3.51
GET /api/items/688,1,76,76,76,76,76,76,76,0.000%,13.15789,6.62,2.42
GET /api/items/177,1,72,72,72,72,72,72,72,0.000%,13.88889,6.99,2.55
GET /api/items/444,1,83,83,83,83,83,83,83,0.000%,12.04819,6.06,2.21
PUT /api/items/570,1,88,88,88,88,88,88,88,0.000%,11.36364,5.72,3.27
PUT /api/items/107,1,115,115,115,115,115,115,115,0.000%,8.69565,4.37,2.51
GET /api/items/422,1,81,81,81,81,81,81,81,0.000%,12.34568,6.21,2.27
GET /api/items/793,1,91,91,91,91,91,91,91,0.000%,10.98901,5.53,2.02
GET /api/items/805,1,94,94,94,94,94,94,94,0.000%,10.63830,5.35,1.95
PUT /api/items/468,1,73,73,73,73,73,73,73,0.000%,13.69863,6.89,3.95
PUT /api/items/446,2,87,71,104,104,104,71,104,0.000%,.37979,0.19,0.11
GET /api/items/832,1,78,78,78,78,78,78,78,0.000%,12.82051,6.45,2.35
GET /api/items/882,1,69,69,69,69,69,69,69,0.000%,14.49275,7.29,2.66
PUT /api/items/116,1,80,80,80,80,80,80,80,0.000%,12.50000,6.29,3.60
GET /api/items/745,1,63,63,63,63,63,63,63,0.000%,15.87302,7.98,2.91
GET /api/items/907,1,78,78,78,78,78,78,78,0.000%,12.82051,6.45,2.35
PUT /api/items/800,1,84,84,84,84,84,84,84,0.000%,11.90476,5.99,3.43
PUT /api/items/795,1,68,68,68,68,68,68,68,0.000%,14.70588,7.40,4.24
GET /api/items/733,1,83,83,83,83,83,83,83,0.000%,12.04819,6.06,2.21
PUT /api/items/275,1,96,96,96,96,96,96,96,0.000%,10.41667,5.24,3.00
GET /api/items/645,1,110,110,110,110,110,110,110,0.000%,9.09091,4.57,1.67
GET /api/items/129,1,98,98,98,98,98,98,98,0.000%,10.20408,5.13,1.87
PUT /api/items/562,1,82,82,82,82,82,82,82,0.000%,12.19512,6.12,3.51
GET /api/items/049,1,104,104,104,104,104,104,104,0.000%,9.61538,4.83,1.77
PUT /api/items/644,1,92,92,92,92,92,92,92,0.000%,10.86957,5.47,3.13
GET /api/items/686,1,89,89,89,89,89,89,89,0.000%,11.23596,5.65,2.06
PUT /api/items/813,1,78,78,78,78,78,78,78,0.000%,12.82051,6.45,3.69
GET /api/items/607,1,127,127,127,127,127,127,127,0.000%,7.87402,3.97,1.45
GET /api/items/936,1,148,148,148,148,148,148,148,0.000%,6.75676,3.40,1.24
PUT /api/items/873,1,75,75,75,75,75,75,75,0.000%,13.33333,6.71,3.84
PUT /api/items/217,1,94,94,94,94,94,94,94,0.000%,10.63830,5.35,3.06
GET /api/items/762,1,84,84,84,84,84,84,84,0.000%,11.90476,5.99,2.19
GET /api/items/338,1,136,136,136,136,136,136,136,0.000%,7.35294,3.71,1.35
PUT /api/items/463,1,76,76,76,76,76,76,76,0.000%,13.15789,6.62,3.79
GET /api/items/620,1,90,90,90,90,90,90,90,0.000%,11.11111,5.59,2.04
PUT /api/items/073,1,91,91,91,91,91,91,91,0.000%,10.98901,5.52,3.17
GET /api/items/266,1,79,79,79,79,79,79,79,0.000%,12.65823,6.37,2.32
GET /api/items/321,1,97,97,97,97,97,97,97,0.000%,10.30928,5.18,1.89
GET /api/items/343,1,87,87,87,87,87,87,87,0.000%,11.49425,5.78,2.11
GET /api/items/187,1,70,70,70,70,70,70,70,0.000%,14.28571,7.17,2.62
PUT /api/items/004,1,86,86,86,86,86,86,86,0.000%,11.62791,5.83,3.35
PUT /api/items/811,1,110,110,110,110,110,110,110,0.000%,9.09091,4.57,2.62
GET /api/items/529,1,74,74,74,74,74,74,74,0.000%,13.51351,6.80,2.48
PUT /api/items/754,1,72,72,72,72,72,72,72,0.000%,13.88889,6.99,4.00
GET /api/items/654,1,85,85,85,85,85,85,85,0.000%,11.76471,5.92,2.16
GET /api/items/453,1,82,82,82,82,82,82,82,0.000%,12.19512,6.13,2.24
PUT /api/items/402,1,65,65,65,65,65,65,65,0.000%,15.38462,7.74,4.43
PUT /api/items/773,1,87,87,87,87,87,87,87,0.000%,11.49425,5.78,3.31
GET /api/items/984,1,77,77,77,77,77,77,77,0.000%,12.98701,6.53,2.38
PUT /api/items/662,1,88,88,88,88,88,88,88,0.000%,11.36364,5.72,3.27
GET /api/items/041,1,60,60,60,60,60,60,60,0.000%,16.66667,8.37,3.06
PUT /api/items/628,1,90,90,90,90,90,90,90,0.000%,11.11111,5.58,3.20
PUT /api/items/607,1,531,531,531,531,531,531,531,0.000%,1.88324,0.95,0.54
GET /api/items/969,1,89,89,89,89,89,89,89,0.000%,11.23596,5.64,2.06
GET /api/items/646,1,80,80,80,80,80,80,80,0.000%,12.50000,6.29,2.29
GET /api/items/771,1,84,84,84,84,84,84,84,0.000%,11.90476,5.99,2.19
PUT /api/items/296,1,75,75,75,75,75,75,75,0.000%,13.33333,6.71,3.84
PUT /api/items/025,1,80,80,80,80,80,80,80,0.000%,12.50000,6.27,3.60
PUT /api/items/122,1,71,71,71,71,71,71,71,0.000%,14.08451,7.08,4.06
GET /api/items/838,1,79,79,79,79,79,79,79,0.000%,12.65823,6.35,2.32
