Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
PUT /api/items/469,4,597,319,1420,1420,1420,179,1420,0.000%,.01941,0.01,0.01
GET /api/items/345,5,788,623,629,2290,2290,141,2290,0.000%,.03368,0.02,0.01
GET /api/items/992,3,415,464,641,641,641,142,641,0.000%,.01561,0.01,0.00
GET /api/items/372,4,851,563,1623,1623,1623,154,1623,0.000%,.02792,0.01,0.01
PUT /api/items/607,2,580,148,1013,1013,1013,148,1013,0.000%,.03210,0.01,0.01
GET /api/items/774,1,155,155,155,155,155,155,155,0.000%,6.45161,2.99,1.21
PUT /api/items/869,3,905,1223,1345,1345,1345,149,1345,0.000%,.01936,0.01,0.01
PUT /api/items/157,1,152,152,152,152,152,152,152,0.000%,6.57895,3.05,1.92
GET /api/items/578,3,871,704,1736,1736,1736,173,1736,0.000%,.02582,0.01,0.00
GET /api/items/339,5,465,220,504,1304,1304,147,1304,0.000%,.04854,0.02,0.01
GET /api/items/298,3,664,325,1505,1505,1505,162,1505,0.000%,.01475,0.01,0.00
GET /api/items/740,3,558,583,945,945,945,146,945,0.000%,.03886,0.02,0.01
PUT /api/items/354,3,752,1008,1079,1079,1079,169,1079,0.000%,.01926,0.01,0.01
GET /api/items/396,4,560,198,964,964,964,163,964,0.000%,.02249,0.01,0.00
PUT /api/items/918,2,242,162,322,322,322,162,322,0.000%,.00950,0.00,0.00
GET /api/items/495,4,384,243,882,882,882,167,882,0.000%,.04095,0.02,0.01
GET /api/items/385,2,544,147,941,941,941,147,941,0.000%,.01123,0.01,0.00
GET /api/items/899,3,658,851,971,971,971,152,971,0.000%,.01717,0.01,0.00
PUT /api/items/743,2,459,157,762,762,762,157,762,0.000%,.01934,0.01,0.01
GET /api/items/743,4,866,662,1753,1753,1753,158,1753,0.000%,.02714,0.01,0.01
PUT /api/items/329,4,667,216,1701,1701,1701,162,1701,0.000%,.02596,0.01,0.01
GET /api/items/878,2,579,156,1002,1002,1002,156,1002,0.000%,.01154,0.01,0.00
GET /api/items/503,3,961,1087,1645,1645,1645,153,1645,0.000%,.02730,0.01,0.01
GET /api/items/003,3,477,546,717,717,717,170,717,0.000%,.02107,0.01,0.00
PUT /api/items/300,4,299,180,595,595,595,163,595,0.000%,.01860,0.01,0.01
PUT /api/items/723,2,584,176,993,993,993,176,993,0.000%,.02124,0.01,0.01
PUT /api/items/612,3,931,1232,1380,1380,1380,181,1380,0.000%,.02198,0.01,0.01
GET /api/items/989,3,450,477,716,716,716,159,716,0.000%,.04094,0.02,0.01
GET /api/items/700,5,760,686,1092,1194,1194,178,1194,0.000%,.02878,0.01,0.01
PUT /api/items/670,2,174,163,185,185,185,163,185,0.000%,.00929,0.00,0.00
GET /api/items/079,1,159,159,159,159,159,159,159,0.000%,6.28931,2.91,1.18
PUT /api/items/086,3,437,470,668,668,668,174,668,0.000%,.01532,0.01,0.00
GET /api/items/443,4,750,619,1179,1179,1179,170,1179,0.000%,.02053,0.01,0.00
PUT /api/items/855,4,868,578,1572,1572,1572,176,1572,0.000%,.02409,0.01,0.01
GET /api/items/602,3,550,475,1003,1003,1003,173,1003,0.000%,.01559,0.01,0.00
GET /api/items/466,2,340,181,500,500,500,181,500,0.000%,.01005,0.00,0.00
GET /api/items/107,2,684,172,1197,1197,1197,172,1197,0.000%,.02829,0.01,0.01
PUT /api/items/767,5,490,528,731,756,756,180,756,0.000%,.05780,0.03,0.02
PUT /api/items/507,1,167,167,167,167,167,167,167,0.000%,5.98802,2.78,1.75
GET /api/items/259,4,220,180,328,328,328,160,328,0.000%,.02065,0.01,0.00
PUT /api/items/737,3,536,500,929,929,929,179,929,0.000%,.01529,0.01,0.00
GET /api/items/902,5,619,832,846,931,931,165,931,0.000%,.02486,0.01,0.00
GET /api/items/922,6,430,258,634,897,897,167,897,0.000%,.02868,0.01,0.01
PUT /api/items/164,1,176,176,176,176,176,176,176,0.000%,5.68182,2.64,1.66
PUT /api/items/282,5,901,1037,1164,1171,1171,175,1171,0.000%,.02831,0.01,0.01
GET /api/items/064,3,689,760,1140,1140,1140,169,1140,0.000%,.02113,0.01,0.00
PUT /api/items/240,4,544,240,1163,1163,1163,174,1163,0.000%,.01982,0.01,0.01
GET /api/items/734,2,309,166,452,452,452,166,452,0.000%,.03893,0.02,0.01
GET /api/items/592,1,165,165,165,165,165,165,165,0.000%,6.06061,2.81,1.14
GET /api/items/812,3,324,287,509,509,509,176,509,0.000%,.01512,0.01,0.00
PUT /api/items/627,4,674,677,955,955,955,189,955,0.000%,.02484,0.01,0.01
PUT /api/items/530,2,729,172,1286,1286,1286,172,1286,0.000%,.02243,0.01,0.01
GET /api/items/668,2,663,165,1161,1161,1161,165,1161,0.000%,.01971,0.01,0.00
PUT /api/items/638,6,538,234,869,1116,1116,193,1116,0.000%,.04465,0.02,0.01
GET /api/items/956,3,851,1144,1226,1226,1226,183,1226,0.000%,.02297,0.01,0.00
GET /api/items/997,3,663,587,1219,1219,1219,183,1219,0.000%,.01600,0.01,0.00
GET /api/items/362,3,698,731,1176,1176,1176,187,1176,0.000%,.01817,0.01,0.00
PUT /api/items/491,1,191,191,191,191,191,191,191,0.000%,5.23560,2.43,1.53
GET /api/items/859,3,694,832,1077,1077,1077,174,1077,0.000%,.01689,0.01,0.00
PUT /api/items/769,2,434,179,689,689,689,179,689,0.000%,.01164,0.01,0.00
PUT /api/items/335,6,675,534,1015,1198,1198,185,1198,0.000%,.03220,0.01,0.01
GET /api/items/344,3,829,1009,1306,1306,1306,172,1306,0.000%,.05083,0.02,0.01
GET /api/items/244,2,682,193,1172,1172,1172,193,1172,0.000%,.01823,0.01,0.00
GET /api/items/848,4,877,396,1700,1700,1700,171,1700,0.000%,.02851,0.01,0.01
PUT /api/items/268,1,193,193,193,193,193,193,193,0.000%,5.18135,2.40,1.51
GET /api/items/329,2,528,190,866,866,866,190,866,0.000%,.01328,0.01,0.00
PUT /api/items/011,1,193,193,193,193,193,193,193,0.000%,5.18135,2.40,1.51
PUT /api/items/088,2,277,193,362,362,362,193,362,0.000%,.05361,0.02,0.02
GET /api/items/766,1,173,173,173,173,173,173,173,0.000%,5.78035,2.68,1.08
GET /api/items/002,3,949,764,1903,1903,1903,181,1903,0.000%,.01753,0.01,0.00
GET /api/items/829,4,651,344,1460,1460,1460,193,1460,0.000%,.02940,0.01,0.01
PUT /api/items/198,2,549,188,911,911,911,188,911,0.000%,.01210,0.01,0.00
GET /api/items/338,2,276,175,378,378,378,175,378,0.000%,.01097,0.01,0.00
PUT /api/items/834,4,431,206,752,752,752,187,752,0.000%,.01990,0.01,0.01
PUT /api/items/409,1,190,190,190,190,190,190,190,0.000%,5.26316,2.44,1.54
GET /api/items/215,3,469,530,696,696,696,182,696,0.000%,.03971,0.02,0.01
GET /api/items/028,4,735,524,1343,1343,1343,199,1343,0.000%,.03099,0.01,0.01
PUT /api/items/655,2,576,208,944,944,944,208,944,0.000%,.01792,0.01,0.01
GET /api/items/050,4,480,210,1115,1115,1115,190,1115,0.000%,.01906,0.01,0.00
PUT /api/items/468,1,192,192,192,192,192,192,192,0.000%,5.20833,2.42,1.52
GET /api/items/980,5,988,1323,1443,1598,1598,200,1598,0.000%,.02672,0.01,0.01
PUT /api/items/728,1,188,188,188,188,188,188,188,0.000%,5.31915,2.47,1.55
GET /api/items/883,7,780,844,1461,1511,1511,192,1511,0.000%,.03723,0.02,0.01
GET /api/items/595,3,737,929,1088,1088,1088,196,1088,0.000%,.02119,0.01,0.00
PUT /api/items/596,1,189,189,189,189,189,189,189,0.000%,5.29101,2.45,1.54
GET /api/items/336,4,1051,1121,1726,1726,1726,186,1726,0.000%,.02307,0.01,0.00
PUT /api/items/111,3,786,880,1285,1285,1285,194,1285,0.000%,.03473,0.02,0.01
PUT /api/items/386,5,416,352,491,772,772,195,772,0.000%,.02556,0.01,0.01
GET /api/items/200,2,455,188,723,723,723,188,723,0.000%,.01099,0.01,0.00
PUT /api/items/753,2,993,197,1790,1790,1790,197,1790,0.000%,.02105,0.01,0.01
GET /api/items/135,4,606,570,897,897,897,186,897,0.000%,.02240,0.01,0.00
GET /api/items/844,1,215,215,215,215,215,215,215,0.000%,4.65116,2.16,0.87
PUT /api/items/572,3,675,696,1139,1139,1139,191,1139,0.000%,.02527,0.01,0.01
PUT /api/items/132,3,798,1050,1140,1140,1140,206,1140,0.000%,.02963,0.01,0.01
GET /api/items/615,2,428,184,672,672,672,184,672,0.000%,.02823,0.01,0.01
GET /api/items/078,4,382,250,797,797,797,184,797,0.000%,.04704,0.02,0.01
GET /api/items/824,1,184,184,184,184,184,184,184,0.000%,5.43478,2.52,1.02
PUT /api/items/604,1,194,194,194,194,194,194,194,0.000%,5.15464,2.39,1.51
GET /api/items/797,5,525,346,495,1321,1321,184,1321,0.000%,.02663,0.01,0.00
PUT /api/items/253,2,553,206,901,901,901,206,901,0.000%,.02979,0.01,0.01
GET /api/items/241,4,525,494,734,734,734,192,734,0.000%,.02148,0.01,0.00
GET /api/items/327,3,740,669,1357,1357,1357,195,1357,0.000%,.03339,0.02,0.01
PUT /api/items/764,2,211,200,223,223,223,200,223,0.000%,.56513,0.26,0.17
GET /api/items/320,2,996,188,1804,1804,1804,188,1804,0.000%,.02577,0.01,0.00
GET /api/items/999,3,484,506,760,760,760,188,760,0.000%,.01734,0.01,0.00
PUT /api/items/194,4,805,218,1557,1557,1557,209,1557,0.000%,.01939,0.01,0.01
PUT /api/items/575,2,469,209,730,730,730,209,730,0.000%,.04384,0.02,0.01
GET /api/items/289,4,660,314,1226,1226,1226,198,1226,0.000%,.03100,0.01,0.01
GET /api/items/853,2,587,206,968,968,968,206,968,0.000%,.01614,0.01,0.00
GET /api/items/040,1,200,200,200,200,200,200,200,0.000%,5.00000,2.31,0.94
PUT /api/items/449,2,635,215,1055,1055,1055,215,1055,0.000%,.01657,0.01,0.00
GET /api/items/905,4,549,237,1226,1226,1226,207,1226,0.000%,.04033,0.02,0.01
PUT /api/items/891,4,370,228,799,799,799,207,799,0.000%,.01941,0.01,0.01
PUT /api/items/133,3,880,911,1521,1521,1521,209,1521,0.000%,.01981,0.01,0.01
GET /api/items/474,1,196,196,196,196,196,196,196,0.000%,5.10204,2.37,0.96
GET /api/items/720,1,197,197,197,197,197,197,197,0.000%,5.07614,2.35,0.95
GET /api/items/356,1,201,201,201,201,201,201,201,0.000%,4.97512,2.31,0.93
PUT /api/items/195,2,827,206,1448,1448,1448,206,1448,0.000%,.01707,0.01,0.00
PUT /api/items/746,2,794,209,1380,1380,1380,209,1380,0.000%,.01708,0.01,0.00
GET /api/items/772,1,198,198,198,198,198,198,198,0.000%,5.05051,2.34,0.95
GET /api/items/531,3,868,674,1734,1734,1734,196,1734,0.000%,.01787,0.01,0.00
GET /api/items/214,3,337,320,494,494,494,199,494,0.000%,.01485,0.01,0.00
PUT /api/items/381,3,620,672,982,982,982,207,982,0.000%,.01620,0.01,0.00
GET /api/items/024,5,672,253,1207,1468,1468,198,1468,0.000%,.03395,0.02,0.01
PUT /api/items/353,2,490,213,768,768,768,213,768,0.000%,.01167,0.01,0.00
PUT /api/items/793,1,210,210,210,210,210,210,210,0.000%,4.76190,2.21,1.39
GET /api/items/475,3,468,312,875,875,875,217,875,0.000%,.02561,0.01,0.00
GET /api/items/004,2,491,201,782,782,782,201,782,0.000%,.01195,0.01,0.00
GET /api/items/561,7,494,288,912,1076,1076,196,1076,0.000%,.03823,0.02,0.01
PUT /api/items/419,2,690,204,1176,1176,1176,204,1176,0.000%,.03939,0.02,0.01
GET /api/items/744,2,502,217,788,788,788,217,788,0.000%,.01227,0.01,0.00
PUT /api/items/721,4,623,273,1719,1719,1719,209,1719,0.000%,.04874,0.02,0.01
GET /api/items/217,5,654,844,855,885,885,201,885,0.000%,.02886,0.01,0.01
GET /api/items/265,3,409,255,757,757,757,216,757,0.000%,.04384,0.02,0.01
PUT /api/items/966,1,215,215,215,215,215,215,215,0.000%,4.65116,2.16,1.36
GET /api/items/498,3,676,226,1584,1584,1584,218,1584,0.000%,.01488,0.01,0.00
GET /api/items/051,2,633,198,1069,1069,1069,198,1069,0.000%,.04931,0.02,0.01
PUT /api/items/236,4,905,237,2005,2005,2005,227,2005,0.000%,.03544,0.02,0.01
PUT /api/items/192,2,621,210,1033,1033,1033,210,1033,0.000%,.01088,0.01,0.00
GET /api/items/753,3,653,242,1515,1515,1515,202,1515,0.000%,.01914,0.01,0.00
GET /api/items/355,2,791,325,1258,1258,1258,325,1258,0.000%,.02221,0.01,0.00
GET /api/items/835,2,481,219,744,744,744,219,744,0.000%,.01414,0.01,0.00
PUT /api/items/706,1,216,216,216,216,216,216,216,0.000%,4.62963,2.15,1.35
GET /api/items/284,1,228,228,228,228,228,228,228,0.000%,4.38596,2.03,0.82
PUT /api/items/106,4,835,267,1572,1572,1572,214,1572,0.000%,.02004,0.01,0.01
GET /api/items/533,1,209,209,209,209,209,209,209,0.000%,4.78469,2.22,0.90
GET /api/items/386,5,649,371,1187,1201,1201,207,1201,0.000%,.02534,0.01,0.00
PUT /api/items/305,1,210,210,210,210,210,210,210,0.000%,4.76190,2.21,1.39
GET /api/items/509,2,254,228,280,280,280,228,280,0.000%,.11123,0.05,0.02
GET /api/items/560,3,462,408,752,752,752,226,752,0.000%,.04053,0.02,0.01
PUT /api/items/532,4,411,236,733,733,733,217,733,0.000%,.07431,0.03,0.02
GET /api/items/961,3,667,650,1140,1140,1140,213,1140,0.000%,.02622,0.01,0.00
GET /api/items/888,3,326,212,565,565,565,202,565,0.000%,.02466,0.01,0.00
PUT /api/items/739,5,822,879,1110,1227,1227,236,1227,0.000%,.02806,0.01,0.01
GET /api/items/897,3,576,625,888,888,888,217,888,0.000%,.03010,0.01,0.01
GET /api/items/499,2,511,220,803,803,803,220,803,0.000%,.01476,0.01,0.00
PUT /api/items/473,1,267,267,267,267,267,267,267,0.000%,3.74532,1.74,1.09
PUT /api/items/621,2,626,225,1027,1027,1027,225,1027,0.000%,.02324,0.01,0.01
GET /api/items/150,5,669,613,851,1220,1220,223,1220,0.000%,.02538,0.01,0.00
GET /api/items/600,2,436,238,634,634,634,238,634,0.000%,.03692,0.02,0.01
GET /api/items/525,3,821,1109,1131,1131,1131,224,1131,0.000%,.06764,0.03,0.01
GET /api/items/480,5,438,271,604,823,823,245,823,0.000%,.04418,0.02,0.01
GET /api/items/828,4,954,1120,1314,1314,1314,212,1314,0.000%,.03311,0.02,0.01
GET /api/items/353,4,658,301,1220,1220,1220,222,1220,0.000%,.02861,0.01,0.01
PUT /api/items/654,3,541,636,750,750,750,237,750,0.000%,.03713,0.02,0.01
PUT /api/items/443,2,763,236,1290,1290,1290,236,1290,0.000%,.01419,0.01,0.00
GET /api/items/071,2,631,230,1033,1033,1033,230,1033,0.000%,.01673,0.01,0.00
GET /api/items/738,4,934,660,1625,1625,1625,212,1625,0.000%,.02493,0.01,0.00
PUT /api/items/216,1,237,237,237,237,237,237,237,0.000%,4.21941,1.96,1.23
GET /api/items/325,4,559,361,1042,1042,1042,224,1042,0.000%,.02667,0.01,0.01
GET /api/items/179,5,730,939,1029,1140,1140,244,1140,0.000%,.05453,0.03,0.01
PUT /api/items/909,2,472,311,634,634,634,311,634,0.000%,.05242,0.02,0.02
GET /api/items/255,3,661,552,1177,1177,1177,254,1177,0.000%,.01611,0.01,0.00
PUT /api/items/222,2,274,237,312,312,312,237,312,0.000%,.59755,0.28,0.17
PUT /api/items/923,2,390,284,496,496,496,284,496,0.000%,.12848,0.06,0.04
GET /api/items/949,1,256,256,256,256,256,256,256,0.000%,3.90625,1.81,0.73
GET /api/items/930,2,339,221,457,457,457,221,457,0.000%,.06774,0.03,0.01
PUT /api/items/391,2,378,253,504,504,504,253,504,0.000%,.05332,0.02,0.02
GET /api/items/935,7,820,724,1131,1399,1399,266,1399,0.000%,.03762,0.02,0.01
GET /api/items/516,5,438,411,532,663,663,229,663,0.000%,.02688,0.01,0.01
PUT /api/items/965,5,652,513,987,1269,1269,244,1269,0.000%,.02569,0.01,0.01
PUT /api/items/936,3,464,395,776,776,776,223,776,0.000%,.01574,0.01,0.00
GET /api/items/291,1,219,219,219,219,219,219,219,0.000%,4.56621,2.12,0.86
GET /api/items/371,4,793,470,1360,1360,1360,240,1360,0.000%,.02253,0.01,0.00
PUT /api/items/626,3,871,1054,1279,1279,1279,281,1279,0.000%,.03442,0.02,0.01
GET /api/items/359,2,375,235,515,515,515,235,515,0.000%,.05039,0.02,0.01
PUT /api/items/209,1,244,244,244,244,244,244,244,0.000%,4.09836,1.90,1.20
GET /api/items/149,5,516,578,689,878,878,149,878,0.000%,.02425,0.01,0.00
PUT /api/items/320,2,634,302,967,967,967,302,967,0.000%,.03091,0.01,0.01
PUT /api/items/197,2,441,221,662,662,662,221,662,0.000%,.01174,0.01,0.00
GET /api/items/825,2,289,230,348,348,348,230,348,0.000%,.07793,0.04,0.01
PUT /api/items/574,1,293,293,293,293,293,293,293,0.000%,3.41297,1.58,1.00
GET /api/items/205,1,261,261,261,261,261,261,261,0.000%,3.83142,1.78,0.72
GET /api/items/644,5,569,416,513,1448,1448,231,1448,0.000%,.02529,0.01,0.00
PUT /api/items/174,3,646,276,1397,1397,1397,266,1397,0.000%,.01508,0.01,0.00
GET /api/items/337,3,1184,1017,2311,2311,2311,226,2311,0.000%,.03186,0.01,0.01
PUT /api/items/404,4,306,258,421,421,421,244,421,0.000%,.10621,0.05,0.03
GET /api/items/955,4,483,211,879,879,879,142,879,0.000%,.01966,0.01,0.00
PUT /api/items/620,2,581,277,886,886,886,277,886,0.000%,.01643,0.01,0.00
GET /api/items/582,3,711,607,1296,1296,1296,232,1296,0.000%,.06730,0.03,0.01
GET /api/items/722,3,495,262,991,991,991,234,991,0.000%,.03339,0.02,0.01
PUT /api/items/707,1,292,292,292,292,292,292,292,0.000%,3.42466,1.59,1.00
PUT /api/items/633,4,924,578,1840,1840,1840,247,1840,0.000%,.02563,0.01,0.01
GET /api/items/425,5,616,547,858,1150,1150,243,1150,0.000%,.02564,0.01,0.00
PUT /api/items/725,4,577,404,1079,1079,1079,260,1079,0.000%,.05538,0.03,0.02
GET /api/items/007,3,1007,955,1820,1820,1820,246,1820,0.000%,.02411,0.01,0.00
GET /api/items/795,1,274,274,274,274,274,274,274,0.000%,3.64964,1.69,0.68
PUT /api/items/940,2,598,243,953,953,953,243,953,0.000%,.01975,0.01,0.01
GET /api/items/777,3,1049,1296,1597,1597,1597,254,1597,0.000%,.02960,0.01,0.01
PUT /api/items/049,2,700,344,1056,1056,1056,344,1056,0.000%,.01694,0.01,0.00
PUT /api/items/720,4,612,462,930,930,930,235,930,0.000%,.05027,0.02,0.01
GET /api/items/055,3,691,898,922,922,922,254,922,0.000%,.02000,0.01,0.00
PUT /api/items/402,1,325,325,325,325,325,325,325,0.000%,3.07692,1.43,0.90
GET /api/items/562,3,651,358,1342,1342,1342,255,1342,0.000%,.02858,0.01,0.01
GET /api/items/437,5,740,606,768,1709,1709,304,1709,0.000%,.02684,0.01,0.01
PUT /api/items/087,1,263,263,263,263,263,263,263,0.000%,3.80228,1.76,1.11
PUT /api/items/511,2,594,285,904,904,904,285,904,0.000%,.02182,0.01,0.01
GET /api/items/439,2,391,331,452,452,452,331,452,0.000%,.01061,0.00,0.00
GET /api/items/704,2,329,310,348,348,348,310,348,0.000%,.10673,0.05,0.02
PUT /api/items/679,2,650,326,974,974,974,326,974,0.000%,.01241,0.01,0.00
GET /api/items/709,3,695,697,1060,1060,1060,329,1060,0.000%,.08159,0.04,0.02
PUT /api/items/196,5,603,599,834,913,913,318,913,0.000%,.03203,0.01,0.01
GET /api/items/689,2,738,334,1143,1143,1143,334,1143,0.000%,.01177,0.01,0.00
GET /api/items/392,4,750,733,1237,1237,1237,241,1237,0.000%,.02162,0.01,0.00
GET /api/items/054,3,820,402,1808,1808,1808,251,1808,0.000%,.02206,0.01,0.00
PUT /api/items/505,3,672,627,1107,1107,1107,282,1107,0.000%,.01715,0.01,0.01
PUT /api/items/712,1,237,237,237,237,237,237,237,0.000%,4.21941,1.96,1.23
GET /api/items/227,3,377,324,528,528,528,279,528,0.000%,.01620,0.01,0.00
GET /api/items/544,4,569,249,1331,1331,1331,233,1331,0.000%,.03353,0.02,0.01
GET /api/items/588,1,273,273,273,273,273,273,273,0.000%,3.66300,1.70,0.69
PUT /api/items/096,2,766,242,1290,1290,1290,242,1290,0.000%,.01390,0.01,0.00
GET /api/items/387,3,668,726,994,994,994,286,994,0.000%,.02568,0.01,0.00
GET /api/items/330,3,693,447,1383,1383,1383,250,1383,0.000%,.03136,0.01,0.01
PUT /api/items/392,2,402,238,566,566,566,238,566,0.000%,.03793,0.02,0.01
GET /api/items/254,3,613,751,780,780,780,309,780,0.000%,.06775,0.03,0.01
PUT /api/items/959,4,411,293,625,625,625,265,625,0.000%,.02566,0.01,0.01
PUT /api/items/435,1,346,346,346,346,346,346,346,0.000%,2.89017,1.34,0.84
PUT /api/items/172,1,313,313,313,313,313,313,313,0.000%,3.19489,1.48,0.93
GET /api/items/262,5,685,584,998,1181,1181,215,1181,0.000%,.05207,0.02,0.01
GET /api/items/212,2,751,354,1149,1149,1149,354,1149,0.000%,.01252,0.01,0.00
PUT /api/items/115,5,710,773,922,1040,1040,228,1040,0.000%,.05493,0.03,0.02
PUT /api/items/666,5,760,725,953,1109,1109,315,1109,0.000%,.02851,0.01,0.01
GET /api/items/175,2,501,226,777,777,777,226,777,0.000%,.02260,0.01,0.00
GET /api/items/037,2,551,359,744,744,744,359,744,0.000%,.01089,0.01,0.00
GET /api/items/354,1,293,293,293,293,293,293,293,0.000%,3.41297,1.58,0.64
GET /api/items/444,2,526,248,804,804,804,248,804,0.000%,.14671,0.07,0.03
GET /api/items/836,4,763,236,1659,1659,1659,236,1659,0.000%,.02046,0.01,0.00
GET /api/items/459,1,231,231,231,231,231,231,231,0.000%,4.32900,2.01,0.81
PUT /api/items/250,2,835,381,1289,1289,1289,381,1289,0.000%,.01666,0.01,0.00
PUT /api/items/029,2,699,285,1114,1114,1114,285,1114,0.000%,.02933,0.01,0.01
PUT /api/items/218,4,556,444,726,726,726,363,726,0.000%,.05639,0.03,0.02
GET /api/items/781,4,871,788,1396,1396,1396,323,1396,0.000%,.02535,0.01,0.00
PUT /api/items/557,3,781,1029,1093,1093,1093,221,1093,0.000%,.04136,0.02,0.01
GET /api/items/654,2,616,216,1017,1017,1017,216,1017,0.000%,.03582,0.02,0.01
PUT /api/items/254,1,365,365,365,365,365,365,365,0.000%,2.73973,1.27,0.80
GET /api/items/407,2,763,237,1289,1289,1289,237,1289,0.000%,.01789,0.01,0.00
GET /api/items/239,2,433,382,485,485,485,382,485,0.000%,.09759,0.05,0.02
GET /api/items/328,3,830,592,1465,1465,1465,435,1465,0.000%,.03250,0.02,0.01
GET /api/items/538,1,252,252,252,252,252,252,252,0.000%,3.96825,1.84,0.74
GET /api/items/731,2,599,249,950,950,950,249,950,0.000%,.03234,0.02,0.01
GET /api/items/737,4,700,514,1034,1034,1034,360,1034,0.000%,.02536,0.01,0.00
PUT /api/items/420,3,676,692,912,912,912,424,912,0.000%,.03425,0.02,0.01
PUT /api/items/835,2,431,234,628,628,628,234,628,0.000%,.01128,0.01,0.00
PUT /api/items/537,5,736,710,862,977,977,506,977,0.000%,.02784,0.01,0.01
PUT /api/items/522,2,560,288,832,832,832,288,832,0.000%,.01120,0.01,0.00
GET /api/items/881,3,699,668,1176,1176,1176,253,1176,0.000%,.02510,0.01,0.00
PUT /api/items/552,2,294,288,301,301,301,288,301,0.000%,.01053,0.00,0.00
GET /api/items/182,3,1105,1255,1439,1439,1439,622,1439,0.000%,.04027,0.02,0.01
PUT /api/items/034,3,733,892,1043,1043,1043,264,1043,0.000%,.01944,0.01,0.01
GET /api/items/620,5,933,903,1048,1856,1856,310,1856,0.000%,.04862,0.02,0.01
GET /api/items/911,3,938,1144,1298,1298,1298,373,1298,0.000%,.03605,0.02,0.01
GET /api/items/901,2,812,488,1136,1136,1136,488,1136,0.000%,.01239,0.01,0.00
GET /api/items/639,3,938,843,1552,1552,1552,420,1552,0.000%,.02416,0.01,0.00
PUT /api/items/974,2,823,225,1421,1421,1421,225,1421,0.000%,.01407,0.01,0.00
PUT /api/items/585,2,635,386,885,885,885,386,885,0.000%,.01377,0.01,0.00
GET /api/items/667,1,376,376,376,376,376,376,376,0.000%,2.65957,1.23,0.50
PUT /api/items/247,3,741,378,1618,1618,1618,229,1618,0.000%,.01574,0.01,0.00
PUT /api/items/460,2,320,263,378,378,378,263,378,0.000%,.03681,0.02,0.01
GET /api/items/800,2,676,297,1056,1056,1056,297,1056,0.000%,.05255,0.02,0.01
GET /api/items/1000,3,344,277,512,512,512,243,512,0.000%,.01542,0.01,0.00
PUT /api/items/778,2,579,514,645,645,645,514,645,0.000%,.03105,0.01,0.01
GET /api/items/996,2,260,241,280,280,280,241,280,0.000%,2.91545,1.35,0.55
PUT /api/items/193,2,723,234,1213,1213,1213,234,1213,0.000%,.02950,0.01,0.01
GET /api/items/944,3,607,394,1113,1113,1113,314,1113,0.000%,.02531,0.01,0.00
GET /api/items/932,4,595,461,899,899,899,353,899,0.000%,.02226,0.01,0.00
GET /api/items/476,6,779,621,1301,1561,1561,226,1561,0.000%,.03370,0.02,0.01
PUT /api/items/015,4,942,1019,1313,1313,1313,237,1313,0.000%,.02441,0.01,0.01
GET /api/items/322,3,617,449,1062,1062,1062,342,1062,0.000%,.03296,0.02,0.01
GET /api/items/428,5,590,406,918,1002,1002,274,1002,0.000%,.02807,0.01,0.01
PUT /api/items/361,3,630,629,905,905,905,358,905,0.000%,.02071,0.01,0.01
