Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
GET /api/items/{id},50,161,154,186,207,264,136,264,0.000%,1.01717,0.48,0.19
TOTAL,50,161,154,186,207,264,136,264,0.000%,1.01717,0.48,0.19
