Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
GET /api/items/{id},50,77,78,93,103,105,64,105,0.000%,1.01904,0.48,0.19
TOTAL,50,77,78,93,103,105,64,105,0.000%,1.01904,0.48,0.19
