Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
GET /api/items/{id},100,89,87,103,106,109,74,109,0.000%,1.00925,0.41,0.18
TOTAL,100,89,87,103,106,109,74,109,0.000%,1.00925,0.41,0.18
