Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
GET /api/items/{id},100,184,185,199,203,220,165,251,0.000%,1.00812,0.42,0.19
TOTAL,100,184,185,199,203,220,165,251,0.000%,1.00812,0.42,0.19
