Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
GET /api/items/{id},1,70,70,70,70,70,70,70,0.000%,14.28571,6.78,2.62
TOTAL,1,70,70,70,70,70,70,70,0.000%,14.28571,6.78,2.62
