Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
GET /api/items/{id},50,185,184,198,200,268,170,268,0.000%,1.01661,0.43,0.19
TOTAL,50,185,184,198,200,268,170,268,0.000%,1.01661,0.43,0.19
