Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
GET /api/items/{id},1,175,175,175,175,175,175,175,0.000%,5.71429,2.39,1.07
TOTAL,1,175,175,175,175,175,175,175,0.000%,5.71429,2.39,1.07
