Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
GET /api/items/{id},50,87,88,99,101,104,75,104,0.000%,1.01858,0.41,0.19
TOTAL,50,87,88,99,101,104,75,104,0.000%,1.01858,0.41,0.19
