Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
GET /api/items/{id},10,186,182,203,203,204,170,204,0.000%,1.08932,0.46,0.20
TOTAL,10,186,182,203,203,204,170,204,0.000%,1.08932,0.46,0.20
