Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
GET /api/items/{id},100,80,77,90,100,258,62,279,0.000%,1.00943,0.48,0.19
TOTAL,100,80,77,90,100,258,62,279,0.000%,1.00943,0.48,0.19
