Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
PUT /api/items/{id},1000,115,103,139,160,469,60,661,0.000%,49.58842,24.92,14.27
TOTAL,1000,115,103,139,160,469,60,661,0.000%,49.58842,24.92,14.27
