Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
PUT /api/items/{id},10000,668,659,1072,1196,1452,149,2506,0.000%,61.15161,26.85,17.84
TOTAL,10000,668,659,1072,1196,1452,149,2506,0.000%,61.15161,26.85,17.84
