Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
GET /api/items,10,62,63,72,72,72,53,72,0.000%,1.10314,116.43,0.20
TOTAL,10,62,63,72,72,72,53,72,0.000%,1.10314,116.43,0.20
