Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
GET /api/items,50,192,185,210,225,260,170,260,0.000%,1.01626,107.19,0.19
TOTAL,50,192,185,210,225,260,170,260,0.000%,1.01626,107.19,0.19
