Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
GET /api/items,100,189,188,200,208,265,170,301,0.000%,1.00813,106.33,0.19
TOTAL,100,189,188,200,208,265,170,301,0.000%,1.00813,106.33,0.19
