Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
GET /api/items,101,180,153,172,186,224,142,2386,0.00%,0.80175,84.62,0.15
TOTAL,101,180,153,172,186,224,142,2386,0.00%,0.80175,84.62,0.15
