Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
GET /api/items,10,168,155,216,216,224,146,224,0.000%,1.09242,115.28,0.20
TOTAL,10,168,155,216,216,224,146,224,0.000%,1.09242,115.28,0.20
