Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
GET /api/items,50,163,163,176,179,222,145,222,0.00%,1.017,107.33,0.19
TOTAL,50,163,163,176,179,222,145,222,0.00%,1.017,107.33,0.19
