Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
GET /api/items,100,158,152,171,179,222,142,224,0.000%,1.00851,106.43,0.19
TOTAL,100,158,152,171,179,222,142,224,0.000%,1.00851,106.43,0.19
