Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
POST /api/items,5000,125,125,146,153,180,76,230,0.000%,83.65401,35.04,23.28
TOTAL,5000,125,125,146,153,180,76,230,0.000%,83.65401,35.04,23.28
