Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
POST /api/items,10000,246,213,348,404,1355,58,2528,0.000%,83.47873,37.71,23.33
TOTAL,10000,246,213,348,404,1355,58,2528,0.000%,83.47873,37.71,23.33
