Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
POST /api/items,10000,147,142,168,178,243,73,1270,0.000%,90.39139,37.94,25.18
TOTAL,10000,147,142,168,178,243,73,1270,0.000%,90.39139,37.94,25.18
