Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
POST /api/items,100,150,153,161,163,177,134,238,0.000%,6.64055,3.24,1.88
TOTAL,100,150,153,161,163,177,134,238,0.000%,6.64055,3.24,1.88
