Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
POST /api/items,100,178,176,190,193,201,161,335,0.000%,5.59253,2.60,1.58
TOTAL,100,178,176,190,193,201,161,335,0.000%,5.59253,2.60,1.58
