Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
POST /api/items,5000,382,348,561,645,1331,137,1637,0.000%,58.70543,28.66,16.63
TOTAL,5000,382,348,561,645,1331,137,1637,0.000%,58.70543,28.66,16.63
