Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
POST /api/items,5000,512,483,816,930,1238,166,2031,0.000%,50.64266,23.54,14.34
TOTAL,5000,512,483,816,930,1238,166,2031,0.000%,50.64266,23.54,14.34
