Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
POST /api/items,5000,175,151,236,276,1225,55,2033,0.000%,77.05941,34.78,21.52
TOTAL,5000,175,151,236,276,1225,55,2033,0.000%,77.05941,34.78,21.52
