Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
POST /api/items,10000,639,626,1041,1184,1548,139,2320,0.000%,62.45862,30.56,17.70
TOTAL,10000,639,626,1041,1184,1548,139,2320,0.000%,62.45862,30.56,17.70
