Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
POST /api/items,1000,98,91,122,141,218,58,1374,0.000%,52.49619,23.68,14.66
TOTAL,1000,98,91,122,141,218,58,1374,0.000%,52.49619,23.68,14.66
