Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
POST /api/items,1000,103,103,124,127,156,75,188,0.000%,52.36699,21.93,14.57
TOTAL,1000,103,103,124,127,156,75,188,0.000%,52.36699,21.93,14.57
