Label,# Samples,Average,Median,90% Line,95% Line,99% Line,Min,Max,Error %,Throughput,Received KB/sec,Sent KB/sec
POST /api/items,101,90,93,101,105,118,74,120,0.000%,.43787,0.18,0.12
TOTAL,101,90,93,101,105,118,74,120,0.000%,.43787,0.18,0.12
